CNT_1,Y_1_star,P_1_star,RR_1_star,CNT_2,Y_2_star,P_2_star,RR_2_star,CNT_3,Y_3_star,P_3_star,RR_3_star,CNT_4,Y_4_star,P_4_star,RR_4_star,cons
-0.00714221062285425,-0.007539757933572682,-0.01064926693451912,0.005344628636578572,-0.010770143370535834,-0.005921524976134678,-0.010047270177644929,0.007670335879393266,-0.007239164963797506,-0.0072495879409861744,-0.008581239062007754,0.007266688306564761,-0.01311974053720455,-0.007949389251285887,-0.006897196913144944,0.004139358872421601,1.0
0.0019853161767109384,-0.007304438487871837,-0.012842673190477117,-0.00038780010284332565,-0.00714221062285425,-0.007539757933572682,-0.01064926693451912,0.005344628636578572,-0.010770143370535834,-0.005921524976134678,-0.010047270177644929,0.007670335879393266,-0.007239164963797506,-0.0072495879409861744,-0.008581239062007754,0.007266688306564761,1.0
-0.0008754627755820366,-0.00874789631884539,-0.012912621842263916,-0.0026208795273467375,0.0019853161767109384,-0.007304438487871837,-0.012842673190477117,-0.00038780010284332565,-0.00714221062285425,-0.007539757933572682,-0.01064926693451912,0.005344628636578572,-0.010770143370535834,-0.005921524976134678,-0.010047270177644929,0.007670335879393266,1.0
-0.0019818667141340285,-0.007023933921551791,-0.013985198348327234,-0.007133318171887718,-0.0008754627755820366,-0.00874789631884539,-0.012912621842263916,-0.0026208795273467375,0.0019853161767109384,-0.007304438487871837,-0.012842673190477117,-0.00038780010284332565,-0.00714221062285425,-0.007539757933572682,-0.01064926693451912,0.005344628636578572,1.0
-0.005946582010302848,-0.00848236618124078,-0.0127721360445698,-0.009732223429162603,-0.0019818667141340285,-0.007023933921551791,-0.013985198348327234,-0.007133318171887718,-0.0008754627755820366,-0.00874789631884539,-0.012912621842263916,-0.0026208795273467375,0.0019853161767109384,-0.007304438487871837,-0.012842673190477117,-0.00038780010284332565,1.0
-0.0006065017884537838,-0.0048648531742290484,-0.01234895735292037,-0.006577468283279569,-0.005946582010302848,-0.00848236618124078,-0.0127721360445698,-0.009732223429162603,-0.0019818667141340285,-0.007023933921551791,-0.013985198348327234,-0.007133318171887718,-0.0008754627755820366,-0.00874789631884539,-0.012912621842263916,-0.0026208795273467375,1.0
0.010795223461464332,0.0014926878379970382,-0.013712494095018301,-0.006119587288121452,-0.0006065017884537838,-0.0048648531742290484,-0.01234895735292037,-0.006577468283279569,-0.005946582010302848,-0.00848236618124078,-0.0127721360445698,-0.009732223429162603,-0.0019818667141340285,-0.007023933921551791,-0.013985198348327234,-0.007133318171887718,1.0
0.01198502885264574,0.0015276821692342482,-0.010310356332726563,-0.0003483246281328838,0.010795223461464332,0.0014926878379970382,-0.013712494095018301,-0.006119587288121452,-0.0006065017884537838,-0.0048648531742290484,-0.01234895735292037,-0.006577468283279569,-0.005946582010302848,-0.00848236618124078,-0.0127721360445698,-0.009732223429162603,1.0
0.021475480049817364,0.006143333281123292,-0.008874899957729651,0.004379753151108398,0.01198502885264574,0.0015276821692342482,-0.010310356332726563,-0.0003483246281328838,0.010795223461464332,0.0014926878379970382,-0.013712494095018301,-0.006119587288121452,-0.0006065017884537838,-0.0048648531742290484,-0.01234895735292037,-0.006577468283279569,1.0
0.017454553915083437,0.005480375224187162,-0.011166018387496073,0.002580370163765445,0.021475480049817364,0.006143333281123292,-0.008874899957729651,0.004379753151108398,0.01198502885264574,0.0015276821692342482,-0.010310356332726563,-0.0003483246281328838,0.010795223461464332,0.0014926878379970382,-0.013712494095018301,-0.006119587288121452,1.0
0.013123940917871835,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,0.017454553915083437,0.005480375224187162,-0.011166018387496073,0.002580370163765445,0.021475480049817364,0.006143333281123292,-0.008874899957729651,0.004379753151108398,0.01198502885264574,0.0015276821692342482,-0.010310356332726563,-0.0003483246281328838,1.0
0.017473517282974527,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,0.013123940917871835,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,0.017454553915083437,0.005480375224187162,-0.011166018387496073,0.002580370163765445,0.021475480049817364,0.006143333281123292,-0.008874899957729651,0.004379753151108398,1.0
0.016806668738539088,0.0021980400167803432,-0.015432309964048917,-0.001409542983550156,0.017473517282974527,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,0.013123940917871835,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,0.017454553915083437,0.005480375224187162,-0.011166018387496073,0.002580370163765445,1.0
0.004024792216487327,0.004684203191934699,-0.016558180995024235,-0.009204564088619784,0.016806668738539088,0.0021980400167803432,-0.015432309964048917,-0.001409542983550156,0.017473517282974527,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,0.013123940917871835,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,1.0
0.010018790593301574,0.0031998831012212746,-0.014577481087274217,-0.012341319642424364,0.004024792216487327,0.004684203191934699,-0.016558180995024235,-0.009204564088619784,0.016806668738539088,0.0021980400167803432,-0.015432309964048917,-0.001409542983550156,0.017473517282974527,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,1.0
0.016878997286610797,0.008673247050892941,-0.013296117971052868,-0.014242005712235797,0.010018790593301574,0.0031998831012212746,-0.014577481087274217,-0.012341319642424364,0.004024792216487327,0.004684203191934699,-0.016558180995024235,-0.009204564088619784,0.016806668738539088,0.0021980400167803432,-0.015432309964048917,-0.001409542983550156,1.0
0.002438784254472637,0.015376363487664784,-0.010474725719188739,-0.00937575872832407,0.016878997286610797,0.008673247050892941,-0.013296117971052868,-0.014242005712235797,0.010018790593301574,0.0031998831012212746,-0.014577481087274217,-0.012341319642424364,0.004024792216487327,0.004684203191934699,-0.016558180995024235,-0.009204564088619784,1.0
0.00391276996556833,0.019675863373615706,-0.006639168253386188,-0.007917013805762011,0.002438784254472637,0.015376363487664784,-0.010474725719188739,-0.00937575872832407,0.016878997286610797,0.008673247050892941,-0.013296117971052868,-0.014242005712235797,0.010018790593301574,0.0031998831012212746,-0.014577481087274217,-0.012341319642424364,1.0
0.0018819418871380833,0.022992716021789542,-0.006542824653772784,-0.008384745147585512,0.00391276996556833,0.019675863373615706,-0.006639168253386188,-0.007917013805762011,0.002438784254472637,0.015376363487664784,-0.010474725719188739,-0.00937575872832407,0.016878997286610797,0.008673247050892941,-0.013296117971052868,-0.014242005712235797,1.0
0.000877684362142972,0.022189311629114437,-0.0039809163624318095,-0.00011576273083805681,0.0018819418871380833,0.022992716021789542,-0.006542824653772784,-0.008384745147585512,0.00391276996556833,0.019675863373615706,-0.006639168253386188,-0.007917013805762011,0.002438784254472637,0.015376363487664784,-0.010474725719188739,-0.00937575872832407,1.0
