,NX,Y_star,P_star,RR_star
1996-01-01,-0.010302929337834499,-0.01469964801823911,-0.008341443486941602,-0.008346671163396388
1996-04-01,-0.0027260492886451715,-0.017026614588907515,-0.007783150237947088,-0.004857066786535194
1996-07-01,-0.00035962466603756127,-0.014695524930967587,-0.00949289283811969,-0.009241357648971743
1996-10-01,0.0026343650080065117,-0.014640968536168898,-0.009003957916493114,-0.007661311566627367
1997-01-01,0.005059549436158051,-0.013377841497344223,-0.01046012873657621,-0.0005520104232652814
1997-04-01,-9.655652542939208e-05,-0.008188013640884211,-0.013259255684576298,-0.0009611976372580086
1997-07-01,0.002954189019135356,-0.0070512239731428525,-0.00885356825791398,0.004107079909599772
1997-10-01,0.006650213325105625,-0.004139144281965786,-0.008042368983969322,0.008806293350410652
1998-01-01,0.0051338936515641365,-0.0016889321649380701,-0.010737352980856594,0.009057922787226107
1998-04-01,-0.005261981596815346,-0.0019762126645182466,-0.010176369180549821,0.006233829881965363
1998-07-01,-0.015679526338701066,-0.0006810794706937441,-0.014000208012793947,0.0037266282157730596
1998-10-01,-0.025471515998708227,-0.0028726253148645244,-0.016504531531853092,0.0001908442139817864
1999-01-01,-0.01479479526522276,0.0014899440332007104,-0.017488384206378427,-0.009183535595973779
1999-04-01,-0.00218735011623572,0.000862681546622075,-0.014815139545486807,-0.009034467278665014
1999-07-01,0.004631767799255115,0.00722797117633642,-0.01289392558991064,-0.009842901253988682
1999-10-01,0.005502157062382551,0.012808269655606897,-0.009191027463135461,-0.004729620449314791
2000-01-01,-0.004507507823801049,0.01917149114964821,-0.004830972987050119,-0.0034435870897780974
2000-04-01,-0.01060500473971615,0.022559453191629126,-0.005720177286615781,-0.0020821256651534035
2000-07-01,-0.023279658175466622,0.021795976987691427,-0.0031633489831372386,0.007786877724546143
2000-10-01,-0.021409894310972177,0.020310727904201163,-0.002451044853733064,0.015155152203394131
2001-01-01,-0.014518912859028177,0.0220402625432813,-0.004239917255883474,0.008966176807239564
2001-04-01,-0.00836599066719046,0.01785256618926699,0.003338046532636399,0.008717549151077917
2001-07-01,0.00038047633674409553,0.013711662548157588,0.0009664907521599918,0.003626439257744179
2001-10-01,0.004108615045476327,0.010608381984213969,-0.002236005951503519,-0.007824854398844457
2002-01-01,0.017464154177822877,0.008320015680287514,0.0007338523113464268,-0.010832823362477298
2002-04-01,0.02045957554753386,0.008990276710274631,-0.004765742299094618,-0.004572959019373224
2002-07-01,0.015462138698604022,0.0071138939059944275,-0.0047205046283102245,-0.006513315587834417
2002-10-01,0.006643518391205916,0.0037810783668463755,-0.0013508895598314677,-0.008174910821238317
2003-01-01,0.00366705585850724,-0.002261846756674932,7.38665616790354e-05,-0.009171019279485007
2003-04-01,0.016762887680787486,-0.004173269773262579,-0.003772455122499579,-0.020441649175288353
2003-07-01,0.01832010141711571,-0.00045096332626633635,-0.003652012192349243,-0.02097342117035476
2003-10-01,0.01567452280305126,0.0038702792608179067,-0.004223021030799345,-0.023449143079212937
2004-01-01,0.015814649161915995,0.004855061145099394,-0.006683854007434667,-0.020443118920126523
2004-04-01,0.014439541411027434,0.0059446652132079045,-0.0008776811415313694,-0.016636659621663802
2004-07-01,0.010977972379835776,0.004997084264839258,-0.0006342050605147442,-0.020018729769650048
2004-10-01,0.0036126615237215276,0.004748596286532518,0.0011340905883340019,-0.017169317163818046
2005-01-01,0.002435742625285897,0.004185572323114978,-0.0006664232287254708,-0.015072559917704733
2005-04-01,-0.0030482389118340336,0.006102068341095015,-0.0009340171408475016,-0.015487122868163365
2005-07-01,-0.0026763749098197565,0.00971783243220545,0.0029635163918406674,-0.008635197339076913
2005-10-01,0.000380062225998401,0.014790167464285478,0.0027379028972888443,0.001015384855067219
2006-01-01,-0.0022605804993069967,0.019935213383081733,0.003845694768586486,2.3326859533787813e-05
2006-04-01,0.00029842192714824023,0.025298028173677947,0.0063878823490099625,0.0014146755603034022
2006-07-01,0.008371571622673102,0.025531297749981245,0.0046888869776818744,0.0044969406577149915
2006-10-01,0.011701104578019539,0.030635026662017815,0.0010097489791537893,-0.003381527997687352
2007-01-01,0.011699334557883745,0.036033351973534355,0.002343135535231428,-0.0011366490720519234
2007-04-01,0.010971413005782082,0.039296083771649816,0.0031431324638753924,0.00020489552660333857
2007-07-01,0.004268032105514408,0.03996159244988464,0.0027038572259188826,-0.0005546281830457697
2007-10-01,-0.0034486744806638825,0.04295563416937281,0.0124446563131325,0.021935091971458678
2008-01-01,-0.005686009707435602,0.042406349144758035,0.016244119029797752,0.0259965184423483
2008-04-01,-0.004857401265651262,0.036056849104550384,0.020112340855633407,0.035125159516115716
2008-07-01,-0.009137087323976445,0.026966611649395712,0.024955835183096322,0.04273974202405982
2008-10-01,-0.02597415010423454,0.0036044349875709214,0.008576559065555602,0.021955027166980383
2009-01-01,-0.024793412628204337,-0.024070294469997734,-0.003039863830851299,-0.0033556954237242845
2009-04-01,-0.019095720411627326,-0.027356613990340655,-0.011290802874649179,-0.008742788237960238
2009-07-01,-0.010167188499472957,-0.027168195574080282,-0.015936873290424442,-0.010097328532398649
2009-10-01,-0.003417495965221562,-0.024785868705634696,-0.006407954461242691,-0.012551907584267389
