,CT,Y_star,P_star,RR_star
2013-10-01,0.000860823968821478,-0.02115290518950217,-0.0009305973917898158,-0.0031590224267093233
2014-01-01,-0.0025575791066554387,-0.028986549049561782,0.0007644238919018929,0.010121001823117782
2014-04-01,-0.0074325470585385744,-0.0214947593460034,0.004829243048558452,0.010125796627371715
2014-07-01,-0.010010128876658086,-0.01520337669126921,0.0015169528733281442,0.009476521712665933
2014-10-01,-0.004627296127075908,-0.015604528485057629,-0.001443732846921648,0.006786850283025261
2015-01-01,-3.3529472416304884e-05,-0.012436100959656598,-0.003943835974869068,0.0017893463795536101
2015-04-01,-0.008432195233636364,-0.011507176597387378,-0.0015045366473169371,0.002805688393789009
2015-07-01,-0.005971099993855589,-0.012794386353427886,-0.0001793451582592149,0.003517711433304438
2015-10-01,-0.010079406444727823,-0.01581864124989302,0.002882312414217654,-0.0011712629089579295
2016-01-01,-0.012654821850523135,-0.014756334005852108,0.002333003878770815,-0.005800486985650757
2016-04-01,-0.009085663958336099,-0.016195748030831243,0.002170550942939161,0.0008803548385838175
2016-07-01,-0.008258849956160219,-0.014998626647839505,0.0050134368592029506,0.0022651552815208214
2016-10-01,-0.006983203433907903,-0.0145408915542538,0.012714524784796555,0.002194014331601963
2017-01-01,-0.005152273993514811,-0.014330142435929642,0.022946845554070665,0.0034626286799341694
2017-04-01,0.007068234904460624,-0.013366960865795334,0.02091882583261678,0.0009700632843906279
2017-07-01,0.007666200072971918,-0.010703015559809508,0.02291685683204456,0.0037889768786731103
2017-10-01,0.00953481545956869,-0.006248703637052779,0.020295956421448318,0.00978915898555293
2018-01-01,0.007716673341356284,-0.0032115537585663905,0.018837079900133266,0.02028341649008736
2018-04-01,0.007742471084588587,0.000544362558548787,0.02441047865724513,0.022706706708411403
2018-07-01,0.011898904750191619,0.001033763303305119,0.026469339675728783,0.0241940158443415
2018-10-01,0.007640679668231343,-0.0010022421268912722,0.02792724993131203,0.025602842433445697
