IM_1,Y_1_star,P_1_star,RR_1_star,IM_2,Y_2_star,P_2_star,RR_2_star,IM_3,Y_3_star,P_3_star,RR_3_star,IM_4,Y_4_star,P_4_star,RR_4_star,cons
-0.008140072072363225,-0.012740162218960748,-0.008883917898077864,0.002137174467933907,-0.018718741474412326,-0.010501589147560879,-0.009095315565252378,0.002937863166240172,0.04490966684866926,-0.01001182988997832,-0.007971982890376431,0.003972106825715754,0.03428455933339869,-0.010122947351746459,-0.00652227997616898,0.0009460737251168139,1.0
-0.03539431774988522,-0.013925063237726402,-0.010219705667458664,-0.001088250181974616,-0.008140072072363225,-0.012740162218960748,-0.008883917898077864,0.002137174467933907,-0.018718741474412326,-0.010501589147560879,-0.009095315565252378,0.002937863166240172,0.04490966684866926,-0.01001182988997832,-0.007971982890376431,0.003972106825715754,1.0
-0.03451295025310763,-0.013365680241817269,-0.009773476358744888,-0.0004313651660179533,-0.03539431774988522,-0.013925063237726402,-0.010219705667458664,-0.001088250181974616,-0.008140072072363225,-0.012740162218960748,-0.008883917898077864,0.002137174467933907,-0.018718741474412326,-0.010501589147560879,-0.009095315565252378,0.002937863166240172,1.0
-0.028442849586300056,-0.012829773685626537,-0.010572208892441438,-0.0036614479251113304,-0.03451295025310763,-0.013365680241817269,-0.009773476358744888,-0.0004313651660179533,-0.03539431774988522,-0.013925063237726402,-0.010219705667458664,-0.001088250181974616,-0.008140072072363225,-0.012740162218960748,-0.008883917898077864,0.002137174467933907,1.0
-0.029552773556646983,-0.012657442045848519,-0.010234898690934349,-0.005018632529562257,-0.028442849586300056,-0.012829773685626537,-0.010572208892441438,-0.0036614479251113304,-0.03451295025310763,-0.013365680241817269,-0.009773476358744888,-0.0004313651660179533,-0.03539431774988522,-0.013925063237726402,-0.010219705667458664,-0.001088250181974616,1.0
-0.037288978028261255,-0.010952867061537884,-0.013112372925968698,-0.0031693009282744854,-0.029552773556646983,-0.012657442045848519,-0.010234898690934349,-0.005018632529562257,-0.028442849586300056,-0.012829773685626537,-0.010572208892441438,-0.0036614479251113304,-0.03451295025310763,-0.013365680241817269,-0.009773476358744888,-0.0004313651660179533,1.0
-0.031062002219412577,-0.0065197737876179,-0.01721107568116888,-0.005051976494825151,-0.037288978028261255,-0.010952867061537884,-0.013112372925968698,-0.0031693009282744854,-0.029552773556646983,-0.012657442045848519,-0.010234898690934349,-0.005018632529562257,-0.028442849586300056,-0.012829773685626537,-0.010572208892441438,-0.0036614479251113304,1.0
-0.027144779696101295,-0.004707093676508962,-0.013260006589178282,-0.0007946351446086635,-0.031062002219412577,-0.0065197737876179,-0.01721107568116888,-0.005051976494825151,-0.037288978028261255,-0.010952867061537884,-0.013112372925968698,-0.0031693009282744854,-0.029552773556646983,-0.012657442045848519,-0.010234898690934349,-0.005018632529562257,1.0
-0.007343092125566386,-0.001305072715110459,-0.012460348809301547,0.0035991820465477416,-0.027144779696101295,-0.004707093676508962,-0.013260006589178282,-0.0007946351446086635,-0.031062002219412577,-0.0065197737876179,-0.01721107568116888,-0.005051976494825151,-0.037288978028261255,-0.010952867061537884,-0.013112372925968698,-0.0031693009282744854,1.0
0.02132483988769529,0.00021958909222370295,-0.0146927273542483,0.001304477735964202,-0.007343092125566386,-0.001305072715110459,-0.012460348809301547,0.0035991820465477416,-0.027144779696101295,-0.004707093676508962,-0.013260006589178282,-0.0007946351446086635,-0.031062002219412577,-0.0065197737876179,-0.01721107568116888,-0.005051976494825151,1.0
