,CT,Y_star,P_star,RR_star
1991-01-01,-0.016730160056091847,-0.012264592705593769,0.01662654071409485,0.015446760570265814
1991-04-01,0.009689638112167387,-0.01596591498226271,0.014000691881880219,0.011560884232022483
1991-07-01,0.036165618977070935,-0.02089806614392816,0.011931213546304451,0.014241196001948791
1991-10-01,0.009628275791117247,-0.02332225878509819,0.008716278110987805,0.021551810384122544
1992-01-01,0.0007068414582711569,-0.02180069723009255,0.0016815277731320986,0.013480594466573988
1992-04-01,0.004625746905192685,-0.024913186458082343,-0.002630573246018529,0.014424908568012986
1992-07-01,0.007333598513644901,-0.026479697821652593,-0.007861339455277335,0.02421240429877207
1992-10-01,0.0363089527915772,-0.028742156593991847,-0.012151861147247816,0.021150955135644335
1993-01-01,0.01928052434577232,-0.03397938389429416,-0.004884391075279054,0.017205862861580986
1993-04-01,0.018163115187405765,-0.033959304617495994,-0.004963909359829804,0.005009506514601378
1993-07-01,-0.017102338159038055,-0.033554444335913564,-0.003287827403359684,-0.0012181856523299376
1993-10-01,-0.04200462726199383,-0.028695070437377252,-0.004731391012816268,-0.005306652933450775
1994-01-01,-0.05082289443569721,-0.027130778570484404,-0.012154404898319484,-0.010305823101572464
1994-04-01,-0.10181058056276626,-0.021899486354232976,-0.005149977262448596,-0.011435216612105873
1994-07-01,-0.014254835997094872,-0.0223330677958466,-0.003602702740413179,-0.006403514321044337
1994-10-01,0.1423844981370923,-0.016174023499078344,-0.0030645765516122206,-0.0011648493293018281
1995-01-01,0.01901299879460261,-0.02012181445580571,0.00015110326467958988,0.004636056543777639
1995-04-01,0.02051718318376139,-0.02199821350088177,-0.00536575469839866,0.00823724074947684
1995-07-01,-0.0012517244037315578,-0.019121330761732003,-0.006460943256293136,0.00830530159052091
1995-10-01,0.002739377015661404,-0.020917039569377273,-0.007012486907727003,0.006573375400511649
1996-01-01,-0.003241708132113885,-0.019581239323080837,-0.009259377776663785,0.001264590869973763
1996-04-01,-0.016216608542016786,-0.0196721340650825,-0.009409202080937174,-0.0008788171684091177
1996-07-01,-0.01921561790707038,-0.015296060272532571,-0.010991981372328955,-0.0058363862465254214
1996-10-01,0.005015805588074684,-0.014858185141729045,-0.010547305834227121,-0.008229472071051963
1997-01-01,0.007838985171572332,-0.010460668723418146,-0.011369166761825958,-0.0045701207302692205
1997-04-01,0.009416754198248611,-0.0024318653967692655,-0.0126189951175973,-0.004255358557531786
1997-07-01,-0.008408116106950914,-0.0004451776235355802,-0.007307918346103217,0.001225280725086852
1997-10-01,-0.007466108007735173,0.002628471767447007,-0.005135413736480027,0.006019921121577361
1998-01-01,0.0038143114774182862,0.0014984665356378955,-0.007891108407621247,0.0037203948405716606
1998-04-01,0.0061031409090510635,0.0025511707395815884,-0.008928376206110797,0.0030171444916825014
1998-07-01,-0.0033979520521345563,0.002131668739835155,-0.013996862124158965,0.002240704859055724
1998-10-01,0.00379998159420758,0.005900109123792098,-0.01693602023048669,-0.0028015442298369303
1999-01-01,0.010354005489023876,0.008956184625274206,-0.017295840575851068,-0.01021343202123464
1999-04-01,-0.002317195704859998,0.008988240927544711,-0.015051411118464942,-0.01335314292873539
1999-07-01,0.004694917091011774,0.01709057842355616,-0.012401984352902918,-0.014494141519752249
1999-10-01,0.006178868417686445,0.026975525197638094,-0.009051544399750755,-0.009460335116292629
2000-01-01,-0.004285850161348748,0.029789359614370552,-0.0056478684782840195,-0.007760046852274179
2000-04-01,-0.007916698803317246,0.032143730835337565,-0.006709189643151712,-0.008112276452251183
2000-07-01,-0.014896329545198483,0.03152438431348815,-0.004978065491281105,-0.00059083533876902
2000-10-01,-0.029933203615140513,0.029631142929152345,-0.005151014169723795,0.0057859253448454195
2001-01-01,0.004692201646426142,0.027846113235949176,-0.005396686475797809,0.002102994324146507
2001-04-01,0.004027288903252213,0.02612192645844493,0.004113042379028229,0.004066131630904015
2001-07-01,-0.0030940281387028534,0.02263489556404657,0.001980468782836957,0.0014254538591015502
2001-10-01,-0.0003345351691770304,0.02024218423869537,-0.00043781466563713403,-0.009529474454523939
2002-01-01,-0.011149807225972808,0.019813438741430097,0.0011459377796236663,-0.012875062974973372
2002-04-01,-0.011244974817826048,0.021927102766370485,-0.006158970985448751,-0.004119184733463965
2002-07-01,-0.00949634584568848,0.01923873491365159,-0.006525957225196257,-0.0034864512234489007
2002-10-01,-0.007314114123850857,0.01833022307043742,-0.0034754633485200213,-0.003352263076502665
2003-01-01,-0.0029210442607912057,0.015115644958930093,-3.792414982742674e-05,-0.0008835475268660593
2003-04-01,0.0014624990519518377,0.012803436940199323,-0.005915554000375785,-0.009535199492193688
2003-07-01,-0.0003528107166150818,0.019037778111593292,-0.006675519043569099,-0.011957131368176766
2003-10-01,-0.007763932629577752,0.02248130698493228,-0.008712848543840175,-0.012213508417424409
2004-01-01,0.00081279372153098,0.02657302597734325,-0.013913006471847424,-0.01080254923311754
2004-04-01,-0.00010049432224334964,0.02711605570564076,-0.007589402384192484,-0.010248805277613182
2004-07-01,-0.008521669241552843,0.02497635715173129,-0.0066214456895577365,-0.012462538121148618
2004-10-01,-7.422520100597296e-05,0.026473778395543334,-0.0044498207477682815,-0.010846843301656093
2005-01-01,-0.005731764143824591,0.02891462028545143,-0.006138716789497362,-0.009711202694778572
2005-04-01,-0.000870655672185805,0.0302346378115401,-0.006121075454537741,-0.011711315257321147
2005-07-01,-0.0004013810550986818,0.03312953181496819,-0.0022587653466245856,-0.009273247855282558
2005-10-01,0.0035380588790321355,0.03497235876164461,-0.002134875458270083,-0.0034432995491731587
2006-01-01,0.004706706014131257,0.038495239117300385,-0.0010220333183865713,-0.002175420524025556
2006-04-01,0.01274675695356109,0.03735387188408634,0.002658767278561804,0.0012576212131023647
2006-07-01,0.010908725141302256,0.03610461344602808,0.0015591772158516995,0.005760358891720347
2006-10-01,0.0010374963131134507,0.03968608993830693,-0.0015725556789028562,-0.00023425959204153608
2007-01-01,0.013544370426155083,0.04033039433581991,-9.375043219595295e-05,-0.000697062452295468
2007-04-01,0.01784155262983056,0.0414045615394147,0.000208292335608528,-0.0015414943506215878
2007-07-01,0.021345640045552727,0.043421660140983705,-0.000397804710156387,-0.0031541027865384574
2007-10-01,0.02444556045567836,0.04414856549255513,0.010100199381135395,0.016218525901709923
2008-01-01,0.009929632008608635,0.03970027041923484,0.014154878159350518,0.025976092648834947
2008-04-01,0.008721862151180204,0.03510976358922802,0.01851022572449011,0.0375269394535591
2008-07-01,0.0033982999460846486,0.025509930676638617,0.02491971590193249,0.046776705097965186
2008-10-01,-0.007591925319697879,0.003114625341002489,0.007875045225673626,0.029168999308152532
2009-01-01,-0.027866812027280474,-0.015186866663531801,-0.0045714858205694224,-0.0004755364805567213
2009-04-01,-0.023003273379686107,-0.0217076167641459,-0.01371564844584489,-0.007905149474569611
2009-07-01,-0.02275957401315054,-0.022857926681720805,-0.019880219637152263,-0.011563745560003402
2009-10-01,-0.010388390153385885,-0.02102139153550195,-0.01041668868906316,-0.015489712652427453
2010-01-01,0.004262607740555424,-0.018082763210427726,-0.00011745114142063994,-0.019992670570826897
2010-04-01,0.003954690425979734,-0.016000898674425574,0.001289312014565121,-0.022905855122659035
2010-07-01,0.017965493048091474,-0.017300816541966853,0.000774641388711473,-0.02223503442372791
2010-10-01,0.03198267646295072,-0.01442034712283763,0.00456790787356531,-0.017958022177921685
2011-01-01,0.0020303020857852516,-0.01579157852345265,0.00900534577340694,-0.011832610760635668
2011-04-01,0.014788618607989079,-0.01788524872798137,0.013507256519195113,-0.004693235788482813
2011-07-01,0.01480905475894545,-0.018171567332412805,0.014976279157482616,-0.002675731430587624
2011-10-01,-0.0016882890896106062,-0.017860886432921587,0.01339542885839719,-0.0017030553690023556
2012-01-01,0.013596059766873836,-0.01479979444804602,0.009695144693906681,-0.00034957123985871304
2012-04-01,-0.0031806371485387785,-0.017594741085456084,0.005055650886400912,-0.0002515100998589502
2012-07-01,-0.0014994342731178278,-0.019006520038199096,0.003938327448981173,-0.0035871978481760713
2012-10-01,0.005778780364448011,-0.02265712735953439,0.0027972746051741276,-0.0010226013424878217
2013-01-01,0.002002015174788596,-0.02205364981219966,0.00014602876377771081,0.0008478701562621581
2013-04-01,-0.009971485426651938,-0.02121049643155157,-0.0012364178175240206,8.188167381636831e-05
2013-07-01,-0.009294159662447399,-0.01914341401333362,0.0011960990083298235,0.002739607073189439
2013-10-01,-0.011517585394718921,-0.017933259967338355,-0.0015044604354948283,0.005418618684633657
2014-01-01,-0.01566903270925124,-0.01936303009336409,-0.002300011908604962,0.010677662767554967
2014-04-01,-0.00845468529562865,-0.015774091125357874,0.00020347972971548696,0.008232478646823391
2014-07-01,-0.005667241537926415,-0.012570763465446926,-0.0019040147724263114,0.007442864161266237
2014-10-01,-0.020337362382255364,-0.011903277700907362,-0.004529356593005398,0.006939913907657054
2015-01-01,-0.018674070617663574,-0.011276726707219676,-0.009219290502406616,0.00494692527653704
2015-04-01,-0.01822624318806909,-0.010723578240607236,-0.007504552176010188,0.005145892401167465
2015-07-01,-0.008669599278086082,-0.0094308001279235,-0.007708051197322575,0.003118573951391405
2015-10-01,-0.004220762955467805,-0.011292810405363627,-0.006702299220404991,7.15950910080919e-06
2016-01-01,0.00829543488082507,-0.010492405092266,-0.004675058009450221,-0.004975807521657588
2016-04-01,0.006123049284461501,-0.011995661849877248,-0.005080099400047745,-0.0032375956602581765
2016-07-01,0.004676087153340447,-0.012100884207515268,-0.002673785939616316,-0.003518894070415658
2016-10-01,0.01041758028525308,-0.009376564520769494,0.001321767079137563,-0.0022363149044945154
2017-01-01,0.006017241231230486,-0.006923749556226647,0.006998172036074537,-0.00039242219202919454
2017-04-01,0.0020573188544226184,-0.004916263417864039,0.005768601649603703,-0.0023619540353920026
2017-07-01,0.00025737901857958434,-0.001970609897941976,0.006015313795623077,-0.003698169179959686
2017-10-01,0.0014809940626534512,-0.0009021103283783403,0.005481980084321152,-0.0011574611973163937
2018-01-01,0.017018765158676175,0.0007634046979484375,0.004603201366623063,0.004092201678983361
2018-04-01,-0.000433614716193631,0.003213105031718848,0.007616292955868777,0.004994811530872729
2018-07-01,-0.0023667813415961803,0.0042977776122935865,0.010882767893754947,0.009059356346509211
2018-10-01,-0.0010624411518627142,0.0036657323433676495,0.00986876823870836,0.0105908191872002
