RR_1,Y_1_star,P_1_star,RR_1_star,RR_2,Y_2_star,P_2_star,RR_2_star,RR_3,Y_3_star,P_3_star,RR_3_star,RR_4,Y_4_star,P_4_star,RR_4_star,cons
0.009757250608990367,-0.015973664062465396,-0.014564744308782341,-0.0007024240946619736,0.006644606142560273,-0.012588060963659251,-0.014536695575282033,0.0012930129762178868,0.005241229753857664,-0.012053126059818158,-0.012215282714098476,0.0056849871043049855,-0.00032001766229702855,-0.012372851726318754,-0.020011564399565522,0.0054526650021159235,1.0
0.011953498971409099,-0.01701021105937314,-0.020471318786055116,-0.009381495128451779,0.009757250608990367,-0.015973664062465396,-0.014564744308782341,-0.0007024240946619736,0.006644606142560273,-0.012588060963659251,-0.014536695575282033,0.0012930129762178868,0.005241229753857664,-0.012053126059818158,-0.012215282714098476,0.0056849871043049855,1.0
0.011126135137794008,-0.016482876361970846,-0.021848751321805675,-0.006934483290030855,0.011953498971409099,-0.01701021105937314,-0.020471318786055116,-0.009381495128451779,0.009757250608990367,-0.015973664062465396,-0.014564744308782341,-0.0007024240946619736,0.006644606142560273,-0.012588060963659251,-0.014536695575282033,0.0012930129762178868,1.0
0.007582254302469789,-0.015572438082803652,-0.023873160226302793,-0.011083495451804145,0.011126135137794008,-0.016482876361970846,-0.021848751321805675,-0.006934483290030855,0.011953498971409099,-0.01701021105937314,-0.020471318786055116,-0.009381495128451779,0.009757250608990367,-0.015973664062465396,-0.014564744308782341,-0.0007024240946619736,1.0
0.0013964280849135674,-0.015577389383471217,-0.02297608597488858,-0.01103211817440227,0.007582254302469789,-0.015572438082803652,-0.023873160226302793,-0.011083495451804145,0.011126135137794008,-0.016482876361970846,-0.021848751321805675,-0.006934483290030855,0.011953498971409099,-0.01701021105937314,-0.020471318786055116,-0.009381495128451779,1.0
-0.0035087369508900734,-0.013314736418846486,-0.023950561152054226,-0.005693095526720017,0.0013964280849135674,-0.015577389383471217,-0.02297608597488858,-0.01103211817440227,0.007582254302469789,-0.015572438082803652,-0.023873160226302793,-0.011083495451804145,0.011126135137794008,-0.016482876361970846,-0.021848751321805675,-0.006934483290030855,1.0
-0.009235103946779406,-0.008180267760910085,-0.030796141982856497,-0.0069577108725530825,-0.0035087369508900734,-0.013314736418846486,-0.023950561152054226,-0.005693095526720017,0.0013964280849135674,-0.015577389383471217,-0.02297608597488858,-0.01103211817440227,0.007582254302469789,-0.015572438082803652,-0.023873160226302793,-0.011083495451804145,1.0
-0.008559274093918032,-0.0063600087401699005,-0.032489759138332505,-0.002070634959036973,-0.009235103946779406,-0.008180267760910085,-0.030796141982856497,-0.0069577108725530825,-0.0035087369508900734,-0.013314736418846486,-0.023950561152054226,-0.005693095526720017,0.0013964280849135674,-0.015577389383471217,-0.02297608597488858,-0.01103211817440227,1.0
-0.004891564854292263,-0.003701071817649664,-0.03202189457241283,0.0032126487193686938,-0.008559274093918032,-0.0063600087401699005,-0.032489759138332505,-0.002070634959036973,-0.009235103946779406,-0.008180267760910085,-0.030796141982856497,-0.0069577108725530825,-0.0035087369508900734,-0.013314736418846486,-0.023950561152054226,-0.005693095526720017,1.0
-0.011549702239782654,-0.0008432426048958524,-0.02154151476142461,0.0030345696222149783,-0.004891564854292263,-0.003701071817649664,-0.03202189457241283,0.0032126487193686938,-0.008559274093918032,-0.0063600087401699005,-0.032489759138332505,-0.002070634959036973,-0.009235103946779406,-0.008180267760910085,-0.030796141982856497,-0.0069577108725530825,1.0
-0.01628278172543104,-0.0010004189130755287,-0.020513060797704742,0.0014581791898382452,-0.011549702239782654,-0.0008432426048958524,-0.02154151476142461,0.0030345696222149783,-0.004891564854292263,-0.003701071817649664,-0.03202189457241283,0.0032126487193686938,-0.008559274093918032,-0.0063600087401699005,-0.032489759138332505,-0.002070634959036973,1.0
-0.016843295568192876,-6.631432818609633e-05,-0.02185963234225298,-0.0006167900531191199,-0.01628278172543104,-0.0010004189130755287,-0.020513060797704742,0.0014581791898382452,-0.011549702239782654,-0.0008432426048958524,-0.02154151476142461,0.0030345696222149783,-0.004891564854292263,-0.003701071817649664,-0.03202189457241283,0.0032126487193686938,1.0
-0.024462058428615777,-0.0014730321008537117,-0.023435930774116813,-0.005072086393030825,-0.016843295568192876,-6.631432818609633e-05,-0.02185963234225298,-0.0006167900531191199,-0.01628278172543104,-0.0010004189130755287,-0.020513060797704742,0.0014581791898382452,-0.011549702239782654,-0.0008432426048958524,-0.02154151476142461,0.0030345696222149783,1.0
-0.031255239581924374,0.0025212643144966154,-0.03860220458282229,-0.013793133343244167,-0.024462058428615777,-0.0014730321008537117,-0.023435930774116813,-0.005072086393030825,-0.016843295568192876,-6.631432818609633e-05,-0.02185963234225298,-0.0006167900531191199,-0.01628278172543104,-0.0010004189130755287,-0.020513060797704742,0.0014581791898382452,1.0
-0.03685694639842117,0.0013446879256581294,-0.03574879446325691,-0.015681542564835903,-0.031255239581924374,0.0025212643144966154,-0.03860220458282229,-0.013793133343244167,-0.024462058428615777,-0.0014730321008537117,-0.023435930774116813,-0.005072086393030825,-0.016843295568192876,-6.631432818609633e-05,-0.02185963234225298,-0.0006167900531191199,1.0
-0.039203792392815656,0.007411833614027415,-0.030849249838597364,-0.018120623659696137,-0.03685694639842117,0.0013446879256581294,-0.03574879446325691,-0.015681542564835903,-0.031255239581924374,0.0025212643144966154,-0.03860220458282229,-0.013793133343244167,-0.024462058428615777,-0.0014730321008537117,-0.023435930774116813,-0.005072086393030825,1.0
-0.03438721264881255,0.013558658337146964,-0.027274046106634926,-0.01178997772777476,-0.039203792392815656,0.007411833614027415,-0.030849249838597364,-0.018120623659696137,-0.03685694639842117,0.0013446879256581294,-0.03574879446325691,-0.015681542564835903,-0.031255239581924374,0.0025212643144966154,-0.03860220458282229,-0.013793133343244167,1.0
-0.029962508671548017,0.019442153531073297,-0.021152303183061223,-0.007392858119100791,-0.03438721264881255,0.013558658337146964,-0.027274046106634926,-0.01178997772777476,-0.039203792392815656,0.007411833614027415,-0.030849249838597364,-0.018120623659696137,-0.03685694639842117,0.0013446879256581294,-0.03574879446325691,-0.015681542564835903,1.0
-0.0250233333298746,0.021880368017161988,-0.021425916001953097,-0.006607067123790339,-0.029962508671548017,0.019442153531073297,-0.021152303183061223,-0.007392858119100791,-0.03438721264881255,0.013558658337146964,-0.027274046106634926,-0.01178997772777476,-0.039203792392815656,0.007411833614027415,-0.030849249838597364,-0.018120623659696137,1.0
-0.014317793878901057,0.02175015750560722,-0.0072484733513955395,0.0025860123758884557,-0.0250233333298746,0.021880368017161988,-0.021425916001953097,-0.006607067123790339,-0.029962508671548017,0.019442153531073297,-0.021152303183061223,-0.007392858119100791,-0.03438721264881255,0.013558658337146964,-0.027274046106634926,-0.01178997772777476,1.0
-0.0019673399269955413,0.020893412383021073,-0.006993426623654033,0.009769915251944072,-0.014317793878901057,0.02175015750560722,-0.0072484733513955395,0.0025860123758884557,-0.0250233333298746,0.021880368017161988,-0.021425916001953097,-0.006607067123790339,-0.029962508671548017,0.019442153531073297,-0.021152303183061223,-0.007392858119100791,1.0
-0.00031810178807248693,0.021492057852294397,-0.004844435812947705,0.0019951163885536197,-0.0019673399269955413,0.020893412383021073,-0.006993426623654033,0.009769915251944072,-0.014317793878901057,0.02175015750560722,-0.0072484733513955395,0.0025860123758884557,-0.0250233333298746,0.021880368017161988,-0.021425916001953097,-0.006607067123790339,1.0
-0.009575598465034899,0.018847592402019876,0.00256326217000831,0.004292373742611249,-0.00031810178807248693,0.021492057852294397,-0.004844435812947705,0.0019951163885536197,-0.0019673399269955413,0.020893412383021073,-0.006993426623654033,0.009769915251944072,-0.014317793878901057,0.02175015750560722,-0.0072484733513955395,0.0025860123758884557,1.0
-0.0011295887979343514,0.014615746989156296,-0.01364665087925441,-0.00028440771224128226,-0.009575598465034899,0.018847592402019876,0.00256326217000831,0.004292373742611249,-0.00031810178807248693,0.021492057852294397,-0.004844435812947705,0.0019951163885536197,-0.0019673399269955413,0.020893412383021073,-0.006993426623654033,0.009769915251944072,1.0
-0.02294230242683675,0.011955447441842204,-0.020717184290051358,-0.011495228426821906,-0.0011295887979343514,0.014615746989156296,-0.01364665087925441,-0.00028440771224128226,-0.009575598465034899,0.018847592402019876,0.00256326217000831,0.004292373742611249,-0.00031810178807248693,0.021492057852294397,-0.004844435812947705,0.0019951163885536197,1.0
