RR_1,Y_1_star,P_1_star,RR_1_star,RR_2,Y_2_star,P_2_star,RR_2_star,RR_3,Y_3_star,P_3_star,RR_3_star,RR_4,Y_4_star,P_4_star,RR_4_star,cons
-0.01744498818992502,-0.010260918076383917,-0.008261969369362517,-0.009097883173626437,-0.018237650229760614,-0.010125643517613768,-0.009801267782939155,-0.007982954891077306,-0.01566685184596074,-0.010654543163769988,-0.00880381364063834,-0.003597080533712072,-0.013905730681369395,-0.012102107348759926,-0.008862627438578297,-0.004857365880868001,1.0
-0.013029271069847116,-0.008228934144278591,-0.00988325557695344,-0.004188259596739344,-0.01744498818992502,-0.010260918076383917,-0.008261969369362517,-0.009097883173626437,-0.018237650229760614,-0.010125643517613768,-0.009801267782939155,-0.007982954891077306,-0.01566685184596074,-0.010654543163769988,-0.00880381364063834,-0.003597080533712072,1.0
-0.011903302467423393,-0.001902233999671531,-0.012670238739207208,-0.006559318034461364,-0.013029271069847116,-0.008228934144278591,-0.00988325557695344,-0.004188259596739344,-0.01744498818992502,-0.010260918076383917,-0.008261969369362517,-0.009097883173626437,-0.018237650229760614,-0.010125643517613768,-0.009801267782939155,-0.007982954891077306,1.0
-0.005612888471064611,-0.0008538151975686727,-0.009098242886623682,-0.0006485653136169819,-0.011903302467423393,-0.001902233999671531,-0.012670238739207208,-0.006559318034461364,-0.013029271069847116,-0.008228934144278591,-0.00988325557695344,-0.004188259596739344,-0.01744498818992502,-0.010260918076383917,-0.008261969369362517,-0.009097883173626437,1.0
-0.0014967090737863925,0.0022564581092658935,-0.009036696901488393,0.0037423922351812527,-0.005612888471064611,-0.0008538151975686727,-0.009098242886623682,-0.0006485653136169819,-0.011903302467423393,-0.001902233999671531,-0.012670238739207208,-0.006559318034461364,-0.013029271069847116,-0.008228934144278591,-0.00988325557695344,-0.004188259596739344,1.0
-0.006561314827201126,0.0021897838715896024,-0.011857697153892836,0.0022848735479655533,-0.0014967090737863925,0.0022564581092658935,-0.009036696901488393,0.0037423922351812527,-0.005612888471064611,-0.0008538151975686727,-0.009098242886623682,-0.0006485653136169819,-0.011903302467423393,-0.001902233999671531,-0.012670238739207208,-0.006559318034461364,1.0
-0.005250107369452918,0.0005778346520129839,-0.009950530614227193,0.0005434816522949535,-0.006561314827201126,0.0021897838715896024,-0.011857697153892836,0.0022848735479655533,-0.0014967090737863925,0.0022564581092658935,-0.009036696901488393,0.0037423922351812527,-0.005612888471064611,-0.0008538151975686727,-0.009098242886623682,-0.0006485653136169819,1.0
-0.005867662453981166,0.0004177260125979411,-0.013995303086648009,-0.0012126690292203325,-0.005250107369452918,0.0005778346520129839,-0.009950530614227193,0.0005434816522949535,-0.006561314827201126,0.0021897838715896024,-0.011857697153892836,0.0022848735479655533,-0.0014967090737863925,0.0022564581092658935,-0.009036696901488393,0.0037423922351812527,1.0
-0.004397863089712489,-0.003525307078425361,-0.01551968596895001,-0.006600582576144911,-0.005867662453981166,0.0004177260125979411,-0.013995303086648009,-0.0012126690292203325,-0.005250107369452918,0.0005778346520129839,-0.009950530614227193,0.0005434816522949535,-0.006561314827201126,0.0021897838715896024,-0.011857697153892836,0.0022848735479655533,1.0
-0.004480694168383573,0.00011147805743815999,-0.016473452371118802,-0.01504191335453868,-0.004397863089712489,-0.003525307078425361,-0.01551968596895001,-0.006600582576144911,-0.005867662453981166,0.0004177260125979411,-0.013995303086648009,-0.0012126690292203325,-0.005250107369452918,0.0005778346520129839,-0.009950530614227193,0.0005434816522949535,1.0
-0.011089503624274712,-9.247161651819272e-05,-0.014859919686626201,-0.017827042497946664,-0.004480694168383573,0.00011147805743815999,-0.016473452371118802,-0.01504191335453868,-0.004397863089712489,-0.003525307078425361,-0.01551968596895001,-0.006600582576144911,-0.005867662453981166,0.0004177260125979411,-0.013995303086648009,-0.0012126690292203325,1.0
-0.012922125119139687,0.005983927106982045,-0.013425449443203223,-0.020131817808220955,-0.011089503624274712,-9.247161651819272e-05,-0.014859919686626201,-0.017827042497946664,-0.004480694168383573,0.00011147805743815999,-0.016473452371118802,-0.01504191335453868,-0.004397863089712489,-0.003525307078425361,-0.01551968596895001,-0.006600582576144911,1.0
-0.008885042227886844,0.012139892326114777,-0.00998717930578383,-0.014004415528587354,-0.012922125119139687,0.005983927106982045,-0.013425449443203223,-0.020131817808220955,-0.011089503624274712,-9.247161651819272e-05,-0.014859919686626201,-0.017827042497946664,-0.004480694168383573,0.00011147805743815999,-0.016473452371118802,-0.01504191335453868,1.0
-0.017506873547908072,0.01694231101976702,-0.0057339204387241004,-0.010638427511115569,-0.008885042227886844,0.012139892326114777,-0.00998717930578383,-0.014004415528587354,-0.012922125119139687,0.005983927106982045,-0.013425449443203223,-0.020131817808220955,-0.011089503624274712,-9.247161651819272e-05,-0.014859919686626201,-0.017827042497946664,1.0
-0.014174934982348949,0.02050008657027534,-0.005828790856096988,-0.00961902552724314,-0.017506873547908072,0.01694231101976702,-0.0057339204387241004,-0.010638427511115569,-0.008885042227886844,0.012139892326114777,-0.00998717930578383,-0.014004415528587354,-0.012922125119139687,0.005983927106982045,-0.013425449443203223,-0.020131817808220955,1.0
-0.007923029264964649,0.01942782820407932,-0.0025712378579454288,-0.0002723531026742623,-0.014174934982348949,0.02050008657027534,-0.005828790856096988,-0.00961902552724314,-0.017506873547908072,0.01694231101976702,-0.0057339204387241004,-0.010638427511115569,-0.008885042227886844,0.012139892326114777,-0.00998717930578383,-0.014004415528587354,1.0
-0.0019180408543096016,0.018816681510072746,-0.0017986035616551527,0.007007817473288328,-0.007923029264964649,0.01942782820407932,-0.0025712378579454288,-0.0002723531026742623,-0.014174934982348949,0.02050008657027534,-0.005828790856096988,-0.00961902552724314,-0.017506873547908072,0.01694231101976702,-0.0057339204387241004,-0.010638427511115569,1.0
-0.0018371922670027512,0.020420244732491988,-0.0032486399961268848,0.0016599491458282052,-0.0019180408543096016,0.018816681510072746,-0.0017986035616551527,0.007007817473288328,-0.007923029264964649,0.01942782820407932,-0.0025712378579454288,-0.0002723531026742623,-0.014174934982348949,0.02050008657027534,-0.005828790856096988,-0.00961902552724314,1.0
0.0013590558002508323,0.016106006059665983,0.004032051989015946,0.005108344428246437,-0.0018371922670027512,0.020420244732491988,-0.0032486399961268848,0.0016599491458282052,-0.0019180408543096016,0.018816681510072746,-0.0017986035616551527,0.007007817473288328,-0.007923029264964649,0.01942782820407932,-0.0025712378579454288,-0.0002723531026742623,1.0
0.00011768978782201317,0.010790683302213234,0.0011873500037547667,0.00221991986903049,0.0013590558002508323,0.016106006059665983,0.004032051989015946,0.005108344428246437,-0.0018371922670027512,0.020420244732491988,-0.0032486399961268848,0.0016599491458282052,-0.0019180408543096016,0.018816681510072746,-0.0017986035616551527,0.007007817473288328,1.0
-0.0036360475002459513,0.006575323016574931,-0.0020532383396032285,-0.008406404834323995,0.00011768978782201317,0.010790683302213234,0.0011873500037547667,0.00221991986903049,0.0013590558002508323,0.016106006059665983,0.004032051989015946,0.005108344428246437,-0.0018371922670027512,0.020420244732491988,-0.0032486399961268848,0.0016599491458282052,1.0
-3.950417047672225e-05,0.0046994201961905215,0.0006838190722202758,-0.010974702660192397,-0.0036360475002459513,0.006575323016574931,-0.0020532383396032285,-0.008406404834323995,0.00011768978782201317,0.010790683302213234,0.0011873500037547667,0.00221991986903049,0.0013590558002508323,0.016106006059665983,0.004032051989015946,0.005108344428246437,1.0
