,YNT,Y_star,P_star,RR_star
1995-01-01,0.006672438191460017,-0.016254588726801966,-0.003566998185001703,0.0024317018170215473
1995-04-01,0.0065986272096889564,-0.01480859946266377,-0.00788558110249907,0.0024640660057289546
1995-07-01,0.0017488586294742703,-0.013024814937429102,-0.009128052441753586,0.0001398605627539705
1995-10-01,0.002563090156121106,-0.015125462167148463,-0.009712396144894797,-0.0022126121998237657
1996-01-01,0.0021739344952038664,-0.01483225204448052,-0.01107098705453021,-0.008042603319607955
1996-04-01,-0.008092514576540921,-0.014080305511938727,-0.010087238323359914,-0.005700584084795427
1996-07-01,-0.007890704696706052,-0.009287701233390589,-0.010201036247759525,-0.006625809649678961
1996-10-01,-0.010866683424893608,-0.009688636898121338,-0.008226424428031691,-0.0077593815707997955
1997-01-01,-0.014377809233709016,-0.006427447894834615,-0.0085036885877942,-0.005901408440933708
1997-04-01,-0.010832612343898873,0.002226555369231081,-0.010720326222402477,-0.0071260001321352285
1997-07-01,-0.009674672528280581,0.0039430056510241325,-0.0076386514714093315,-0.0030923164686127006
1997-10-01,-0.007990552534193895,0.00920126603833996,-0.00670620829151746,0.00010691130198973151
1998-01-01,-0.0046135815351515674,0.008577713670489987,-0.00789964432059595,-0.0005421291723413575
1998-04-01,-0.0010291074121688837,0.009298947019087463,-0.007608984296180165,-0.0016242811657957406
1998-07-01,-0.0034327249324093145,0.006932640301974587,-0.011052194717940288,0.0013256615144497102
1998-10-01,-0.00025827929463773103,0.007371834747329915,-0.012876638575296997,-0.0013683285779050706
1999-01-01,-0.0024531687740516617,0.011007177084697431,-0.014597334768068787,-0.009302905197441626
1999-04-01,-0.002145286018212289,0.008916920366471034,-0.012151188153877123,-0.012380673931290026
1999-07-01,-0.004862865180459863,0.015991633021159836,-0.010813737426932217,-0.015390970451296747
1999-10-01,0.0052436603146368554,0.023536675940947605,-0.007096400951712142,-0.009654576266105327
2000-01-01,0.0036346801862592315,0.02971332562847052,-0.0023266584544127116,-0.00916194939498481
2000-04-01,0.01729218761506246,0.029617985733187028,-0.0029106323934603526,-0.006735266728539257
2000-07-01,0.02322260864085557,0.02911221437027922,0.0001440027185399742,0.004835396797149379
2000-10-01,0.01965674739183143,0.026203215322164554,-0.00031170304396053083,0.012728559361835366
2001-01-01,0.011283508222550864,0.027888543583311987,-0.0014667912787602463,0.01010870951473649
2001-04-01,0.006434652875642044,0.024347127969242974,0.005692514778206247,0.011089603560606728
2001-07-01,0.005438643520969677,0.021348911656365405,0.0012338956524165989,0.005689492480792971
2001-10-01,-0.0024429498517175574,0.01788553661958667,-0.002202024412090955,-0.006303665735806953
2002-01-01,-0.005522119821829818,0.013947341429615363,-0.0017307133471200923,-0.012886816727196505
2002-04-01,-0.00141654902568078,0.016865432410444973,-0.008011043194477437,-0.002515726377778433
2002-07-01,-0.006608350718270373,0.01212219741627647,-0.006950801016600154,-0.002099535227267365
2002-10-01,-0.020300170354772717,0.011411678440244334,-0.0031634620218468595,-0.002047787774529217
2003-01-01,-0.004562033294892132,0.004056907997195195,0.0010592013773667937,0.0010769710260123682
2003-04-01,-0.014192274004063421,0.0020283855368928697,-0.0054527318303743055,-0.012557106211632724
2003-07-01,-0.013846517653178125,0.007943550356895103,-0.0060653464779030185,-0.016221507030550527
2003-10-01,-0.008648928417196444,0.008774036487444237,-0.008057059131781485,-0.017785344615541418
2004-01-01,-0.0007358634133609598,0.013729046456300095,-0.013486523707749989,-0.01718790247248061
2004-04-01,-0.005178300816401915,0.01421792237210759,-0.005720884327653562,-0.016171930353992822
2004-07-01,-0.004745231330993249,0.010770510759221847,-0.004406999985718606,-0.01861724217982716
2004-10-01,-0.0084401905844107,0.012258230370809732,-0.0018021751802644297,-0.01620142587673381
2005-01-01,-0.006232419861749605,0.01475909888886804,-0.003270540594769947,-0.014946535123445813
2005-04-01,-0.001849518404268835,0.014078287555890327,-0.0025151624481650164,-0.015126570150503432
2005-07-01,-0.0019010512890993425,0.018079585832712478,0.0013325391003571095,-0.009763850638525749
2005-10-01,0.002879563457607759,0.019008546331790444,0.0008885541578870438,-0.0018856273392789582
2006-01-01,0.014156529957361386,0.02455353836433415,0.0022971474146240897,0.0014655939930950422
2006-04-01,0.01519728506552731,0.025758810446186314,0.005265677660009998,0.005571535163955526
2006-07-01,0.019530807653957538,0.026863135685203342,0.003755676345408369,0.009897471851062201
2006-10-01,0.02778408075652017,0.03305188915571903,0.0008953070545663074,0.001976107967726612
2007-01-01,0.02048347066208933,0.03417923381863203,0.0006529439575516904,-0.0014879529960306723
2007-04-01,0.021274466259018965,0.0368192666371888,0.0005730513323953079,-0.0006929199743916726
2007-07-01,0.022692288511409586,0.039895548357731285,-0.0005847752934193982,-0.002959348308194765
2007-10-01,0.022075973662472492,0.04269044207840484,0.009216330011725315,0.017616909454668567
2008-01-01,0.022066143454708254,0.03848676000351364,0.01602510363027461,0.025387222684775015
2008-04-01,0.013456814037608567,0.03338928392577849,0.019604871368922135,0.03399913271491647
2008-07-01,0.009174944882563096,0.02517805745271052,0.02702944813198348,0.04355708286964466
2008-10-01,-0.012071584264251811,0.005453404259592364,0.010915832654494069,0.02645369490504638
2009-01-01,-0.017178550453653685,-0.02331749249620604,-0.0016676672399028826,-0.00255525824926617
2009-04-01,-0.020182195040316486,-0.029450525874789343,-0.009392125489826599,-0.008977621156396033
2009-07-01,-0.02299202334064354,-0.029285904032395327,-0.016078572574073587,-0.011111285860833993
2009-10-01,-0.021969586706186206,-0.02849761186079331,-0.007753680101129583,-0.0135935827081711
2010-01-01,-0.018855774948013604,-0.023307613934670807,0.0023143325461663826,-0.015629860958843153
2010-04-01,-0.013990767067873833,-0.01715212649094729,0.003480510370565868,-0.017813349187445794
2010-07-01,-0.00913209845306362,-0.02021365095823685,0.0018970370439846211,-0.01758192688561858
2010-10-01,-0.0003716957113297781,-0.013042972275866089,0.005819403690031409,-0.014349153056588373
2011-01-01,-0.0011657389318227018,-0.010792199546066488,0.009035990832679844,-0.011144360819739301
2011-04-01,0.0027719909326293646,-0.013236285544420327,0.01274084462964768,-0.004306050536898438
2011-07-01,0.0062540574106595415,-0.011018600091712037,0.014502532390518323,-0.0025261663305170563
2011-10-01,-0.00639153699268924,-0.012025514845896795,0.01280355782281533,-0.003429560452622206
2012-01-01,-0.009971383639481246,-0.008764621047643964,0.010193288342291832,-0.003526578411501472
2012-04-01,-0.008090036833861447,-0.011782762211917833,0.005904205877227528,-0.0046695036511233785
2012-07-01,-0.01735530173347044,-0.014704489298136229,0.005398659653671187,-0.008659586696432001
2012-10-01,-0.022874874832339742,-0.01785957759377931,0.005687434008893091,-0.0048690100805349095
2013-01-01,-0.01078694688923676,-0.01983357873631602,0.002557879886388513,-0.003836766846931
2013-04-01,-0.013552338267171393,-0.0171265940483952,0.0018918120611586323,-0.0038564814257808044
2013-07-01,-0.00958370272531539,-0.014214176808601863,0.00414699538704436,-0.0015397187884392913
2013-10-01,-0.004968234417363604,-0.014174413285454709,0.000775006002411135,0.00154432070274545
2014-01-01,-0.004790383631114281,-0.014568171782886852,0.00042953617383280097,0.008657043532959976
2014-04-01,-0.0010767675713019287,-0.01225208427370732,0.001424911261255458,0.004894780792204985
2014-07-01,0.0032972108519953025,-0.009343271153140943,-0.00017744517579946852,0.005301435433992527
2014-10-01,0.007313215617182678,-0.00744596894054761,-0.0031547250340189918,0.004106696962122194
2015-01-01,0.015434499462516627,-0.010061371539088393,-0.0094626221527503,0.002388166307516566
2015-04-01,0.007551010916241552,-0.007329368860789804,-0.0071594025243629554,0.0034604744108743006
2015-07-01,0.016188756278438632,-0.00564790920703189,-0.007854809561463014,0.0012417739825721819
2015-10-01,0.016283186057028942,-0.007505899128761018,-0.006506989418087664,-0.0011644790427736737
2016-01-01,0.010496692617662617,-0.005344969966006952,-0.004614697760343692,-0.0053124617317736374
2016-04-01,0.012152920761332453,-0.006669555979211132,-0.004631387605423482,-0.0010513109531951575
2016-07-01,0.007315515611946211,-0.006593847064044888,-0.002292557634315779,0.001050229643441016
2016-10-01,0.009770721991166909,-0.004166006411326098,0.0006577177783721197,0.002205731588929583
2017-01-01,0.005034754489056326,-6.351862000068431e-05,0.005612095767977598,0.002649711640489113
2017-04-01,0.005196446182528902,0.0031592121489873053,0.0029415189060047224,-0.0002170815202956751
2017-07-01,0.008182497995582239,0.005812002885166849,0.0018318338995915672,-0.0021843822399132858
2017-10-01,0.0025585396225871193,0.0063324734039463095,0.0018050874983130314,0.00042107570667734395
2018-01-01,-0.0017656244175441316,0.005703177681389039,0.0015631484867472526,0.007143846620419249
2018-04-01,0.005521276277681508,0.0064928224916806325,0.004577114635097564,0.009493144741341
2018-07-01,-0.0045992010225468505,0.00465452871716057,0.0079701597092925,0.013987501653726983
2018-10-01,0.00036735372805196675,0.00261941485413964,0.006788456798466316,0.016394383373525924
