E_1,Y_1_star,P_1_star,RR_1_star,E_2,Y_2_star,P_2_star,RR_2_star,E_3,Y_3_star,P_3_star,RR_3_star,E_4,Y_4_star,P_4_star,RR_4_star,cons
0.0021506751769067023,0.0028971160011509118,0.004626316813149871,0.011794089304674227,-0.0012682045496639205,0.0013964486232756726,0.0018692007732254922,0.00729203565073041,-0.01562642620160304,-0.0014791596045662344,-0.0022055436486231425,0.004271215392438636,-0.023693583481411373,-0.00853855035121462,0.0017944415560996545,0.004417405530835179,1.0
0.011611178592717764,0.002935917728364726,0.005463648352077701,0.014332937016220236,0.0021506751769067023,0.0028971160011509118,0.004626316813149871,0.011794089304674227,-0.0012682045496639205,0.0013964486232756726,0.0018692007732254922,0.00729203565073041,-0.01562642620160304,-0.0014791596045662344,-0.0022055436486231425,0.004271215392438636,1.0
-0.0052597460434675725,0.002201733634741701,0.004182352774244028,0.011518762035891793,0.011611178592717764,0.002935917728364726,0.005463648352077701,0.014332937016220236,0.0021506751769067023,0.0028971160011509118,0.004626316813149871,0.011794089304674227,-0.0012682045496639205,0.0013964486232756726,0.0018692007732254922,0.00729203565073041,1.0
-0.00780015312068727,0.0048470474717979255,0.00060315358739643,0.007765933649055088,-0.0052597460434675725,0.002201733634741701,0.004182352774244028,0.011518762035891793,0.011611178592717764,0.002935917728364726,0.005463648352077701,0.014332937016220236,0.0021506751769067023,0.0028971160011509118,0.004626316813149871,0.011794089304674227,1.0
-0.10495636174906764,0.008311975450626346,-0.002819788367702697,0.0006653697655622773,-0.00780015312068727,0.0048470474717979255,0.00060315358739643,0.007765933649055088,-0.0052597460434675725,0.002201733634741701,0.004182352774244028,0.011518762035891793,0.011611178592717764,0.002935917728364726,0.005463648352077701,0.014332937016220236,1.0
-0.05007146418302533,0.010876754268419397,-0.009824497767585394,-0.008327383576613933,-0.10495636174906764,0.008311975450626346,-0.002819788367702697,0.0006653697655622773,-0.00780015312068727,0.0048470474717979255,0.00060315358739643,0.007765933649055088,-0.0052597460434675725,0.002201733634741701,0.004182352774244028,0.011518762035891793,1.0
-0.022797115789240152,0.011898921536198247,-0.008242105941576419,-0.010533302762060406,-0.05007146418302533,0.010876754268419397,-0.009824497767585394,-0.008327383576613933,-0.10495636174906764,0.008311975450626346,-0.002819788367702697,0.0006653697655622773,-0.00780015312068727,0.0048470474717979255,0.00060315358739643,0.007765933649055088,1.0
-0.029674559272937273,0.01815527899279043,-0.007053473592437818,-0.010861018051162057,-0.022797115789240152,0.011898921536198247,-0.008242105941576419,-0.010533302762060406,-0.05007146418302533,0.010876754268419397,-0.009824497767585394,-0.008327383576613933,-0.10495636174906764,0.008311975450626346,-0.002819788367702697,0.0006653697655622773,1.0
-0.029584483887905577,0.025465056968240047,-0.004766678628141746,-0.00394155153185166,-0.029674559272937273,0.01815527899279043,-0.007053473592437818,-0.010861018051162057,-0.022797115789240152,0.011898921536198247,-0.008242105941576419,-0.010533302762060406,-0.05007146418302533,0.010876754268419397,-0.009824497767585394,-0.008327383576613933,1.0
0.027851287742628905,0.02748591173346996,0.0019889526285396635,-0.002651884530552824,-0.029584483887905577,0.025465056968240047,-0.004766678628141746,-0.00394155153185166,-0.029674559272937273,0.01815527899279043,-0.007053473592437818,-0.010861018051162057,-0.022797115789240152,0.011898921536198247,-0.008242105941576419,-0.010533302762060406,1.0
