E_1,Y_1_star,P_1_star,RR_1_star,E_2,Y_2_star,P_2_star,RR_2_star,E_3,Y_3_star,P_3_star,RR_3_star,E_4,Y_4_star,P_4_star,RR_4_star,cons
0.05720825760460713,-0.044634257708946634,-0.02409494516643207,0.006153482193107003,0.11365995704941856,-0.0403854677055691,-0.01079227161148814,0.008206730860395238,0.11327319376491474,-0.037241148877434266,-0.008338352887115182,0.007784965073642208,0.06674831913860313,-0.03596325185262591,-0.0007150311777536387,0.015163201560366985,1.0
0.05267096691846618,-0.04208703475838529,-0.029674140426272148,-0.0010403768812148784,0.05720825760460713,-0.044634257708946634,-0.02409494516643207,0.006153482193107003,0.11365995704941856,-0.0403854677055691,-0.01079227161148814,0.008206730860395238,0.11327319376491474,-0.037241148877434266,-0.008338352887115182,0.007784965073642208,1.0
0.04291310055019171,-0.04048103864274827,-0.03229272952173181,-0.00191012661953661,0.05267096691846618,-0.04208703475838529,-0.029674140426272148,-0.0010403768812148784,0.05720825760460713,-0.044634257708946634,-0.02409494516643207,0.006153482193107003,0.11365995704941856,-0.0403854677055691,-0.01079227161148814,0.008206730860395238,1.0
0.013457352676118362,-0.038421550981898214,-0.03545901588636597,-0.0018269189460766505,0.04291310055019171,-0.04048103864274827,-0.03229272952173181,-0.00191012661953661,0.05267096691846618,-0.04208703475838529,-0.029674140426272148,-0.0010403768812148784,0.05720825760460713,-0.044634257708946634,-0.02409494516643207,0.006153482193107003,1.0
0.030124115767429238,-0.03497307658267532,-0.03563287842593433,-8.77847554998532e-05,0.013457352676118362,-0.038421550981898214,-0.03545901588636597,-0.0018269189460766505,0.04291310055019171,-0.04048103864274827,-0.03229272952173181,-0.00191012661953661,0.05267096691846618,-0.04208703475838529,-0.029674140426272148,-0.0010403768812148784,1.0
0.041812423673264654,-0.039179944603240244,-0.03293599209973622,-0.002392267804363966,0.030124115767429238,-0.03497307658267532,-0.03563287842593433,-8.77847554998532e-05,0.013457352676118362,-0.038421550981898214,-0.03545901588636597,-0.0018269189460766505,0.04291310055019171,-0.04048103864274827,-0.03229272952173181,-0.00191012661953661,1.0
0.007787510633876948,-0.040319171752575926,-0.02983014409473695,-0.007490361914842652,0.041812423673264654,-0.039179944603240244,-0.03293599209973622,-0.002392267804363966,0.030124115767429238,-0.03497307658267532,-0.03563287842593433,-8.77847554998532e-05,0.013457352676118362,-0.038421550981898214,-0.03545901588636597,-0.0018269189460766505,1.0
-0.006408779680268317,-0.04231990717921498,-0.02830824904533304,-0.01254290068605497,0.007787510633876948,-0.040319171752575926,-0.02983014409473695,-0.007490361914842652,0.041812423673264654,-0.039179944603240244,-0.03293599209973622,-0.002392267804363966,0.030124115767429238,-0.03497307658267532,-0.03563287842593433,-8.77847554998532e-05,1.0
0.006192951908092326,-0.03668558047554887,-0.028761504814363355,-0.012882713548064034,-0.006408779680268317,-0.04231990717921498,-0.02830824904533304,-0.01254290068605497,0.007787510633876948,-0.040319171752575926,-0.02983014409473695,-0.007490361914842652,0.041812423673264654,-0.039179944603240244,-0.03293599209973622,-0.002392267804363966,1.0
0.0402122240526257,-0.032988335044589666,-0.03362529679667107,-0.01655315261286731,0.006192951908092326,-0.03668558047554887,-0.028761504814363355,-0.012882713548064034,-0.006408779680268317,-0.04231990717921498,-0.02830824904533304,-0.01254290068605497,0.007787510633876948,-0.040319171752575926,-0.02983014409473695,-0.007490361914842652,1.0
0.026109568537596495,-0.02675924406447915,-0.034189348831743946,-0.0141304943677528,0.0402122240526257,-0.032988335044589666,-0.03362529679667107,-0.01655315261286731,0.006192951908092326,-0.03668558047554887,-0.028761504814363355,-0.012882713548064034,-0.006408779680268317,-0.04231990717921498,-0.02830824904533304,-0.01254290068605497,1.0
0.016186054238370495,-0.02684188451226272,-0.03250764197784639,-0.007636850946377343,0.026109568537596495,-0.02675924406447915,-0.034189348831743946,-0.0141304943677528,0.0402122240526257,-0.032988335044589666,-0.03362529679667107,-0.01655315261286731,0.006192951908092326,-0.03668558047554887,-0.028761504814363355,-0.012882713548064034,1.0
0.014208396197123108,-0.023287532927917992,-0.03017114633416825,0.00039891968731416215,0.016186054238370495,-0.02684188451226272,-0.03250764197784639,-0.007636850946377343,0.026109568537596495,-0.02675924406447915,-0.034189348831743946,-0.0141304943677528,0.0402122240526257,-0.032988335044589666,-0.03362529679667107,-0.01655315261286731,1.0
0.022868480383618106,-0.02653024715265507,-0.01840847083636734,0.006216574145272645,0.014208396197123108,-0.023287532927917992,-0.03017114633416825,0.00039891968731416215,0.016186054238370495,-0.02684188451226272,-0.03250764197784639,-0.007636850946377343,0.026109568537596495,-0.02675924406447915,-0.034189348831743946,-0.0141304943677528,1.0
