RR_1,Y_1_star,P_1_star,RR_1_star,RR_2,Y_2_star,P_2_star,RR_2_star,RR_3,Y_3_star,P_3_star,RR_3_star,RR_4,Y_4_star,P_4_star,RR_4_star,cons
-0.012717753149999178,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,-0.014811317149181703,0.005480375224187162,-0.011166018387496073,0.002580370163765445,-0.012118525333318298,0.006143333281123292,-0.008874899957729651,0.004379753151108398,-0.01699314119074981,0.0015276821692342482,-0.010310356332726563,-0.0003483246281328838,1.0
-0.012206852045367405,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,-0.012717753149999178,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,-0.014811317149181703,0.005480375224187162,-0.011166018387496073,0.002580370163765445,-0.012118525333318298,0.006143333281123292,-0.008874899957729651,0.004379753151108398,1.0
-0.014370878881147698,0.0021980400167803432,-0.015432309964048917,-0.001409542983550156,-0.012206852045367405,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,-0.012717753149999178,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,-0.014811317149181703,0.005480375224187162,-0.011166018387496073,0.002580370163765445,1.0
-0.02203597847248065,0.004684203191934699,-0.016558180995024235,-0.009204564088619784,-0.014370878881147698,0.0021980400167803432,-0.015432309964048917,-0.001409542983550156,-0.012206852045367405,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,-0.012717753149999178,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,1.0
-0.026357470845625047,0.0031998831012212746,-0.014577481087274217,-0.012341319642424364,-0.02203597847248065,0.004684203191934699,-0.016558180995024235,-0.009204564088619784,-0.014370878881147698,0.0021980400167803432,-0.015432309964048917,-0.001409542983550156,-0.012206852045367405,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,1.0
-0.019624348756798037,0.008673247050892941,-0.013296117971052868,-0.014242005712235797,-0.026357470845625047,0.0031998831012212746,-0.014577481087274217,-0.012341319642424364,-0.02203597847248065,0.004684203191934699,-0.016558180995024235,-0.009204564088619784,-0.014370878881147698,0.0021980400167803432,-0.015432309964048917,-0.001409542983550156,1.0
-0.01079783291160764,0.015376363487664784,-0.010474725719188739,-0.00937575872832407,-0.019624348756798037,0.008673247050892941,-0.013296117971052868,-0.014242005712235797,-0.026357470845625047,0.0031998831012212746,-0.014577481087274217,-0.012341319642424364,-0.02203597847248065,0.004684203191934699,-0.016558180995024235,-0.009204564088619784,1.0
-0.0061388458501568065,0.019675863373615706,-0.006639168253386188,-0.007917013805762011,-0.01079783291160764,0.015376363487664784,-0.010474725719188739,-0.00937575872832407,-0.019624348756798037,0.008673247050892941,-0.013296117971052868,-0.014242005712235797,-0.026357470845625047,0.0031998831012212746,-0.014577481087274217,-0.012341319642424364,1.0
0.0014087947287137297,0.022992716021789542,-0.006542824653772784,-0.008384745147585512,-0.0061388458501568065,0.019675863373615706,-0.006639168253386188,-0.007917013805762011,-0.01079783291160764,0.015376363487664784,-0.010474725719188739,-0.00937575872832407,-0.019624348756798037,0.008673247050892941,-0.013296117971052868,-0.014242005712235797,1.0
0.01501482901191134,0.022189311629114437,-0.0039809163624318095,-0.00011576273083805681,0.0014087947287137297,0.022992716021789542,-0.006542824653772784,-0.008384745147585512,-0.0061388458501568065,0.019675863373615706,-0.006639168253386188,-0.007917013805762011,-0.01079783291160764,0.015376363487664784,-0.010474725719188739,-0.00937575872832407,1.0
0.016470100419066214,0.01850539212526101,-0.0033792810729918127,0.00671147122714375,0.01501482901191134,0.022189311629114437,-0.0039809163624318095,-0.00011576273083805681,0.0014087947287137297,0.022992716021789542,-0.006542824653772784,-0.008384745147585512,-0.0061388458501568065,0.019675863373615706,-0.006639168253386188,-0.007917013805762011,1.0
0.010708301744190615,0.019467828457115893,-0.002564413705922708,0.003935409418055501,0.016470100419066214,0.01850539212526101,-0.0033792810729918127,0.00671147122714375,0.01501482901191134,0.022189311629114437,-0.0039809163624318095,-0.00011576273083805681,0.0014087947287137297,0.022992716021789542,-0.006542824653772784,-0.008384745147585512,1.0
0.012452413063064684,0.014730672988397713,0.004772290509235829,0.006644892508857955,0.010708301744190615,0.019467828457115893,-0.002564413705922708,0.003935409418055501,0.016470100419066214,0.01850539212526101,-0.0033792810729918127,0.00671147122714375,0.01501482901191134,0.022189311629114437,-0.0039809163624318095,-0.00011576273083805681,1.0
0.009819010187018813,0.010303611682924131,0.0019523072462855318,0.0035499750836938456,0.012452413063064684,0.014730672988397713,0.004772290509235829,0.006644892508857955,0.010708301744190615,0.019467828457115893,-0.002564413705922708,0.003935409418055501,0.016470100419066214,0.01850539212526101,-0.0033792810729918127,0.00671147122714375,1.0
-0.0017585739095961513,0.008033332643681206,-0.001337193369700603,-0.007184779940251627,0.009819010187018813,0.010303611682924131,0.0019523072462855318,0.0035499750836938456,0.012452413063064684,0.014730672988397713,0.004772290509235829,0.006644892508857955,0.010708301744190615,0.019467828457115893,-0.002564413705922708,0.003935409418055501,1.0
-0.0030851576770861665,0.0031313967041777793,-0.0006276888022277811,-0.011854513060603014,-0.0017585739095961513,0.008033332643681206,-0.001337193369700603,-0.007184779940251627,0.009819010187018813,0.010303611682924131,0.0019523072462855318,0.0035499750836938456,0.012452413063064684,0.014730672988397713,0.004772290509235829,0.006644892508857955,1.0
0.0031039049949080372,0.006792602858543518,-0.005974699789195091,-0.0018026263902349193,-0.0030851576770861665,0.0031313967041777793,-0.0006276888022277811,-0.011854513060603014,-0.0017585739095961513,0.008033332643681206,-0.001337193369700603,-0.007184779940251627,0.009819010187018813,0.010303611682924131,0.0019523072462855318,0.0035499750836938456,1.0
0.007248506754731293,0.003940762338343851,-0.00535985557435426,-0.0008612846187310725,0.0031039049949080372,0.006792602858543518,-0.005974699789195091,-0.0018026263902349193,-0.0030851576770861665,0.0031313967041777793,-0.0006276888022277811,-0.011854513060603014,-0.0017585739095961513,0.008033332643681206,-0.001337193369700603,-0.007184779940251627,1.0
0.009062785252582879,0.0017752796970945065,-0.002049825257943863,-0.000509578057281353,0.007248506754731293,0.003940762338343851,-0.00535985557435426,-0.0008612846187310725,0.0031039049949080372,0.006792602858543518,-0.005974699789195091,-0.0018026263902349193,-0.0030851576770861665,0.0031313967041777793,-0.0006276888022277811,-0.011854513060603014,1.0
0.010575326334066264,-0.0031364012643551506,0.0024680649384383876,0.002807199888557965,0.009062785252582879,0.0017752796970945065,-0.002049825257943863,-0.000509578057281353,0.007248506754731293,0.003940762338343851,-0.00535985557435426,-0.0008612846187310725,0.0031039049949080372,0.006792602858543518,-0.005974699789195091,-0.0018026263902349193,1.0
0.006314647732172747,-0.006828913649619919,-0.0038909709992295395,-0.0072856454869868435,0.010575326334066264,-0.0031364012643551506,0.0024680649384383876,0.002807199888557965,0.009062785252582879,0.0017752796970945065,-0.002049825257943863,-0.000509578057281353,0.007248506754731293,0.003940762338343851,-0.00535985557435426,-0.0008612846187310725,1.0
0.003311435245298512,-0.001965452029586407,-0.004575138650877711,-0.01096980623186351,0.006314647732172747,-0.006828913649619919,-0.0038909709992295395,-0.0072856454869868435,0.010575326334066264,-0.0031364012643551506,0.0024680649384383876,0.002807199888557965,0.009062785252582879,0.0017752796970945065,-0.002049825257943863,-0.000509578057281353,1.0
0.002273258008914954,-5.0872252904006355e-05,-0.006179432704095843,-0.011455595460897918,0.003311435245298512,-0.001965452029586407,-0.004575138650877711,-0.01096980623186351,0.006314647732172747,-0.006828913649619919,-0.0038909709992295395,-0.0072856454869868435,0.010575326334066264,-0.0031364012643551506,0.0024680649384383876,0.002807199888557965,1.0
0.004223309620803238,0.005616810918506956,-0.011855355824398062,-0.010375450264449146,0.002273258008914954,-5.0872252904006355e-05,-0.006179432704095843,-0.011455595460897918,0.003311435245298512,-0.001965452029586407,-0.004575138650877711,-0.01096980623186351,0.006314647732172747,-0.006828913649619919,-0.0038909709992295395,-0.0072856454869868435,1.0
0.0002952017128817902,0.005699251201336155,-0.0052053866536088105,-0.01008164357849695,0.004223309620803238,0.005616810918506956,-0.011855355824398062,-0.010375450264449146,0.002273258008914954,-5.0872252904006355e-05,-0.006179432704095843,-0.011455595460897918,0.003311435245298512,-0.001965452029586407,-0.004575138650877711,-0.01096980623186351,1.0
-0.004584677645768668,0.0036727582869277376,-0.0038137278521254226,-0.012049961458049981,0.0002952017128817902,0.005699251201336155,-0.0052053866536088105,-0.01008164357849695,0.004223309620803238,0.005616810918506956,-0.011855355824398062,-0.010375450264449146,0.002273258008914954,-5.0872252904006355e-05,-0.006179432704095843,-0.011455595460897918,1.0
-0.002512641175244544,0.004347827004583094,-0.001753030179349845,-0.01057570941352669,-0.004584677645768668,0.0036727582869277376,-0.0038137278521254226,-0.012049961458049981,0.0002952017128817902,0.005699251201336155,-0.0052053866536088105,-0.01008164357849695,0.004223309620803238,0.005616810918506956,-0.011855355824398062,-0.010375450264449146,1.0
-0.002123918101963141,0.005384987397205567,-0.0031565591838675316,-0.00990314439344102,-0.002512641175244544,0.004347827004583094,-0.001753030179349845,-0.01057570941352669,-0.004584677645768668,0.0036727582869277376,-0.0038137278521254226,-0.012049961458049981,0.0002952017128817902,0.005699251201336155,-0.0052053866536088105,-0.01008164357849695,1.0
-0.0012660030016516375,0.0067921216520525785,-0.0029634258188001527,-0.012113927979506929,-0.002123918101963141,0.005384987397205567,-0.0031565591838675316,-0.00990314439344102,-0.002512641175244544,0.004347827004583094,-0.001753030179349845,-0.01057570941352669,-0.004584677645768668,0.0036727582869277376,-0.0038137278521254226,-0.012049961458049981,1.0
0.00026640123487532783,0.011056810907906146,0.0005149018060029327,-0.009777865233730348,-0.0012660030016516375,0.0067921216520525785,-0.0029634258188001527,-0.012113927979506929,-0.002123918101963141,0.005384987397205567,-0.0031565591838675316,-0.00990314439344102,-0.002512641175244544,0.004347827004583094,-0.001753030179349845,-0.01057570941352669,1.0
0.0044505671715450315,0.01328221354625747,0.0008355771402379162,-0.004658014425498698,0.00026640123487532783,0.011056810907906146,0.0005149018060029327,-0.009777865233730348,-0.0012660030016516375,0.0067921216520525785,-0.0029634258188001527,-0.012113927979506929,-0.002123918101963141,0.005384987397205567,-0.0031565591838675316,-0.00990314439344102,1.0
0.005901553595329902,0.019028802863241653,0.0016852435757698937,-0.0026947731986219072,0.0044505671715450315,0.01328221354625747,0.0008355771402379162,-0.004658014425498698,0.00026640123487532783,0.011056810907906146,0.0005149018060029327,-0.009777865233730348,-0.0012660030016516375,0.0067921216520525785,-0.0029634258188001527,-0.012113927979506929,1.0
0.012148104164822452,0.02346384194517068,0.005539360842878957,0.000987456170288415,0.005901553595329902,0.019028802863241653,0.0016852435757698937,-0.0026947731986219072,0.0044505671715450315,0.01328221354625747,0.0008355771402379162,-0.004658014425498698,0.00026640123487532783,0.011056810907906146,0.0005149018060029327,-0.009777865233730348,1.0
0.020296296630042582,0.02591680590483122,0.004568318036121119,0.005277069824968414,0.012148104164822452,0.02346384194517068,0.005539360842878957,0.000987456170288415,0.005901553595329902,0.019028802863241653,0.0016852435757698937,-0.0026947731986219072,0.0044505671715450315,0.01328221354625747,0.0008355771402379162,-0.004658014425498698,1.0
0.01386010874565485,0.03146939199503086,0.002186206853203264,-0.0004441518403182475,0.020296296630042582,0.02591680590483122,0.004568318036121119,0.005277069824968414,0.012148104164822452,0.02346384194517068,0.005539360842878957,0.000987456170288415,0.005901553595329902,0.019028802863241653,0.0016852435757698937,-0.0026947731986219072,1.0
0.007952868296282598,0.03523612488000138,0.0031551385432151153,-0.001731521515738263,0.01386010874565485,0.03146939199503086,0.002186206853203264,-0.0004441518403182475,0.020296296630042582,0.02591680590483122,0.004568318036121119,0.005277069824968414,0.012148104164822452,0.02346384194517068,0.005539360842878957,0.000987456170288415,1.0
0.006116977977268471,0.03748042770563331,0.0029928746919963205,-0.0019568550413362343,0.007952868296282598,0.03523612488000138,0.0031551385432151153,-0.001731521515738263,0.01386010874565485,0.03146939199503086,0.002186206853203264,-0.0004441518403182475,0.020296296630042582,0.02591680590483122,0.004568318036121119,0.005277069824968414,1.0
0.0032209389813769793,0.03931649330400874,0.0024510036886077015,-0.0038957342439302754,0.006116977977268471,0.03748042770563331,0.0029928746919963205,-0.0019568550413362343,0.007952868296282598,0.03523612488000138,0.0031551385432151153,-0.001731521515738263,0.01386010874565485,0.03146939199503086,0.002186206853203264,-0.0004441518403182475,1.0
0.017607194542079412,0.04355607705725829,0.01204559897857566,0.015146171240692057,0.0032209389813769793,0.03931649330400874,0.0024510036886077015,-0.0038957342439302754,0.006116977977268471,0.03748042770563331,0.0029928746919963205,-0.0019568550413362343,0.007952868296282598,0.03523612488000138,0.0031551385432151153,-0.001731521515738263,1.0
0.027774981600471125,0.039031239345378534,0.017174926531833595,0.025495777531337704,0.017607194542079412,0.04355607705725829,0.01204559897857566,0.015146171240692057,0.0032209389813769793,0.03931649330400874,0.0024510036886077015,-0.0038957342439302754,0.006116977977268471,0.03748042770563331,0.0029928746919963205,-0.0019568550413362343,1.0
0.03760923159951317,0.03390592051419654,0.02118409037780556,0.036577886765507835,0.027774981600471125,0.039031239345378534,0.017174926531833595,0.025495777531337704,0.017607194542079412,0.04355607705725829,0.01204559897857566,0.015146171240692057,0.0032209389813769793,0.03931649330400874,0.0024510036886077015,-0.0038957342439302754,1.0
0.04214702461574084,0.02453094948152617,0.028128637715587223,0.0465197758106699,0.03760923159951317,0.03390592051419654,0.02118409037780556,0.036577886765507835,0.027774981600471125,0.039031239345378534,0.017174926531833595,0.025495777531337704,0.017607194542079412,0.04355607705725829,0.01204559897857566,0.015146171240692057,1.0
0.043494186808886066,0.0010880570783412082,0.012758826169512868,0.02968990287338016,0.04214702461574084,0.02453094948152617,0.028128637715587223,0.0465197758106699,0.03760923159951317,0.03390592051419654,0.02118409037780556,0.036577886765507835,0.027774981600471125,0.039031239345378534,0.017174926531833595,0.025495777531337704,1.0
0.015540272922866177,-0.027012231903291172,0.0006876772590606322,-0.0008555934279639347,0.043494186808886066,0.0010880570783412082,0.012758826169512868,0.02968990287338016,0.04214702461574084,0.02453094948152617,0.028128637715587223,0.0465197758106699,0.03760923159951317,0.03390592051419654,0.02118409037780556,0.036577886765507835,1.0
0.0026564954142537026,-0.03086279607155715,-0.007549463316613615,-0.008334317631380886,0.015540272922866177,-0.027012231903291172,0.0006876772590606322,-0.0008555934279639347,0.043494186808886066,0.0010880570783412082,0.012758826169512868,0.02968990287338016,0.04214702461574084,0.02453094948152617,0.028128637715587223,0.0465197758106699,1.0
-0.006359746721671095,-0.031784389950169585,-0.013983858995161547,-0.0114816858802704,0.0026564954142537026,-0.03086279607155715,-0.007549463316613615,-0.008334317631380886,0.015540272922866177,-0.027012231903291172,0.0006876772590606322,-0.0008555934279639347,0.043494186808886066,0.0010880570783412082,0.012758826169512868,0.02968990287338016,1.0
-0.012099672419112912,-0.030100251062065604,-0.006037450498174727,-0.015758662882205423,-0.006359746721671095,-0.031784389950169585,-0.013983858995161547,-0.0114816858802704,0.0026564954142537026,-0.03086279607155715,-0.007549463316613615,-0.008334317631380886,0.015540272922866177,-0.027012231903291172,0.0006876772590606322,-0.0008555934279639347,1.0
-0.01492441237771278,-0.023464989839218204,0.003936765138115911,-0.0194779675067473,-0.012099672419112912,-0.030100251062065604,-0.006037450498174727,-0.015758662882205423,-0.006359746721671095,-0.031784389950169585,-0.013983858995161547,-0.0114816858802704,0.0026564954142537026,-0.03086279607155715,-0.007549463316613615,-0.008334317631380886,1.0
-0.020027222870224046,-0.015587018252467841,0.004963688187120009,-0.021914314442682468,-0.01492441237771278,-0.023464989839218204,0.003936765138115911,-0.0194779675067473,-0.012099672419112912,-0.030100251062065604,-0.006037450498174727,-0.015758662882205423,-0.006359746721671095,-0.031784389950169585,-0.013983858995161547,-0.0114816858802704,1.0
-0.017927264772203896,-0.01499123210116853,0.003562360821295488,-0.021393828137449562,-0.020027222870224046,-0.015587018252467841,0.004963688187120009,-0.021914314442682468,-0.01492441237771278,-0.023464989839218204,0.003936765138115911,-0.0194779675067473,-0.012099672419112912,-0.030100251062065604,-0.006037450498174727,-0.015758662882205423,1.0
-0.01628098961484413,-0.009002523555913144,0.007375157278538163,-0.016748288385526423,-0.017927264772203896,-0.01499123210116853,0.003562360821295488,-0.021393828137449562,-0.020027222870224046,-0.015587018252467841,0.004963688187120009,-0.021914314442682468,-0.01492441237771278,-0.023464989839218204,0.003936765138115911,-0.0194779675067473,1.0
-0.01709930603330314,-0.007699831291109014,0.011047414508373639,-0.010764696190677154,-0.01628098961484413,-0.009002523555913144,0.007375157278538163,-0.016748288385526423,-0.017927264772203896,-0.01499123210116853,0.003562360821295488,-0.021393828137449562,-0.020027222870224046,-0.015587018252467841,0.004963688187120009,-0.021914314442682468,1.0
-0.01024202290602915,-0.009472126903334238,0.0148575540913242,-0.0037293157514761946,-0.01709930603330314,-0.007699831291109014,0.011047414508373639,-0.010764696190677154,-0.01628098961484413,-0.009002523555913144,0.007375157278538163,-0.016748288385526423,-0.017927264772203896,-0.01499123210116853,0.003562360821295488,-0.021393828137449562,1.0
-0.012026786330913879,-0.005480224597399608,0.016624225229631993,-0.001370320873374247,-0.01024202290602915,-0.009472126903334238,0.0148575540913242,-0.0037293157514761946,-0.01709930603330314,-0.007699831291109014,0.011047414508373639,-0.010764696190677154,-0.01628098961484413,-0.009002523555913144,0.007375157278538163,-0.016748288385526423,1.0
-0.01310770616334141,-0.010314491249503741,0.014051070010627175,-0.0007561736021984789,-0.012026786330913879,-0.005480224597399608,0.016624225229631993,-0.001370320873374247,-0.01024202290602915,-0.009472126903334238,0.0148575540913242,-0.0037293157514761946,-0.01709930603330314,-0.007699831291109014,0.011047414508373639,-0.010764696190677154,1.0
-0.005083578264087332,-0.008792444420218657,0.010452354218872367,9.05727910949977e-05,-0.01310770616334141,-0.010314491249503741,0.014051070010627175,-0.0007561736021984789,-0.012026786330913879,-0.005480224597399608,0.016624225229631993,-0.001370320873374247,-0.01024202290602915,-0.009472126903334238,0.0148575540913242,-0.0037293157514761946,1.0
-0.0037037552384892257,-0.011838250941596531,0.006565047635994858,-0.0006107887327024325,-0.005083578264087332,-0.008792444420218657,0.010452354218872367,9.05727910949977e-05,-0.01310770616334141,-0.010314491249503741,0.014051070010627175,-0.0007561736021984789,-0.012026786330913879,-0.005480224597399608,0.016624225229631993,-0.001370320873374247,1.0
-0.005126474220378235,-0.01526427022839576,0.005245866405598374,-0.004528849395678051,-0.0037037552384892257,-0.011838250941596531,0.006565047635994858,-0.0006107887327024325,-0.005083578264087332,-0.008792444420218657,0.010452354218872367,9.05727910949977e-05,-0.01310770616334141,-0.010314491249503741,0.014051070010627175,-0.0007561736021984789,1.0
-0.006856763214930197,-0.020150373823257944,0.005000602277566597,-0.001967333934011001,-0.005126474220378235,-0.01526427022839576,0.005245866405598374,-0.004528849395678051,-0.0037037552384892257,-0.011838250941596531,0.006565047635994858,-0.0006107887327024325,-0.005083578264087332,-0.008792444420218657,0.010452354218872367,9.05727910949977e-05,1.0
-0.006438387858503051,-0.020131990297076602,0.002632917939180252,-1.584158089691666e-05,-0.006856763214930197,-0.020150373823257944,0.005000602277566597,-0.001967333934011001,-0.005126474220378235,-0.01526427022839576,0.005245866405598374,-0.004528849395678051,-0.0037037552384892257,-0.011838250941596531,0.006565047635994858,-0.0006107887327024325,1.0
-0.0067711439740485635,-0.017772730324794945,0.001481053208073162,-0.0003995220279752915,-0.006438387858503051,-0.020131990297076602,0.002632917939180252,-1.584158089691666e-05,-0.006856763214930197,-0.020150373823257944,0.005000602277566597,-0.001967333934011001,-0.005126474220378235,-0.01526427022839576,0.005245866405598374,-0.004528849395678051,1.0
-0.006087723820676648,-0.015109364461173109,0.003968668453309672,0.0018389006319253771,-0.0067711439740485635,-0.017772730324794945,0.001481053208073162,-0.0003995220279752915,-0.006438387858503051,-0.020131990297076602,0.002632917939180252,-1.584158089691666e-05,-0.006856763214930197,-0.020150373823257944,0.005000602277566597,-0.001967333934011001,1.0
-0.004890095553964409,-0.014601790774946668,0.0008605947479839253,0.004617561365631939,-0.006087723820676648,-0.015109364461173109,0.003968668453309672,0.0018389006319253771,-0.0067711439740485635,-0.017772730324794945,0.001481053208073162,-0.0003995220279752915,-0.006438387858503051,-0.020131990297076602,0.002632917939180252,-1.584158089691666e-05,1.0
-0.002361674415137331,-0.012564731473137669,-0.0010628399967821587,0.009890363695461117,-0.004890095553964409,-0.014601790774946668,0.0008605947479839253,0.004617561365631939,-0.006087723820676648,-0.015109364461173109,0.003968668453309672,0.0018389006319253771,-0.0067711439740485635,-0.017772730324794945,0.001481053208073162,-0.0003995220279752915,1.0
-0.004667774186749228,-0.010933028540921904,0.0005963056032377161,0.007624656045199627,-0.002361674415137331,-0.012564731473137669,-0.0010628399967821587,0.009890363695461117,-0.004890095553964409,-0.014601790774946668,0.0008605947479839253,0.004617561365631939,-0.006087723820676648,-0.015109364461173109,0.003968668453309672,0.0018389006319253771,1.0
-0.004154627955289069,-0.008210302013942395,-0.001154743427287169,0.007057321023479518,-0.004667774186749228,-0.010933028540921904,0.0005963056032377161,0.007624656045199627,-0.002361674415137331,-0.012564731473137669,-0.0010628399967821587,0.009890363695461117,-0.004890095553964409,-0.014601790774946668,0.0008605947479839253,0.004617561365631939,1.0
-0.001340133453719557,-0.006042090505955869,-0.004212394141458141,0.006222500004733017,-0.004154627955289069,-0.008210302013942395,-0.001154743427287169,0.007057321023479518,-0.004667774186749228,-0.010933028540921904,0.0005963056032377161,0.007624656045199627,-0.002361674415137331,-0.012564731473137669,-0.0010628399967821587,0.009890363695461117,1.0
-0.004450968263355576,-0.0014799008492734091,-0.008604948515586398,0.0038723611039855597,-0.001340133453719557,-0.006042090505955869,-0.004212394141458141,0.006222500004733017,-0.004154627955289069,-0.008210302013942395,-0.001154743427287169,0.007057321023479518,-0.004667774186749228,-0.010933028540921904,0.0005963056032377161,0.007624656045199627,1.0
-0.002764692372130385,0.0008351314269310724,-0.007115851516954984,0.0037354719300219815,-0.004450968263355576,-0.0014799008492734091,-0.008604948515586398,0.0038723611039855597,-0.001340133453719557,-0.006042090505955869,-0.004212394141458141,0.006222500004733017,-0.004154627955289069,-0.008210302013942395,-0.001154743427287169,0.007057321023479518,1.0
-0.001112710611448976,0.0036148902673478664,-0.007948515001161253,0.0014116384692176812,-0.002764692372130385,0.0008351314269310724,-0.007115851516954984,0.0037354719300219815,-0.004450968263355576,-0.0014799008492734091,-0.008604948515586398,0.0038723611039855597,-0.001340133453719557,-0.006042090505955869,-0.004212394141458141,0.006222500004733017,1.0
-0.0027642566666322994,0.0030338996461846124,-0.006814185792363357,-0.0011995215892446533,-0.001112710611448976,0.0036148902673478664,-0.007948515001161253,0.0014116384692176812,-0.002764692372130385,0.0008351314269310724,-0.007115851516954984,0.0037354719300219815,-0.004450968263355576,-0.0014799008492734091,-0.008604948515586398,0.0038723611039855597,1.0
-0.00699873474685582,0.002209028210215192,-0.005016056170452845,-0.00497511028823931,-0.0027642566666322994,0.0030338996461846124,-0.006814185792363357,-0.0011995215892446533,-0.001112710611448976,0.0036148902673478664,-0.007948515001161253,0.0014116384692176812,-0.002764692372130385,0.0008351314269310724,-0.007115851516954984,0.0037354719300219815,1.0
-0.004651207316747209,0.0008702630995384779,-0.00532764245357454,-0.003124495768967437,-0.00699873474685582,0.002209028210215192,-0.005016056170452845,-0.00497511028823931,-0.0027642566666322994,0.0030338996461846124,-0.006814185792363357,-0.0011995215892446533,-0.001112710611448976,0.0036148902673478664,-0.007948515001161253,0.0014116384692176812,1.0
-0.010869717906799383,-0.00046063001931062153,-0.0034666764604153965,-0.002702042426272775,-0.004651207316747209,0.0008702630995384779,-0.00532764245357454,-0.003124495768967437,-0.00699873474685582,0.002209028210215192,-0.005016056170452845,-0.00497511028823931,-0.0027642566666322994,0.0030338996461846124,-0.006814185792363357,-0.0011995215892446533,1.0
-0.006715625244953713,0.0035242939462930595,-0.0005019673032835618,-0.0012575087787512133,-0.010869717906799383,-0.00046063001931062153,-0.0034666764604153965,-0.002702042426272775,-0.004651207316747209,0.0008702630995384779,-0.00532764245357454,-0.003124495768967437,-0.00699873474685582,0.002209028210215192,-0.005016056170452845,-0.00497511028823931,1.0
