,RR,Y_star,P_star,RR_star
2012-10-01,-0.009204464978410584,-0.02074690984894587,0.00886432392382651,-0.0031927266397993735
2013-01-01,-0.008024091861205652,-0.020601980204433688,0.006025061592380269,-0.0026050390768923726
2013-04-01,-0.010285410098175664,-0.018920344401290375,0.003929407248613966,-0.004044665580654841
2013-07-01,-0.009618194035313502,-0.016698346523225348,0.004955887753561151,-0.0008283927115620771
2013-10-01,-0.0062043850178482435,-0.0156217542912421,0.001407860781066405,0.0027410257199875954
2014-01-01,0.00039209905785855814,-0.015503341681815405,0.0003937649959295693,0.011268377635615631
2014-04-01,-0.0011659992868900456,-0.013860549999910404,0.0024128700868737553,0.007910623645338568
2014-07-01,-0.004275731819624453,-0.010259043913269117,-0.0003186967253508688,0.007627037266945922
2014-10-01,-0.004759055858684795,-0.008910903670404022,-0.003816051892351969,0.006743621749746512
2015-01-01,-0.004314459608989061,-0.007628221506264383,-0.011015323114046046,0.005401778172916259
2015-04-01,-0.006246559496783705,-0.005869147494482778,-0.009623352660806874,0.006650415851938554
2015-07-01,-0.005401108174888921,-0.005402576099667741,-0.010073871759044745,0.00522075627048585
2015-10-01,-0.002164893571301868,-0.0056095442361498256,-0.009457620924507729,0.001265957284208284
2016-01-01,-0.00810431651735543,-0.00418651804874026,-0.008101563754473918,-0.005435287697483032
2016-04-01,-0.004639446964891361,-0.004851278233761256,-0.009100629047892054,-0.001328196712497991
2016-07-01,-0.0023815185042243073,-0.004561352109842739,-0.007689712020379402,-0.00031739658785197755
2016-10-01,-0.004327129236941939,-0.0033373301235428113,-0.0036059449948187532,0.0003219686761602879
2017-01-01,-0.00047839830559462827,-0.0011233122145202091,0.003131225305462971,0.001883072018322195
2017-04-01,0.0033754791026874053,0.0003407197720577368,0.0006454964797664431,-0.0009265542018596198
2017-07-01,-0.0007265628333471986,0.0021886663464017356,0.0004151169759071863,-0.0013663583459876181
2017-10-01,0.0025055545333662783,0.0037692436645075317,0.00031953506471314903,0.002080079506355888
2018-01-01,0.004676380887026318,0.0025836982612940313,-0.0010984648081090618,0.009482546614792062
2018-04-01,0.003306750098542548,0.003753262618335297,0.0009483497503708012,0.010788374563040281
2018-07-01,0.012173466104603844,0.001376620899889096,0.0023710026146631174,0.014029589895868057
2018-10-01,0.01247135021032107,-0.00025326636192933203,-0.00019760228295306949,0.01573840226403744
