YNT_1,Y_1_star,P_1_star,RR_1_star,YNT_2,Y_2_star,P_2_star,RR_2_star,YNT_3,Y_3_star,P_3_star,RR_3_star,YNT_4,Y_4_star,P_4_star,RR_4_star,cons
-0.025963711144170176,0.001499143239891261,-0.003683038760634418,-0.017501166666090598,-0.026937746582952116,-0.001131949628714505,-0.002786134968410672,-0.01753221298883838,-0.025002612951771752,-0.0037834369960850598,-0.003226766067212119,-0.016368823446343987,-0.017551777979045724,-0.0013663395923019582,0.001502784807966808,-0.0078306463405429,1.0
-0.025811091216999316,0.00240081507731359,-0.00642835023010557,-0.015428741092663088,-0.025963711144170176,0.001499143239891261,-0.003683038760634418,-0.017501166666090598,-0.026937746582952116,-0.001131949628714505,-0.002786134968410672,-0.01753221298883838,-0.025002612951771752,-0.0037834369960850598,-0.003226766067212119,-0.016368823446343987,1.0
-0.022660582293319464,0.004129081195891938,0.0006575268524095019,-0.013467537393900917,-0.025811091216999316,0.00240081507731359,-0.00642835023010557,-0.015428741092663088,-0.025963711144170176,0.001499143239891261,-0.003683038760634418,-0.017501166666090598,-0.026937746582952116,-0.001131949628714505,-0.002786134968410672,-0.01753221298883838,1.0
-0.02452861255328287,0.0037256630344316417,0.0012220983726520056,-0.01507141865650103,-0.022660582293319464,0.004129081195891938,0.0006575268524095019,-0.013467537393900917,-0.025811091216999316,0.00240081507731359,-0.00642835023010557,-0.015428741092663088,-0.025963711144170176,0.001499143239891261,-0.003683038760634418,-0.017501166666090598,1.0
-0.02062942507813581,0.004109794749741452,0.003325936648173427,-0.013075562630575768,-0.02452861255328287,0.0037256630344316417,0.0012220983726520056,-0.01507141865650103,-0.022660582293319464,0.004129081195891938,0.0006575268524095019,-0.013467537393900917,-0.025811091216999316,0.00240081507731359,-0.00642835023010557,-0.015428741092663088,1.0
-0.021198947531017254,0.005002167657923497,0.0018665949798111028,-0.01270436624788164,-0.02062942507813581,0.004109794749741452,0.003325936648173427,-0.013075562630575768,-0.02452861255328287,0.0037256630344316417,0.0012220983726520056,-0.01507141865650103,-0.022660582293319464,0.004129081195891938,0.0006575268524095019,-0.013467537393900917,1.0
-0.019330256860508044,0.007062144371533324,0.0018640695686256469,-0.012965759536199486,-0.021198947531017254,0.005002167657923497,0.0018665949798111028,-0.01270436624788164,-0.02062942507813581,0.004109794749741452,0.003325936648173427,-0.013075562630575768,-0.02452861255328287,0.0037256630344316417,0.0012220983726520056,-0.01507141865650103,1.0
-0.024119583366832842,0.01042324664110545,0.0057752661512399436,-0.009344488876934967,-0.019330256860508044,0.007062144371533324,0.0018640695686256469,-0.012965759536199486,-0.021198947531017254,0.005002167657923497,0.0018665949798111028,-0.01270436624788164,-0.02062942507813581,0.004109794749741452,0.003325936648173427,-0.013075562630575768,1.0
-0.0229880285271431,0.01427449487107632,0.005744521437863835,-0.001795968759423527,-0.024119583366832842,0.01042324664110545,0.0057752661512399436,-0.009344488876934967,-0.019330256860508044,0.007062144371533324,0.0018640695686256469,-0.012965759536199486,-0.021198947531017254,0.005002167657923497,0.0018665949798111028,-0.01270436624788164,1.0
-0.01866744301144685,0.019638500942664065,0.007384505122401476,0.0003720220586474399,-0.0229880285271431,0.01427449487107632,0.005744521437863835,-0.001795968759423527,-0.024119583366832842,0.01042324664110545,0.0057752661512399436,-0.009344488876934967,-0.019330256860508044,0.007062144371533324,0.0018640695686256469,-0.012965759536199486,1.0
-0.01652163466383172,0.024234299552022373,0.009277381317271682,0.003594462905889165,-0.01866744301144685,0.019638500942664065,0.007384505122401476,0.0003720220586474399,-0.0229880285271431,0.01427449487107632,0.005744521437863835,-0.001795968759423527,-0.024119583366832842,0.01042324664110545,0.0057752661512399436,-0.009344488876934967,1.0
-0.011195329688939992,0.025571081512317247,0.007104886908657564,0.008258385449964625,-0.01652163466383172,0.024234299552022373,0.009277381317271682,0.003594462905889165,-0.01866744301144685,0.019638500942664065,0.007384505122401476,0.0003720220586474399,-0.0229880285271431,0.01427449487107632,0.005744521437863835,-0.001795968759423527,1.0
-0.007450711004626243,0.030742679457038218,0.002590325164903215,0.0016865305717120994,-0.011195329688939992,0.025571081512317247,0.007104886908657564,0.008258385449964625,-0.01652163466383172,0.024234299552022373,0.009277381317271682,0.003594462905889165,-0.01866744301144685,0.019638500942664065,0.007384505122401476,0.0003720220586474399,1.0
0.0009184178565142531,0.03483563639050975,0.0035194480874895942,0.0010226746551816072,-0.007450711004626243,0.030742679457038218,0.002590325164903215,0.0016865305717120994,-0.011195329688939992,0.025571081512317247,0.007104886908657564,0.008258385449964625,-0.01652163466383172,0.024234299552022373,0.009277381317271682,0.003594462905889165,1.0
0.008408452885648288,0.03810642976388577,0.004078858099880181,0.0005075428743174332,0.0009184178565142531,0.03483563639050975,0.0035194480874895942,0.0010226746551816072,-0.007450711004626243,0.030742679457038218,0.002590325164903215,0.0016865305717120994,-0.011195329688939992,0.025571081512317247,0.007104886908657564,0.008258385449964625,1.0
0.013676690487178789,0.04019521989822922,0.003488913705628315,0.0007009642810472,0.008408452885648288,0.03810642976388577,0.004078858099880181,0.0005075428743174332,0.0009184178565142531,0.03483563639050975,0.0035194480874895942,0.0010226746551816072,-0.007450711004626243,0.030742679457038218,0.002590325164903215,0.0016865305717120994,1.0
0.023143190086090115,0.04297513533249426,0.014615963501948997,0.020939084294624752,0.013676690487178789,0.04019521989822922,0.003488913705628315,0.0007009642810472,0.008408452885648288,0.03810642976388577,0.004078858099880181,0.0005075428743174332,0.0009184178565142531,0.03483563639050975,0.0035194480874895942,0.0010226746551816072,1.0
0.024160479152595116,0.04231049259910118,0.018862143020081032,0.030949645011339687,0.023143190086090115,0.04297513533249426,0.014615963501948997,0.020939084294624752,0.013676690487178789,0.04019521989822922,0.003488913705628315,0.0007009642810472,0.008408452885648288,0.03810642976388577,0.004078858099880181,0.0005075428743174332,1.0
0.024342890090986558,0.0377413669909514,0.022882859918843253,0.04403000634702181,0.024160479152595116,0.04231049259910118,0.018862143020081032,0.030949645011339687,0.023143190086090115,0.04297513533249426,0.014615963501948997,0.020939084294624752,0.013676690487178789,0.04019521989822922,0.003488913705628315,0.0007009642810472,1.0
0.024695025670839144,0.029578529095224935,0.027989938665265456,0.051680424793211006,0.024342890090986558,0.0377413669909514,0.022882859918843253,0.04403000634702181,0.024160479152595116,0.04231049259910118,0.018862143020081032,0.030949645011339687,0.023143190086090115,0.04297513533249426,0.014615963501948997,0.020939084294624752,1.0
0.0187485579782507,0.007915127692788466,0.009806836209115858,0.033690225677304585,0.024695025670839144,0.029578529095224935,0.027989938665265456,0.051680424793211006,0.024342890090986558,0.0377413669909514,0.022882859918843253,0.04403000634702181,0.024160479152595116,0.04231049259910118,0.018862143020081032,0.030949645011339687,1.0
0.017524262711168248,-0.018993039430517916,-0.003487736316406456,0.004208754892355686,0.0187485579782507,0.007915127692788466,0.009806836209115858,0.033690225677304585,0.024695025670839144,0.029578529095224935,0.027989938665265456,0.051680424793211006,0.024342890090986558,0.0377413669909514,0.022882859918843253,0.04403000634702181,1.0
0.011494202470576198,-0.022461785938132566,-0.012828282718733427,-0.0043371321789733115,0.017524262711168248,-0.018993039430517916,-0.003487736316406456,0.004208754892355686,0.0187485579782507,0.007915127692788466,0.009806836209115858,0.033690225677304585,0.024695025670839144,0.029578529095224935,0.027989938665265456,0.051680424793211006,1.0
0.0073107180958924545,-0.02225509091372479,-0.017597143372557345,-0.00876277769832404,0.011494202470576198,-0.022461785938132566,-0.012828282718733427,-0.0043371321789733115,0.017524262711168248,-0.018993039430517916,-0.003487736316406456,0.004208754892355686,0.0187485579782507,0.007915127692788466,0.009806836209115858,0.033690225677304585,1.0
0.012862448547647176,-0.020352402419494747,-0.007195281635477965,-0.012780600391884984,0.0073107180958924545,-0.02225509091372479,-0.017597143372557345,-0.00876277769832404,0.011494202470576198,-0.022461785938132566,-0.012828282718733427,-0.0043371321789733115,0.017524262711168248,-0.018993039430517916,-0.003487736316406456,0.004208754892355686,1.0
0.02278651549871924,-0.01812076776238662,0.0019239564056168612,-0.018287044314896417,0.012862448547647176,-0.020352402419494747,-0.007195281635477965,-0.012780600391884984,0.0073107180958924545,-0.02225509091372479,-0.017597143372557345,-0.00876277769832404,0.011494202470576198,-0.022461785938132566,-0.012828282718733427,-0.0043371321789733115,1.0
0.025379355489361544,-0.011971264821670385,0.004392909693312957,-0.020052114874579332,0.02278651549871924,-0.01812076776238662,0.0019239564056168612,-0.018287044314896417,0.012862448547647176,-0.020352402419494747,-0.007195281635477965,-0.012780600391884984,0.0073107180958924545,-0.02225509091372479,-0.017597143372557345,-0.00876277769832404,1.0
0.02556624296505028,-0.009782748375562674,0.004638957103657138,-0.018351018946878156,0.025379355489361544,-0.011971264821670385,0.004392909693312957,-0.020052114874579332,0.02278651549871924,-0.01812076776238662,0.0019239564056168612,-0.018287044314896417,0.012862448547647176,-0.020352402419494747,-0.007195281635477965,-0.012780600391884984,1.0
0.026042131457218787,-0.007611962935084956,0.008185680423305015,-0.01588523530748719,0.02556624296505028,-0.009782748375562674,0.004638957103657138,-0.018351018946878156,0.025379355489361544,-0.011971264821670385,0.004392909693312957,-0.020052114874579332,0.02278651549871924,-0.01812076776238662,0.0019239564056168612,-0.018287044314896417,1.0
0.022228766550606238,-0.004784717549961186,0.0138628576564197,-0.010426662374460664,0.026042131457218787,-0.007611962935084956,0.008185680423305015,-0.01588523530748719,0.02556624296505028,-0.009782748375562674,0.004638957103657138,-0.018351018946878156,0.025379355489361544,-0.011971264821670385,0.004392909693312957,-0.020052114874579332,1.0
0.018582669900007787,-0.006534656256859596,0.016977670730568287,-0.004357035836275733,0.022228766550606238,-0.004784717549961186,0.0138628576564197,-0.010426662374460664,0.026042131457218787,-0.007611962935084956,0.008185680423305015,-0.01588523530748719,0.02556624296505028,-0.009782748375562674,0.004638957103657138,-0.018351018946878156,1.0
0.01326831105797055,-0.007191763560599957,0.017313279716192922,-0.004066703815514569,0.018582669900007787,-0.006534656256859596,0.016977670730568287,-0.004357035836275733,0.022228766550606238,-0.004784717549961186,0.0138628576564197,-0.010426662374460664,0.026042131457218787,-0.007611962935084956,0.008185680423305015,-0.01588523530748719,1.0
0.004292766534740977,-0.00997117983149438,0.01665478889767812,-0.003652347749133485,0.01326831105797055,-0.007191763560599957,0.017313279716192922,-0.004066703815514569,0.018582669900007787,-0.006534656256859596,0.016977670730568287,-0.004357035836275733,0.022228766550606238,-0.004784717549961186,0.0138628576564197,-0.010426662374460664,1.0
-0.0035905772536040104,-0.011756883903761428,0.012565310663536255,-0.0028104855369185467,0.004292766534740977,-0.00997117983149438,0.01665478889767812,-0.003652347749133485,0.01326831105797055,-0.007191763560599957,0.017313279716192922,-0.004066703815514569,0.018582669900007787,-0.006534656256859596,0.016977670730568287,-0.004357035836275733,1.0
-0.015366480579841024,-0.01599028214317405,0.009271720647446939,-0.0014493646688604359,-0.0035905772536040104,-0.011756883903761428,0.012565310663536255,-0.0028104855369185467,0.004292766534740977,-0.00997117983149438,0.01665478889767812,-0.003652347749133485,0.01326831105797055,-0.007191763560599957,0.017313279716192922,-0.004066703815514569,1.0
-0.011554681039175563,-0.01719215745293996,0.010727231616767795,-0.0032163938822674437,-0.015366480579841024,-0.01599028214317405,0.009271720647446939,-0.0014493646688604359,-0.0035905772536040104,-0.011756883903761428,0.012565310663536255,-0.0028104855369185467,0.004292766534740977,-0.00997117983149438,0.01665478889767812,-0.003652347749133485,1.0
-0.017756713035074867,-0.022533754269068982,0.010516797255072019,0.0010889747511208788,-0.011554681039175563,-0.01719215745293996,0.010727231616767795,-0.0032163938822674437,-0.015366480579841024,-0.01599028214317405,0.009271720647446939,-0.0014493646688604359,-0.0035905772536040104,-0.011756883903761428,0.012565310663536255,-0.0028104855369185467,1.0
-0.01778971101898108,-0.02451364554423579,0.006857944827931402,0.002446812154681023,-0.017756713035074867,-0.022533754269068982,0.010516797255072019,0.0010889747511208788,-0.011554681039175563,-0.01719215745293996,0.010727231616767795,-0.0032163938822674437,-0.015366480579841024,-0.01599028214317405,0.009271720647446939,-0.0014493646688604359,1.0
-0.01366557897479126,-0.021942261057495607,0.00344701003140687,0.0020634650853005375,-0.01778971101898108,-0.02451364554423579,0.006857944827931402,0.002446812154681023,-0.017756713035074867,-0.022533754269068982,0.010516797255072019,0.0010889747511208788,-0.011554681039175563,-0.01719215745293996,0.010727231616767795,-0.0032163938822674437,1.0
-0.015018297083573273,-0.02067111850798893,0.0032312218908703786,0.0056633071515666015,-0.01366557897479126,-0.021942261057495607,0.00344701003140687,0.0020634650853005375,-0.01778971101898108,-0.02451364554423579,0.006857944827931402,0.002446812154681023,-0.017756713035074867,-0.022533754269068982,0.010516797255072019,0.0010889747511208788,1.0
-0.016190721607019398,-0.01945662833044137,-0.0017580925519667832,0.008452932771694248,-0.015018297083573273,-0.02067111850798893,0.0032312218908703786,0.0056633071515666015,-0.01366557897479126,-0.021942261057495607,0.00344701003140687,0.0020634650853005375,-0.01778971101898108,-0.02451364554423579,0.006857944827931402,0.002446812154681023,1.0
-0.014556578746768523,-0.01750340690999042,-0.002381355337423726,0.015309621129347785,-0.016190721607019398,-0.01945662833044137,-0.0017580925519667832,0.008452932771694248,-0.015018297083573273,-0.02067111850798893,0.0032312218908703786,0.0056633071515666015,-0.01366557897479126,-0.021942261057495607,0.00344701003140687,0.0020634650853005375,1.0
-0.012936165940290678,-0.015386741217857325,-0.0013200861510314953,0.010870030849988908,-0.014556578746768523,-0.01750340690999042,-0.002381355337423726,0.015309621129347785,-0.016190721607019398,-0.01945662833044137,-0.0017580925519667832,0.008452932771694248,-0.015018297083573273,-0.02067111850798893,0.0032312218908703786,0.0056633071515666015,1.0
-0.01394291854074936,-0.011410082587365306,-0.004476753896869499,0.010731207647540387,-0.012936165940290678,-0.015386741217857325,-0.0013200861510314953,0.010870030849988908,-0.014556578746768523,-0.01750340690999042,-0.002381355337423726,0.015309621129347785,-0.016190721607019398,-0.01945662833044137,-0.0017580925519667832,0.008452932771694248,1.0
-0.016081173221621725,-0.009079115999466406,-0.007043194648229914,0.010077928706429286,-0.01394291854074936,-0.011410082587365306,-0.004476753896869499,0.010731207647540387,-0.012936165940290678,-0.015386741217857325,-0.0013200861510314953,0.010870030849988908,-0.014556578746768523,-0.01750340690999042,-0.002381355337423726,0.015309621129347785,1.0
-0.010938006356463248,-0.0033610480952380286,-0.013215488715719561,0.010121509910023198,-0.016081173221621725,-0.009079115999466406,-0.007043194648229914,0.010077928706429286,-0.01394291854074936,-0.011410082587365306,-0.004476753896869499,0.010731207647540387,-0.012936165940290678,-0.015386741217857325,-0.0013200861510314953,0.010870030849988908,1.0
-0.006210194187740825,-0.000743289841042603,-0.009086514858774285,0.011013931809661811,-0.010938006356463248,-0.0033610480952380286,-0.013215488715719561,0.010121509910023198,-0.016081173221621725,-0.009079115999466406,-0.007043194648229914,0.010077928706429286,-0.01394291854074936,-0.011410082587365306,-0.004476753896869499,0.010731207647540387,1.0
-0.008117657139157686,0.0014292690386777317,-0.009831071521329724,0.007659787761578901,-0.006210194187740825,-0.000743289841042603,-0.009086514858774285,0.011013931809661811,-0.010938006356463248,-0.0033610480952380286,-0.013215488715719561,0.010121509910023198,-0.016081173221621725,-0.009079115999466406,-0.007043194648229914,0.010077928706429286,1.0
-0.008978964044302984,0.0028747955348466404,-0.009392886726243558,0.002057589880981128,-0.008117657139157686,0.0014292690386777317,-0.009831071521329724,0.007659787761578901,-0.006210194187740825,-0.000743289841042603,-0.009086514858774285,0.011013931809661811,-0.010938006356463248,-0.0033610480952380286,-0.013215488715719561,0.010121509910023198,1.0
-0.005908563830304914,0.004219824344988626,-0.009472003494667987,-0.00745002914998848,-0.008978964044302984,0.0028747955348466404,-0.009392886726243558,0.002057589880981128,-0.008117657139157686,0.0014292690386777317,-0.009831071521329724,0.007659787761578901,-0.006210194187740825,-0.000743289841042603,-0.009086514858774285,0.011013931809661811,1.0
-0.005756599721836508,0.003313890410441903,-0.010531690827743504,-0.004553942752956123,-0.005908563830304914,0.004219824344988626,-0.009472003494667987,-0.00745002914998848,-0.008978964044302984,0.0028747955348466404,-0.009392886726243558,0.002057589880981128,-0.008117657139157686,0.0014292690386777317,-0.009831071521329724,0.007659787761578901,1.0
-0.00040137911667770254,0.00369985425046652,-0.007140628180440192,-0.0039970845163010945,-0.005756599721836508,0.003313890410441903,-0.010531690827743504,-0.004553942752956123,-0.005908563830304914,0.004219824344988626,-0.009472003494667987,-0.00745002914998848,-0.008978964044302984,0.0028747955348466404,-0.009392886726243558,0.002057589880981128,1.0
0.003520254848000448,0.0061705808504973645,-0.0017888915269554163,-0.003835618341124544,-0.00040137911667770254,0.00369985425046652,-0.007140628180440192,-0.0039970845163010945,-0.005756599721836508,0.003313890410441903,-0.010531690827743504,-0.004553942752956123,-0.005908563830304914,0.004219824344988626,-0.009472003494667987,-0.00745002914998848,1.0
0.008080978431108221,0.007672981079676003,0.00761435623852277,-0.00200845582936301,0.003520254848000448,0.0061705808504973645,-0.0017888915269554163,-0.003835618341124544,-0.00040137911667770254,0.00369985425046652,-0.007140628180440192,-0.0039970845163010945,-0.005756599721836508,0.003313890410441903,-0.010531690827743504,-0.004553942752956123,1.0
0.0077288403050754795,0.010209805118020672,0.004291759517632947,-0.005947962545038257,0.008080978431108221,0.007672981079676003,0.00761435623852277,-0.00200845582936301,0.003520254848000448,0.0061705808504973645,-0.0017888915269554163,-0.003835618341124544,-0.00040137911667770254,0.00369985425046652,-0.007140628180440192,-0.0039970845163010945,1.0
0.012241194894230034,0.011388028648566074,0.003237637726115376,-0.008220133265082695,0.0077288403050754795,0.010209805118020672,0.004291759517632947,-0.005947962545038257,0.008080978431108221,0.007672981079676003,0.00761435623852277,-0.00200845582936301,0.003520254848000448,0.0061705808504973645,-0.0017888915269554163,-0.003835618341124544,1.0
0.010394552108181188,0.012454982883538251,0.002974248991378504,-0.0052790718404825705,0.012241194894230034,0.011388028648566074,0.003237637726115376,-0.008220133265082695,0.0077288403050754795,0.010209805118020672,0.004291759517632947,-0.005947962545038257,0.008080978431108221,0.007672981079676003,0.00761435623852277,-0.00200845582936301,1.0
0.007722075798923811,0.008799116769283787,0.0009044918412365079,0.000236508373444411,0.010394552108181188,0.012454982883538251,0.002974248991378504,-0.0052790718404825705,0.012241194894230034,0.011388028648566074,0.003237637726115376,-0.008220133265082695,0.0077288403050754795,0.010209805118020672,0.004291759517632947,-0.005947962545038257,1.0
