YNT_1,Y_1_star,P_1_star,RR_1_star,YNT_2,Y_2_star,P_2_star,RR_2_star,YNT_3,Y_3_star,P_3_star,RR_3_star,YNT_4,Y_4_star,P_4_star,RR_4_star,cons
-0.0188679066310371,-0.010851421955981141,-0.008675888101810717,-0.0014308936219818093,-0.021137843729441386,-0.013694432379808363,-0.010420491820857556,-0.0004860442326120522,-0.014928951374582056,-0.015600880421088377,-0.01000618042438181,0.001794818840055236,-0.012732153373018917,-0.017778405108742384,-0.010433891060082575,-0.0008364231853804472,1.0
-0.002075418211896718,-0.00877164492606732,-0.010667406265225313,0.0024011900214431204,-0.0188679066310371,-0.010851421955981141,-0.008675888101810717,-0.0014308936219818093,-0.021137843729441386,-0.013694432379808363,-0.010420491820857556,-0.0004860442326120522,-0.014928951374582056,-0.015600880421088377,-0.01000618042438181,0.001794818840055236,1.0
0.0029527318578885797,-0.0031498485106636878,-0.013375454712624938,0.0016057967457889014,-0.002075418211896718,-0.00877164492606732,-0.010667406265225313,0.0024011900214431204,-0.0188679066310371,-0.010851421955981141,-0.008675888101810717,-0.0014308936219818093,-0.021137843729441386,-0.013694432379808363,-0.010420491820857556,-0.0004860442326120522,1.0
0.005391583242110087,-0.0010525290277498493,-0.011059989338264027,0.004585235077642378,0.0029527318578885797,-0.0031498485106636878,-0.013375454712624938,0.0016057967457889014,-0.002075418211896718,-0.00877164492606732,-0.010667406265225313,0.0024011900214431204,-0.0188679066310371,-0.010851421955981141,-0.008675888101810717,-0.0014308936219818093,1.0
0.015319988213120084,0.0020275161989104984,-0.011074168038408251,0.008216596010575849,0.005391583242110087,-0.0010525290277498493,-0.011059989338264027,0.004585235077642378,0.0029527318578885797,-0.0031498485106636878,-0.013375454712624938,0.0016057967457889014,-0.002075418211896718,-0.00877164492606732,-0.010667406265225313,0.0024011900214431204,1.0
0.01572326566010851,0.0024626205204428763,-0.01286566980473731,0.0066532102129263585,0.015319988213120084,0.0020275161989104984,-0.011074168038408251,0.008216596010575849,0.005391583242110087,-0.0010525290277498493,-0.011059989338264027,0.004585235077642378,0.0029527318578885797,-0.0031498485106636878,-0.013375454712624938,0.0016057967457889014,1.0
0.015033905696435923,0.002029152239504933,-0.011888765755149862,0.003936814322474487,0.01572326566010851,0.0024626205204428763,-0.01286566980473731,0.0066532102129263585,0.015319988213120084,0.0020275161989104984,-0.011074168038408251,0.008216596010575849,0.005391583242110087,-0.0010525290277498493,-0.011059989338264027,0.004585235077642378,1.0
0.01790267885751895,0.0034196372719569705,-0.014190780093699295,0.001797305522379637,0.015033905696435923,0.002029152239504933,-0.011888765755149862,0.003936814322474487,0.01572326566010851,0.0024626205204428763,-0.01286566980473731,0.0066532102129263585,0.015319988213120084,0.0020275161989104984,-0.011074168038408251,0.008216596010575849,1.0
0.014587271900181165,0.005283792281330697,-0.014658469492529103,-0.0034894169511568538,0.01790267885751895,0.0034196372719569705,-0.014190780093699295,0.001797305522379637,0.015033905696435923,0.002029152239504933,-0.011888765755149862,0.003936814322474487,0.01572326566010851,0.0024626205204428763,-0.01286566980473731,0.0066532102129263585,1.0
0.00943471870182222,0.00722261994992179,-0.015201788327057694,-0.011546467867264574,0.014587271900181165,0.005283792281330697,-0.014658469492529103,-0.0034894169511568538,0.01790267885751895,0.0034196372719569705,-0.014190780093699295,0.001797305522379637,0.015033905696435923,0.002029152239504933,-0.011888765755149862,0.003936814322474487,1.0
