,P,Y_star,P_star,RR_star
2016-01-01,-0.0003093701293345012,0.0007304730373780966,-0.008315663873600318,-0.003730289768775619
2016-04-01,0.00259559493914582,-0.0001328867349465702,-0.009186251687608353,0.00020819184278507373
2016-07-01,0.001757262657218473,-0.0007913566297108436,-0.006650538700582048,0.000303553656398755
2016-10-01,-0.0010855968561905675,0.0027647855961495157,-0.0026216354177109086,0.0014986323333684253
2017-01-01,0.005952302614088696,0.003076788678018422,0.004880031766081289,0.003034366639120933
2017-04-01,-0.001840911661578886,0.005865140647755426,0.003063669249174929,0.00026497447353809845
2017-07-01,-0.0026233154263443706,0.008475166574055639,0.0027497660399123333,0.0010531990913089113
2017-10-01,-0.0015311346162439447,0.010328771360623528,0.002765963199041374,0.003442124279862646
2018-01-01,-0.007623153567022289,0.00694970936671783,0.001581908056364912,0.011658635645833422
2018-04-01,-0.005503824322694934,0.006903899332515425,0.004782044107602703,0.01105529482218823
2018-07-01,-0.0017443071504117252,0.0026736849015666577,0.007491889945998237,0.013802412978611671
2018-10-01,0.001191425903275263,0.0007374762986440865,0.00579719458012893,0.016352672107303186
