,RR,Y_star,P_star,RR_star
2014-07-01,0.0035093078866480173,-0.0065119009603910915,0.016149506606189457,0.007220144566912826
2014-10-01,0.0062185325936532695,-0.004334271090140405,0.014463622457600325,0.007902329182132599
2015-01-01,0.0025903917872947017,-0.003207947165748082,0.009821327551867891,0.008040900384511294
2015-04-01,0.004756076655330072,-0.0014338006734478299,0.015529524783053104,0.009444114591036182
2015-07-01,0.002508575936725043,0.0004071787086898203,0.01447275255489248,0.0073407645269767926
2015-10-01,-0.006317675330061192,0.0010309599087361496,0.01364913427958461,0.002534557054850953
2016-01-01,-0.014888649218564743,0.0015664808460186007,0.013013152039899754,-0.00504391048329469
2016-04-01,-0.011968734767149845,0.0010312498934963261,0.010574607421984673,-0.0029778633492732196
2016-07-01,-0.014060955909700721,0.00030235553645461177,0.011428539265092423,-0.003111549900392615
2016-10-01,-0.013352345671109128,0.0024242416880292657,0.014552694676542946,-0.0023199295499770826
2017-01-01,-0.004816308232204703,0.005651068955983819,0.020434503519735362,0.00020652089861871673
2017-04-01,-0.007018038856630066,0.007764827593901049,0.015771240500297785,-0.0021575451967011084
2017-07-01,-0.005303281601424906,0.009673587386474333,0.013220950927185598,-0.0032969131197334756
2017-10-01,0.0022505977498291554,0.01202189855913335,0.009518701873284203,-0.0013638144924477103
2018-01-01,0.0005810621858337861,0.008352447194490735,0.0033568122256584037,0.004401254673278159
2018-04-01,0.002718796098229885,0.008448333358332292,0.0015246395268890525,0.003496108834377813
2018-07-01,0.010187511630572675,0.003496449151188365,-0.0017276095852551577,0.006761451414422895
2018-10-01,0.016836272177030678,0.0013680652655266475,-0.009646331019135406,0.00908222018205202
