CT_1,Y_1_star,P_1_star,RR_1_star,CT_2,Y_2_star,P_2_star,RR_2_star,CT_3,Y_3_star,P_3_star,RR_3_star,CT_4,Y_4_star,P_4_star,RR_4_star,cons
-0.00015094454026076676,-0.009691415244015171,-0.004497311567512731,0.0011230486799708676,3.5976914075419586e-05,-0.007474066356809109,-0.003970587433299948,0.003495899491871567,-0.011556103770059778,-0.008447383636171844,-0.0035628042213739263,0.003787651446109225,-0.009365592978459958,-0.01088377041694093,0.0007423483406925494,0.0030289396290001033,1.0
0.00627069697684135,-0.012554937417320467,-0.0058174660592286995,-0.004021328738697302,-0.00015094454026076676,-0.009691415244015171,-0.004497311567512731,0.0011230486799708676,3.5976914075419586e-05,-0.007474066356809109,-0.003970587433299948,0.003495899491871567,-0.011556103770059778,-0.008447383636171844,-0.0035628042213739263,0.003787651446109225,1.0
0.016052486989574177,-0.008500018284404675,-0.005801714624775128,-0.002999124276131079,0.00627069697684135,-0.012554937417320467,-0.0058174660592286995,-0.004021328738697302,-0.00015094454026076676,-0.009691415244015171,-0.004497311567512731,0.0011230486799708676,3.5976914075419586e-05,-0.007474066356809109,-0.003970587433299948,0.003495899491871567,1.0
0.0005319864365898042,-0.00850118138829069,-0.0073726363910825545,-0.007813690163341838,0.016052486989574177,-0.008500018284404675,-0.005801714624775128,-0.002999124276131079,0.00627069697684135,-0.012554937417320467,-0.0058174660592286995,-0.004021328738697302,-0.00015094454026076676,-0.009691415244015171,-0.004497311567512731,0.0011230486799708676,1.0
-0.003206622804224679,-0.006796860264121967,-0.006457172865607342,-0.00861290399216132,0.0005319864365898042,-0.00850118138829069,-0.0073726363910825545,-0.007813690163341838,0.016052486989574177,-0.008500018284404675,-0.005801714624775128,-0.002999124276131079,0.00627069697684135,-0.012554937417320467,-0.0058174660592286995,-0.004021328738697302,1.0
-0.0025853251777459008,-0.00835099471080072,-0.006794392554315073,-0.0034507315649828364,-0.003206622804224679,-0.006796860264121967,-0.006457172865607342,-0.00861290399216132,0.0005319864365898042,-0.00850118138829069,-0.0073726363910825545,-0.007813690163341838,0.016052486989574177,-0.008500018284404675,-0.005801714624775128,-0.002999124276131079,1.0
-0.0033921829826528693,-0.0018839831951560813,-0.009455649797858946,-0.0044980393697640056,-0.0025853251777459008,-0.00835099471080072,-0.006794392554315073,-0.0034507315649828364,-0.003206622804224679,-0.006796860264121967,-0.006457172865607342,-0.00861290399216132,0.0005319864365898042,-0.00850118138829069,-0.0073726363910825545,-0.007813690163341838,1.0
0.0007579780513182754,-0.0008579386827278556,-0.004370209219745494,0.0011302334858664432,-0.0033921829826528693,-0.0018839831951560813,-0.009455649797858946,-0.0044980393697640056,-0.0025853251777459008,-0.00835099471080072,-0.006794392554315073,-0.0034507315649828364,-0.003206622804224679,-0.006796860264121967,-0.006457172865607342,-0.00861290399216132,1.0
0.022984247478390785,0.0012845726726886328,-0.003759218176656659,0.005870190042735503,0.0007579780513182754,-0.0008579386827278556,-0.004370209219745494,0.0011302334858664432,-0.0033921829826528693,-0.0018839831951560813,-0.009455649797858946,-0.0044980393697640056,-0.0025853251777459008,-0.00835099471080072,-0.006794392554315073,-0.0034507315649828364,1.0
0.010698688339944695,0.0047713691398899045,-0.007069805024467039,0.005630143140555456,0.022984247478390785,0.0012845726726886328,-0.003759218176656659,0.005870190042735503,0.0007579780513182754,-0.0008579386827278556,-0.004370209219745494,0.0011302334858664432,-0.0033921829826528693,-0.0018839831951560813,-0.009455649797858946,-0.0044980393697640056,1.0
1.8064164700959395e-05,0.0010503864507972222,-0.006663214559171348,0.0034909206188166336,0.010698688339944695,0.0047713691398899045,-0.007069805024467039,0.005630143140555456,0.022984247478390785,0.0012845726726886328,-0.003759218176656659,0.005870190042735503,0.0007579780513182754,-0.0008579386827278556,-0.004370209219745494,0.0011302334858664432,1.0
