E_1,Y_1_star,P_1_star,RR_1_star,E_2,Y_2_star,P_2_star,RR_2_star,E_3,Y_3_star,P_3_star,RR_3_star,E_4,Y_4_star,P_4_star,RR_4_star,cons
0.050800968748609954,-0.012740162218960748,-0.008883917898077864,0.002137174467933907,0.056350655050247944,-0.010501589147560879,-0.009095315565252378,0.002937863166240172,0.06921025515357027,-0.01001182988997832,-0.007971982890376431,0.003972106825715754,0.07159214054944929,-0.010122947351746459,-0.00652227997616898,0.0009460737251168139,1.0
0.046867089286064534,-0.013925063237726402,-0.010219705667458664,-0.001088250181974616,0.050800968748609954,-0.012740162218960748,-0.008883917898077864,0.002137174467933907,0.056350655050247944,-0.010501589147560879,-0.009095315565252378,0.002937863166240172,0.06921025515357027,-0.01001182988997832,-0.007971982890376431,0.003972106825715754,1.0
0.04506846563645084,-0.013365680241817269,-0.009773476358744888,-0.0004313651660179533,0.046867089286064534,-0.013925063237726402,-0.010219705667458664,-0.001088250181974616,0.050800968748609954,-0.012740162218960748,-0.008883917898077864,0.002137174467933907,0.056350655050247944,-0.010501589147560879,-0.009095315565252378,0.002937863166240172,1.0
0.04905568538139793,-0.012829773685626537,-0.010572208892441438,-0.0036614479251113304,0.04506846563645084,-0.013365680241817269,-0.009773476358744888,-0.0004313651660179533,0.046867089286064534,-0.013925063237726402,-0.010219705667458664,-0.001088250181974616,0.050800968748609954,-0.012740162218960748,-0.008883917898077864,0.002137174467933907,1.0
0.04670503957760541,-0.012657442045848519,-0.010234898690934349,-0.005018632529562257,0.04905568538139793,-0.012829773685626537,-0.010572208892441438,-0.0036614479251113304,0.04506846563645084,-0.013365680241817269,-0.009773476358744888,-0.0004313651660179533,0.046867089286064534,-0.013925063237726402,-0.010219705667458664,-0.001088250181974616,1.0
0.03885819385578504,-0.010952867061537884,-0.013112372925968698,-0.0031693009282744854,0.04670503957760541,-0.012657442045848519,-0.010234898690934349,-0.005018632529562257,0.04905568538139793,-0.012829773685626537,-0.010572208892441438,-0.0036614479251113304,0.04506846563645084,-0.013365680241817269,-0.009773476358744888,-0.0004313651660179533,1.0
0.025934583090310603,-0.0065197737876179,-0.01721107568116888,-0.005051976494825151,0.03885819385578504,-0.010952867061537884,-0.013112372925968698,-0.0031693009282744854,0.04670503957760541,-0.012657442045848519,-0.010234898690934349,-0.005018632529562257,0.04905568538139793,-0.012829773685626537,-0.010572208892441438,-0.0036614479251113304,1.0
0.0035721874357248495,-0.004707093676508962,-0.013260006589178282,-0.0007946351446086635,0.025934583090310603,-0.0065197737876179,-0.01721107568116888,-0.005051976494825151,0.03885819385578504,-0.010952867061537884,-0.013112372925968698,-0.0031693009282744854,0.04670503957760541,-0.012657442045848519,-0.010234898690934349,-0.005018632529562257,1.0
0.003927475737685704,-0.001305072715110459,-0.012460348809301547,0.0035991820465477416,0.0035721874357248495,-0.004707093676508962,-0.013260006589178282,-0.0007946351446086635,0.025934583090310603,-0.0065197737876179,-0.01721107568116888,-0.005051976494825151,0.03885819385578504,-0.010952867061537884,-0.013112372925968698,-0.0031693009282744854,1.0
-0.0003893762912010601,0.00021958909222370295,-0.0146927273542483,0.001304477735964202,0.003927475737685704,-0.001305072715110459,-0.012460348809301547,0.0035991820465477416,0.0035721874357248495,-0.004707093676508962,-0.013260006589178282,-0.0007946351446086635,0.025934583090310603,-0.0065197737876179,-0.01721107568116888,-0.005051976494825151,1.0
0.007150445708093756,-0.00011027432452848836,-0.013291203178822512,-0.0004967219653023166,-0.0003893762912010601,0.00021958909222370295,-0.0146927273542483,0.001304477735964202,0.003927475737685704,-0.001305072715110459,-0.012460348809301547,0.0035991820465477416,0.0035721874357248495,-0.004707093676508962,-0.013260006589178282,-0.0007946351446086635,1.0
0.012935454163879534,0.0003388401624116374,-0.01628792849491179,-0.0013022974203844128,0.007150445708093756,-0.00011027432452848836,-0.013291203178822512,-0.0004967219653023166,-0.0003893762912010601,0.00021958909222370295,-0.0146927273542483,0.001304477735964202,0.003927475737685704,-0.001305072715110459,-0.012460348809301547,0.0035991820465477416,1.0
0.020360029236005772,-0.0007140638639131567,-0.01884366880815653,-0.007293543616070736,0.012935454163879534,0.0003388401624116374,-0.01628792849491179,-0.0013022974203844128,0.007150445708093756,-0.00011027432452848836,-0.013291203178822512,-0.0004967219653023166,-0.0003893762912010601,0.00021958909222370295,-0.0146927273542483,0.001304477735964202,1.0
0.012110393310819312,0.0022785251177617726,-0.01806249556355324,-0.015331647303558354,0.020360029236005772,-0.0007140638639131567,-0.01884366880815653,-0.007293543616070736,0.012935454163879534,0.0003388401624116374,-0.01628792849491179,-0.0013022974203844128,0.007150445708093756,-0.00011027432452848836,-0.013291203178822512,-0.0004967219653023166,1.0
0.0028866692207749622,0.0016859285764820192,-0.015311389299189364,-0.018797953661139986,0.012110393310819312,0.0022785251177617726,-0.01806249556355324,-0.015331647303558354,0.020360029236005772,-0.0007140638639131567,-0.01884366880815653,-0.007293543616070736,0.012935454163879534,0.0003388401624116374,-0.01628792849491179,-0.0013022974203844128,1.0
-0.005449272048786646,0.007322101555856152,-0.013259456628668195,-0.02069216258162104,0.0028866692207749622,0.0016859285764820192,-0.015311389299189364,-0.018797953661139986,0.012110393310819312,0.0022785251177617726,-0.01806249556355324,-0.015331647303558354,0.020360029236005772,-0.0007140638639131567,-0.01884366880815653,-0.007293543616070736,1.0
-0.012003073455674418,0.012621383476988856,-0.009694126366260424,-0.014915617577987924,-0.005449272048786646,0.007322101555856152,-0.013259456628668195,-0.02069216258162104,0.0028866692207749622,0.0016859285764820192,-0.015311389299189364,-0.018797953661139986,0.012110393310819312,0.0022785251177617726,-0.01806249556355324,-0.015331647303558354,1.0
