,IM,Y_star,P_star,RR_star
2014-01-01,-0.03026534336228437,-0.012375201652079735,-0.0009516169909274633,0.010512504964378515
2014-04-01,-0.023920232813605224,-0.011978807906467923,-3.068059377866734e-05,0.004920831738236213
2014-07-01,0.005555935353333652,-0.008472479125527593,-0.0025252492210952444,0.0058457487187030185
2014-10-01,-0.014465856572174474,-0.006915864695704555,-0.005307386158956406,0.006928037966682507
2015-01-01,0.011453066359271347,-0.0020588979825877846,-0.01113067659184836,0.006159758378700382
2015-04-01,-0.019355835455126424,-0.001489685112409979,-0.007831835187225248,0.00782410852815767
2015-07-01,-0.02428239351305095,-0.0008848470396306088,-0.008556452040384348,0.006304896740795293
2015-10-01,-0.004429854504502728,-0.0008085843066901743,-0.008452719351048849,0.0016619272781879572
2016-01-01,-0.013285047153594576,0.0007304730373780966,-0.008315663873600318,-0.003730289768775619
2016-04-01,0.026746164196273625,-0.0001328867349465702,-0.009186251687608353,0.00020819184278507373
2016-07-01,0.04977611092093426,-0.0007913566297108436,-0.006650538700582048,0.000303553656398755
2016-10-01,0.04433184038046356,0.0027647855961495157,-0.0026216354177109086,0.0014986323333684253
2017-01-01,0.05302659337205462,0.003076788678018422,0.004880031766081289,0.003034366639120933
2017-04-01,0.044281005353271397,0.005865140647755426,0.003063669249174929,0.00026497447353809845
2017-07-01,0.02386321412265957,0.008475166574055639,0.0027497660399123333,0.0010531990913089113
2017-10-01,0.03386015586263014,0.010328771360623528,0.002765963199041374,0.003442124279862646
2018-01-01,0.026009545657949218,0.00694970936671783,0.001581908056364912,0.011658635645833422
2018-04-01,0.0023807923109213647,0.006903899332515425,0.004782044107602703,0.01105529482218823
2018-07-01,0.004200391804117132,0.0026736849015666577,0.007491889945998237,0.013802412978611671
2018-10-01,-0.0012101620833355753,0.0007374762986440865,0.00579719458012893,0.016352672107303186
