IM_1,Y_1_star,P_1_star,RR_1_star,IM_2,Y_2_star,P_2_star,RR_2_star,IM_3,Y_3_star,P_3_star,RR_3_star,IM_4,Y_4_star,P_4_star,RR_4_star,cons
-0.0678544508038268,-0.01042833715967957,0.010050379929978075,0.0005310978110218183,0.045711542139745376,-0.012727255234041978,0.012069170022714579,0.0018871582941021418,0.03866231666935249,-0.015861940017359456,0.011938444451242624,0.003049258401961559,0.03656818808852336,-0.02192854782141445,0.03903028707316806,0.0020749802782144768,1.0
0.016150780840721524,-0.010135606985646152,0.007761769369313396,-0.0029185451395914485,-0.0678544508038268,-0.01042833715967957,0.010050379929978075,0.0005310978110218183,0.045711542139745376,-0.012727255234041978,0.012069170022714579,0.0018871582941021418,0.03866231666935249,-0.015861940017359456,0.011938444451242624,0.003049258401961559,1.0
-0.010538104934171955,-0.006352328621081866,0.010086231875515822,-0.0005648193552607768,0.016150780840721524,-0.010135606985646152,0.007761769369313396,-0.0029185451395914485,-0.0678544508038268,-0.01042833715967957,0.010050379929978075,0.0005310978110218183,0.045711542139745376,-0.012727255234041978,0.012069170022714579,0.0018871582941021418,1.0
-0.00824126032161665,-0.005637806641930564,0.008275002051246167,-0.002619933344703006,-0.010538104934171955,-0.006352328621081866,0.010086231875515822,-0.0005648193552607768,0.016150780840721524,-0.010135606985646152,0.007761769369313396,-0.0029185451395914485,-0.0678544508038268,-0.01042833715967957,0.010050379929978075,0.0005310978110218183,1.0
-0.018833357380334093,-0.004435229104483694,0.00857292384510521,-0.0036741274898621492,-0.00824126032161665,-0.005637806641930564,0.008275002051246167,-0.002619933344703006,-0.010538104934171955,-0.006352328621081866,0.010086231875515822,-0.0005648193552607768,0.016150780840721524,-0.010135606985646152,0.007761769369313396,-0.0029185451395914485,1.0
-0.027075745238699156,-0.007157692265562676,0.005508734031102609,-0.001403288128112795,-0.018833357380334093,-0.004435229104483694,0.00857292384510521,-0.0036741274898621492,-0.00824126032161665,-0.005637806641930564,0.008275002051246167,-0.002619933344703006,-0.010538104934171955,-0.006352328621081866,0.010086231875515822,-0.0005648193552607768,1.0
-0.08160592387630672,-0.0014799064118378653,0.0032925619562031616,-0.000924773448489264,-0.027075745238699156,-0.007157692265562676,0.005508734031102609,-0.001403288128112795,-0.018833357380334093,-0.004435229104483694,0.00857292384510521,-0.0036741274898621492,-0.00824126032161665,-0.005637806641930564,0.008275002051246167,-0.002619933344703006,1.0
-0.08151077685536201,0.0003086962452755706,0.012902825923542463,0.004022945820358134,-0.08160592387630672,-0.0014799064118378653,0.0032925619562031616,-0.000924773448489264,-0.027075745238699156,-0.007157692265562676,0.005508734031102609,-0.001403288128112795,-0.018833357380334093,-0.004435229104483694,0.00857292384510521,-0.0036741274898621492,1.0
0.009361044375255645,0.002024829552945716,0.01906739968695489,0.007848416218610642,-0.08151077685536201,0.0003086962452755706,0.012902825923542463,0.004022945820358134,-0.08160592387630672,-0.0014799064118378653,0.0032925619562031616,-0.000924773448489264,-0.027075745238699156,-0.007157692265562676,0.005508734031102609,-0.001403288128112795,1.0
0.0239535206186563,0.0075475376386210345,0.019459266915605445,0.010208781079295097,0.009361044375255645,0.002024829552945716,0.01906739968695489,0.007848416218610642,-0.08151077685536201,0.0003086962452755706,0.012902825923542463,0.004022945820358134,-0.08160592387630672,-0.0014799064118378653,0.0032925619562031616,-0.000924773448489264,1.0
-0.11018923397162972,0.0030869868803579423,0.015163472940624955,0.007640162696755056,0.0239535206186563,0.0075475376386210345,0.019459266915605445,0.010208781079295097,0.009361044375255645,0.002024829552945716,0.01906739968695489,0.007848416218610642,-0.08151077685536201,0.0003086962452755706,0.012902825923542463,0.004022945820358134,1.0
-0.02001050963599127,0.003708936827611092,0.005993671145269763,0.004823786950350516,-0.11018923397162972,0.0030869868803579423,0.015163472940624955,0.007640162696755056,0.0239535206186563,0.0075475376386210345,0.019459266915605445,0.010208781079295097,0.009361044375255645,0.002024829552945716,0.01906739968695489,0.007848416218610642,1.0
0.1037694998258818,0.003212318663884959,-0.001624135268364067,7.482376721798477e-05,-0.02001050963599127,0.003708936827611092,0.005993671145269763,0.004823786950350516,-0.11018923397162972,0.0030869868803579423,0.015163472940624955,0.007640162696755056,0.0239535206186563,0.0075475376386210345,0.019459266915605445,0.010208781079295097,1.0
0.013676904968683345,0.004461832801501724,-0.008337088215695395,-0.008771233730488328,0.1037694998258818,0.003212318663884959,-0.001624135268364067,7.482376721798477e-05,-0.02001050963599127,0.003708936827611092,0.005993671145269763,0.004823786950350516,-0.11018923397162972,0.0030869868803579423,0.015163472940624955,0.007640162696755056,1.0
-0.02565505780668964,0.0037747670565120937,-0.006319470464647432,-0.011619846489872493,0.013676904968683345,0.004461832801501724,-0.008337088215695395,-0.008771233730488328,0.1037694998258818,0.003212318663884959,-0.001624135268364067,7.482376721798477e-05,-0.02001050963599127,0.003708936827611092,0.005993671145269763,0.004823786950350516,1.0
0.001215537015372803,0.009336664751682267,-0.003335095014757153,-0.012627763723148906,-0.02565505780668964,0.0037747670565120937,-0.006319470464647432,-0.011619846489872493,0.013676904968683345,0.004461832801501724,-0.008337088215695395,-0.008771233730488328,0.1037694998258818,0.003212318663884959,-0.001624135268364067,7.482376721798477e-05,1.0
0.10115089693527324,0.013545488292310408,0.0005600785262167545,-0.006049145499515549,0.001215537015372803,0.009336664751682267,-0.003335095014757153,-0.012627763723148906,-0.02565505780668964,0.0037747670565120937,-0.006319470464647432,-0.011619846489872493,0.013676904968683345,0.004461832801501724,-0.008337088215695395,-0.008771233730488328,1.0
0.10140016952871456,0.021440056525427752,0.006435554153074565,-0.004907356799870268,0.10115089693527324,0.013545488292310408,0.0005600785262167545,-0.006049145499515549,0.001215537015372803,0.009336664751682267,-0.003335095014757153,-0.012627763723148906,-0.02565505780668964,0.0037747670565120937,-0.006319470464647432,-0.011619846489872493,1.0
0.15768331531200097,0.025754264742589527,0.0013779817231201938,-0.003684026753138368,0.10140016952871456,0.021440056525427752,0.006435554153074565,-0.004907356799870268,0.10115089693527324,0.013545488292310408,0.0005600785262167545,-0.006049145499515549,0.001215537015372803,0.009336664751682267,-0.003335095014757153,-0.012627763723148906,1.0
0.1349698757538409,0.024021166811648575,-0.0019010158514097101,0.004337925279720055,0.15768331531200097,0.025754264742589527,0.0013779817231201938,-0.003684026753138368,0.10140016952871456,0.021440056525427752,0.006435554153074565,-0.004907356799870268,0.10115089693527324,0.013545488292310408,0.0005600785262167545,-0.006049145499515549,1.0
0.08916356359100241,0.0218230192499774,-0.008052284936840431,0.011517481216943756,0.1349698757538409,0.024021166811648575,-0.0019010158514097101,0.004337925279720055,0.15768331531200097,0.025754264742589527,0.0013779817231201938,-0.003684026753138368,0.10140016952871456,0.021440056525427752,0.006435554153074565,-0.004907356799870268,1.0
0.01820767409466839,0.022616354958141037,-0.01249534322020805,0.006306401914767776,0.08916356359100241,0.0218230192499774,-0.008052284936840431,0.011517481216943756,0.1349698757538409,0.024021166811648575,-0.0019010158514097101,0.004337925279720055,0.15768331531200097,0.025754264742589527,0.0013779817231201938,-0.003684026753138368,1.0
0.07613691872800032,0.019342930277386778,0.004785037202256028,0.0060906539644092995,0.01820767409466839,0.022616354958141037,-0.01249534322020805,0.006306401914767776,0.08916356359100241,0.0218230192499774,-0.008052284936840431,0.011517481216943756,0.1349698757538409,0.024021166811648575,-0.0019010158514097101,0.004337925279720055,1.0
0.0030336464551741216,0.014636861363766058,0.005858412749232099,0.0019523493699297088,0.07613691872800032,0.019342930277386778,0.004785037202256028,0.0060906539644092995,0.01820767409466839,0.022616354958141037,-0.01249534322020805,0.006306401914767776,0.08916356359100241,0.0218230192499774,-0.008052284936840431,0.011517481216943756,1.0
-0.02563831468169475,0.011287974272239544,0.008386974126619465,-0.00981340963226724,0.0030336464551741216,0.014636861363766058,0.005858412749232099,0.0019523493699297088,0.07613691872800032,0.019342930277386778,0.004785037202256028,0.0060906539644092995,0.01820767409466839,0.022616354958141037,-0.01249534322020805,0.006306401914767776,1.0
-0.10868697070671907,0.009368278098109828,0.011454010210963149,-0.012405770737127435,-0.02563831468169475,0.011287974272239544,0.008386974126619465,-0.00981340963226724,0.0030336464551741216,0.014636861363766058,0.005858412749232099,0.0019523493699297088,0.07613691872800032,0.019342930277386778,0.004785037202256028,0.0060906539644092995,1.0
-0.0871300748894388,0.01037647062759961,-0.00792925138697129,-0.004777410213568696,-0.10868697070671907,0.009368278098109828,0.011454010210963149,-0.012405770737127435,-0.02563831468169475,0.011287974272239544,0.008386974126619465,-0.00981340963226724,0.0030336464551741216,0.014636861363766058,0.005858412749232099,0.0019523493699297088,1.0
-0.09660814997653766,0.009030973824518262,-0.011883637460544763,-0.0035222873519259274,-0.0871300748894388,0.01037647062759961,-0.00792925138697129,-0.004777410213568696,-0.10868697070671907,0.009368278098109828,0.011454010210963149,-0.012405770737127435,-0.02563831468169475,0.011287974272239544,0.008386974126619465,-0.00981340963226724,1.0
-0.08289377364569539,0.006299538400884226,-0.013169987577123893,-0.003920067879736308,-0.09660814997653766,0.009030973824518262,-0.011883637460544763,-0.0035222873519259274,-0.0871300748894388,0.01037647062759961,-0.00792925138697129,-0.004777410213568696,-0.10868697070671907,0.009368278098109828,0.011454010210963149,-0.012405770737127435,1.0
-0.07983075885787905,0.00015919905726761717,-0.013959800829110774,-0.004239581227484469,-0.08289377364569539,0.006299538400884226,-0.013169987577123893,-0.003920067879736308,-0.09660814997653766,0.009030973824518262,-0.011883637460544763,-0.0035222873519259274,-0.0871300748894388,0.01037647062759961,-0.00792925138697129,-0.004777410213568696,1.0
-0.08432988998585422,-0.0019010465088516381,-0.01818309073307373,-0.013018618040057554,-0.07983075885787905,0.00015919905726761717,-0.013959800829110774,-0.004239581227484469,-0.08289377364569539,0.006299538400884226,-0.013169987577123893,-0.003920067879736308,-0.09660814997653766,0.009030973824518262,-0.011883637460544763,-0.0035222873519259274,1.0
-0.09360215510563208,0.0026201538200045235,-0.020810960068547987,-0.015265034848080422,-0.08432988998585422,-0.0019010465088516381,-0.01818309073307373,-0.013018618040057554,-0.07983075885787905,0.00015919905726761717,-0.013959800829110774,-0.004239581227484469,-0.08289377364569539,0.006299538400884226,-0.013169987577123893,-0.003920067879736308,1.0
-0.06854328031089096,0.004917066157775488,-0.026186585331752638,-0.015576521063317366,-0.09360215510563208,0.0026201538200045235,-0.020810960068547987,-0.015265034848080422,-0.08432988998585422,-0.0019010465088516381,-0.01818309073307373,-0.013018618040057554,-0.07983075885787905,0.00015919905726761717,-0.013959800829110774,-0.004239581227484469,1.0
0.11012796869530206,0.03776296980154097,-0.01575528623160532,-0.0001837275890789474,0.16122554559302316,0.034794095430637495,-0.01643039533595835,0.0010646637730138634,0.06716521595424219,0.032447519901311485,-0.01864174566812949,0.002524956760098494,0.05281699433313136,0.02726035750115772,-0.01466014001228343,0.009155096545360964,1.0
0.22107249436935383,0.03973030984961275,-0.01764726077135928,-0.0015540324956531905,0.11012796869530206,0.03776296980154097,-0.01575528623160532,-0.0001837275890789474,0.16122554559302316,0.034794095430637495,-0.01643039533595835,0.0010646637730138634,0.06716521595424219,0.032447519901311485,-0.01864174566812949,0.002524956760098494,1.0
0.2427092757276199,0.04310647124988966,-0.007323831000538302,0.01708315437638875,0.22107249436935383,0.03973030984961275,-0.01764726077135928,-0.0015540324956531905,0.11012796869530206,0.03776296980154097,-0.01575528623160532,-0.0001837275890789474,0.16122554559302316,0.034794095430637495,-0.01643039533595835,0.0010646637730138634,1.0
0.20885236665963802,0.04231015396891664,-0.0026942617571694195,0.024189650939631307,0.2427092757276199,0.04310647124988966,-0.007323831000538302,0.01708315437638875,0.22107249436935383,0.03973030984961275,-0.01764726077135928,-0.0015540324956531905,0.11012796869530206,0.03776296980154097,-0.01575528623160532,-0.0001837275890789474,1.0
0.25391524195647364,0.03842882901348548,0.0024536961501005526,0.03421335108547852,0.20885236665963802,0.04231015396891664,-0.0026942617571694195,0.024189650939631307,0.2427092757276199,0.04310647124988966,-0.007323831000538302,0.01708315437638875,0.22107249436935383,0.03973030984961275,-0.01764726077135928,-0.0015540324956531905,1.0
0.26079140114470967,0.029295136900929476,0.009898444321991022,0.042441524437477764,0.25391524195647364,0.03842882901348548,0.0024536961501005526,0.03421335108547852,0.20885236665963802,0.04231015396891664,-0.0026942617571694195,0.024189650939631307,0.2427092757276199,0.04310647124988966,-0.007323831000538302,0.01708315437638875,1.0
-0.03588720894053843,-0.022755595048679085,-0.010708676849039821,-0.019157819239277143,0.04289780537472154,-0.025483548533595815,-0.021636230151230177,-0.014130958348600758,0.06806316569883464,-0.026557467702623298,-0.032574748254495314,-0.010822043083725643,0.023101665042762676,-0.026589949081822984,-0.027441887668142675,-0.008185613337940972,1.0
-0.07186396289508146,-0.015206417363888336,-0.00966893704908468,-0.022087332598095172,-0.03588720894053843,-0.022755595048679085,-0.010708676849039821,-0.019157819239277143,0.04289780537472154,-0.025483548533595815,-0.021636230151230177,-0.014130958348600758,0.06806316569883464,-0.026557467702623298,-0.032574748254495314,-0.010822043083725643,1.0
-0.10484578230897057,-0.0132730346124898,-0.010538089778752173,-0.02164984441838629,-0.07186396289508146,-0.015206417363888336,-0.00966893704908468,-0.022087332598095172,-0.03588720894053843,-0.022755595048679085,-0.010708676849039821,-0.019157819239277143,0.04289780537472154,-0.025483548533595815,-0.021636230151230177,-0.014130958348600758,1.0
-0.06812499561951846,-0.010345678645865143,-0.007839785942017521,-0.019415454254999628,-0.10484578230897057,-0.0132730346124898,-0.010538089778752173,-0.02164984441838629,-0.07186396289508146,-0.015206417363888336,-0.00966893704908468,-0.022087332598095172,-0.03588720894053843,-0.022755595048679085,-0.010708676849039821,-0.019157819239277143,1.0
-0.10840893927035644,-0.007912191384748572,-0.0045092011160536355,-0.014864276234798175,-0.06812499561951846,-0.010345678645865143,-0.007839785942017521,-0.019415454254999628,-0.10484578230897057,-0.0132730346124898,-0.010538089778752173,-0.02164984441838629,-0.07186396289508146,-0.015206417363888336,-0.00966893704908468,-0.022087332598095172,1.0
-0.08963775326022372,-0.009247212112797516,0.0014225037102971955,-0.0082356613330226,-0.10840893927035644,-0.007912191384748572,-0.0045092011160536355,-0.014864276234798175,-0.06812499561951846,-0.010345678645865143,-0.007839785942017521,-0.019415454254999628,-0.10484578230897057,-0.0132730346124898,-0.010538089778752173,-0.02164984441838629,1.0
-0.08899412086026537,-0.007759870396296319,0.004046318676122335,-0.006259240769171636,-0.08963775326022372,-0.009247212112797516,0.0014225037102971955,-0.0082356613330226,-0.10840893927035644,-0.007912191384748572,-0.0045092011160536355,-0.014864276234798175,-0.06812499561951846,-0.010345678645865143,-0.007839785942017521,-0.019415454254999628,1.0
-0.15055656690044117,-0.009824919565528242,0.005975506163736059,-0.0050971381160575474,-0.08899412086026537,-0.007759870396296319,0.004046318676122335,-0.006259240769171636,-0.08963775326022372,-0.009247212112797516,0.0014225037102971955,-0.0082356613330226,-0.10840893927035644,-0.007912191384748572,-0.0045092011160536355,-0.014864276234798175,1.0
-0.12374572584837829,-0.008718046840448662,0.004674356634910281,-0.003575216824529249,-0.15055656690044117,-0.009824919565528242,0.005975506163736059,-0.0050971381160575474,-0.08899412086026537,-0.007759870396296319,0.004046318676122335,-0.006259240769171636,-0.08963775326022372,-0.009247212112797516,0.0014225037102971955,-0.0082356613330226,1.0
-0.11903839900722168,-0.012000072720549452,0.0006908573170603148,-0.002804303988825889,-0.12374572584837829,-0.008718046840448662,0.004674356634910281,-0.003575216824529249,-0.15055656690044117,-0.009824919565528242,0.005975506163736059,-0.0050971381160575474,-0.08899412086026537,-0.007759870396296319,0.004046318676122335,-0.006259240769171636,1.0
-0.08281195694785737,-0.013246116109596348,-0.0033238077512792803,0.010661620184000575,-0.15005480002992932,-0.013839423328507102,-0.003930688298211695,0.003502976498967557,-0.07759644894468742,-0.014773585692183339,-0.001032143204467761,0.000553886134444818,-0.11862482638706773,-0.01690218543187494,-0.004051504449800065,-0.0024329799118778983,1.0
-0.04715176432217838,-0.011781070968718079,-4.7416193297977344e-05,0.007565085941573926,-0.08281195694785737,-0.013246116109596348,-0.0033238077512792803,0.010661620184000575,-0.15005480002992932,-0.013839423328507102,-0.003930688298211695,0.003502976498967557,-0.07759644894468742,-0.014773585692183339,-0.001032143204467761,0.000553886134444818,1.0
0.0065043843786405375,-0.008704525461810992,-0.0018364834129742434,0.0072846457590375275,-0.04715176432217838,-0.011781070968718079,-4.7416193297977344e-05,0.007565085941573926,-0.08281195694785737,-0.013246116109596348,-0.0033238077512792803,0.010661620184000575,-0.15005480002992932,-0.013839423328507102,-0.003930688298211695,0.003502976498967557,1.0
0.03784846534230368,-0.006598713623107017,-0.003899388470625166,0.00702553579276338,0.0065043843786405375,-0.008704525461810992,-0.0018364834129742434,0.0072846457590375275,-0.04715176432217838,-0.011781070968718079,-4.7416193297977344e-05,0.007565085941573926,-0.08281195694785737,-0.013246116109596348,-0.0033238077512792803,0.010661620184000575,1.0
0.10423327320516229,-0.005621109198160766,-0.01002997478594517,0.005909190438340275,0.03784846534230368,-0.006598713623107017,-0.003899388470625166,0.00702553579276338,0.0065043843786405375,-0.008704525461810992,-0.0018364834129742434,0.0072846457590375275,-0.04715176432217838,-0.011781070968718079,-4.7416193297977344e-05,0.007565085941573926,1.0
0.0780153596392541,-0.004707900670313535,-0.006493800087241266,0.007007305048104731,0.10423327320516229,-0.005621109198160766,-0.01002997478594517,0.005909190438340275,0.03784846534230368,-0.006598713623107017,-0.003899388470625166,0.00702553579276338,0.0065043843786405375,-0.008704525461810992,-0.0018364834129742434,0.0072846457590375275,1.0
-0.011083184635486631,-0.0033068436084722646,-0.006204603605002641,0.0052005246702880245,0.0780153596392541,-0.004707900670313535,-0.006493800087241266,0.007007305048104731,0.10423327320516229,-0.005621109198160766,-0.01002997478594517,0.005909190438340275,0.03784846534230368,-0.006598713623107017,-0.003899388470625166,0.00702553579276338,1.0
0.08077321342055654,-0.003729947438489511,-0.004359620215073523,0.0014469488946622082,-0.011083184635486631,-0.0033068436084722646,-0.006204603605002641,0.0052005246702880245,0.0780153596392541,-0.004707900670313535,-0.006493800087241266,0.007007305048104731,0.10423327320516229,-0.005621109198160766,-0.01002997478594517,0.005909190438340275,1.0
0.06820338898448419,-0.0022562456947445727,-0.002077857245823073,-0.005225172277316619,0.08077321342055654,-0.003729947438489511,-0.004359620215073523,0.0014469488946622082,-0.011083184635486631,-0.0033068436084722646,-0.006204603605002641,0.0052005246702880245,0.0780153596392541,-0.004707900670313535,-0.006493800087241266,0.007007305048104731,1.0
0.061543275615798976,-0.002626331531805499,-0.0030913929174467515,-0.0030462562162595704,0.06820338898448419,-0.0022562456947445727,-0.002077857245823073,-0.005225172277316619,0.08077321342055654,-0.003729947438489511,-0.004359620215073523,0.0014469488946622082,-0.011083184635486631,-0.0033068436084722646,-0.006204603605002641,0.0052005246702880245,1.0
0.06807479429962449,-0.00291723734862059,0.0006823255096210985,-0.0023543898264014856,0.061543275615798976,-0.002626331531805499,-0.0030913929174467515,-0.0030462562162595704,0.06820338898448419,-0.0022562456947445727,-0.002077857245823073,-0.005225172277316619,0.08077321342055654,-0.003729947438489511,-0.004359620215073523,0.0014469488946622082,1.0
0.08540428944222178,-0.0007624355510999316,0.004991637705114326,-0.0016192957648620773,0.06807479429962449,-0.00291723734862059,0.0006823255096210985,-0.0023543898264014856,0.061543275615798976,-0.002626331531805499,-0.0030913929174467515,-0.0030462562162595704,0.06820338898448419,-0.0022562456947445727,-0.002077857245823073,-0.005225172277316619,1.0
0.08845514844060176,0.0018447545293423268,0.014184646003260715,0.0003086206391717792,0.08540428944222178,-0.0007624355510999316,0.004991637705114326,-0.0016192957648620773,0.06807479429962449,-0.00291723734862059,0.0006823255096210985,-0.0023543898264014856,0.061543275615798976,-0.002626331531805499,-0.0030913929174467515,-0.0030462562162595704,1.0
0.08406621732828157,0.0037948093603303373,0.014060157796153263,-0.001898799765432112,0.08845514844060176,0.0018447545293423268,0.014184646003260715,0.0003086206391717792,0.08540428944222178,-0.0007624355510999316,0.004991637705114326,-0.0016192957648620773,0.06807479429962449,-0.00291723734862059,0.0006823255096210985,-0.0023543898264014856,1.0
0.08928019819532373,0.0060527098170361825,0.013914195598031068,-0.0029710048732634413,0.08406621732828157,0.0037948093603303373,0.014060157796153263,-0.001898799765432112,0.08845514844060176,0.0018447545293423268,0.014184646003260715,0.0003086206391717792,0.08540428944222178,-0.0007624355510999316,0.004991637705114326,-0.0016192957648620773,1.0
0.07610328303193903,0.00732236460557037,0.015775753340024807,-0.00012052294422005628,0.08928019819532373,0.0060527098170361825,0.013914195598031068,-0.0029710048732634413,0.08406621732828157,0.0037948093603303373,0.014060157796153263,-0.001898799765432112,0.08845514844060176,0.0018447545293423268,0.014184646003260715,0.0003086206391717792,1.0
0.04484369355513351,0.005177121914021666,0.014512631014899684,0.005995364163115471,0.07610328303193903,0.00732236460557037,0.015775753340024807,-0.00012052294422005628,0.08928019819532373,0.0060527098170361825,0.013914195598031068,-0.0029710048732634413,0.08406621732828157,0.0037948093603303373,0.014060157796153263,-0.001898799765432112,1.0
