YNT_1,Y_1_star,P_1_star,RR_1_star,YNT_2,Y_2_star,P_2_star,RR_2_star,YNT_3,Y_3_star,P_3_star,RR_3_star,YNT_4,Y_4_star,P_4_star,RR_4_star,cons
0.0009037332444847834,-0.004435229104483694,0.00857292384510521,-0.0036741274898621492,-0.018645909551395334,-0.005637806641930564,0.008275002051246167,-0.002619933344703006,-0.03720080795061875,-0.006352328621081866,0.010086231875515822,-0.0005648193552607768,-0.04838238419608487,-0.010135606985646152,0.007761769369313396,-0.0029185451395914485,1.0
0.002568944088036318,-0.007157692265562676,0.005508734031102609,-0.001403288128112795,0.0009037332444847834,-0.004435229104483694,0.00857292384510521,-0.0036741274898621492,-0.018645909551395334,-0.005637806641930564,0.008275002051246167,-0.002619933344703006,-0.03720080795061875,-0.006352328621081866,0.010086231875515822,-0.0005648193552607768,1.0
0.017155969354901046,-0.0014799064118378653,0.0032925619562031616,-0.000924773448489264,0.002568944088036318,-0.007157692265562676,0.005508734031102609,-0.001403288128112795,0.0009037332444847834,-0.004435229104483694,0.00857292384510521,-0.0036741274898621492,-0.018645909551395334,-0.005637806641930564,0.008275002051246167,-0.002619933344703006,1.0
0.028612216015707403,0.0003086962452755706,0.012902825923542463,0.004022945820358134,0.017155969354901046,-0.0014799064118378653,0.0032925619562031616,-0.000924773448489264,0.002568944088036318,-0.007157692265562676,0.005508734031102609,-0.001403288128112795,0.0009037332444847834,-0.004435229104483694,0.00857292384510521,-0.0036741274898621492,1.0
0.034790998192649525,0.002024829552945716,0.01906739968695489,0.007848416218610642,0.028612216015707403,0.0003086962452755706,0.012902825923542463,0.004022945820358134,0.017155969354901046,-0.0014799064118378653,0.0032925619562031616,-0.000924773448489264,0.002568944088036318,-0.007157692265562676,0.005508734031102609,-0.001403288128112795,1.0
0.05552844451924166,0.0075475376386210345,0.019459266915605445,0.010208781079295097,0.034790998192649525,0.002024829552945716,0.01906739968695489,0.007848416218610642,0.028612216015707403,0.0003086962452755706,0.012902825923542463,0.004022945820358134,0.017155969354901046,-0.0014799064118378653,0.0032925619562031616,-0.000924773448489264,1.0
0.05041566890665017,0.0030869868803579423,0.015163472940624955,0.007640162696755056,0.05552844451924166,0.0075475376386210345,0.019459266915605445,0.010208781079295097,0.034790998192649525,0.002024829552945716,0.01906739968695489,0.007848416218610642,0.028612216015707403,0.0003086962452755706,0.012902825923542463,0.004022945820358134,1.0
0.0429211207329665,0.003708936827611092,0.005993671145269763,0.004823786950350516,0.05041566890665017,0.0030869868803579423,0.015163472940624955,0.007640162696755056,0.05552844451924166,0.0075475376386210345,0.019459266915605445,0.010208781079295097,0.034790998192649525,0.002024829552945716,0.01906739968695489,0.007848416218610642,1.0
0.030960790852624598,0.003212318663884959,-0.001624135268364067,7.482376721798477e-05,0.0429211207329665,0.003708936827611092,0.005993671145269763,0.004823786950350516,0.05041566890665017,0.0030869868803579423,0.015163472940624955,0.007640162696755056,0.05552844451924166,0.0075475376386210345,0.019459266915605445,0.010208781079295097,1.0
0.015547109596688813,0.004461832801501724,-0.008337088215695395,-0.008771233730488328,0.030960790852624598,0.003212318663884959,-0.001624135268364067,7.482376721798477e-05,0.0429211207329665,0.003708936827611092,0.005993671145269763,0.004823786950350516,0.05041566890665017,0.0030869868803579423,0.015163472940624955,0.007640162696755056,1.0
0.0051446773954850755,0.0037747670565120937,-0.006319470464647432,-0.011619846489872493,0.015547109596688813,0.004461832801501724,-0.008337088215695395,-0.008771233730488328,0.030960790852624598,0.003212318663884959,-0.001624135268364067,7.482376721798477e-05,0.0429211207329665,0.003708936827611092,0.005993671145269763,0.004823786950350516,1.0
-0.006933172171855517,0.009336664751682267,-0.003335095014757153,-0.012627763723148906,0.0051446773954850755,0.0037747670565120937,-0.006319470464647432,-0.011619846489872493,0.015547109596688813,0.004461832801501724,-0.008337088215695395,-0.008771233730488328,0.030960790852624598,0.003212318663884959,-0.001624135268364067,7.482376721798477e-05,1.0
-0.000705717595767652,0.013545488292310408,0.0005600785262167545,-0.006049145499515549,-0.006933172171855517,0.009336664751682267,-0.003335095014757153,-0.012627763723148906,0.0051446773954850755,0.0037747670565120937,-0.006319470464647432,-0.011619846489872493,0.015547109596688813,0.004461832801501724,-0.008337088215695395,-0.008771233730488328,1.0
-0.0048430726242081334,0.021440056525427752,0.006435554153074565,-0.004907356799870268,-0.000705717595767652,0.013545488292310408,0.0005600785262167545,-0.006049145499515549,-0.006933172171855517,0.009336664751682267,-0.003335095014757153,-0.012627763723148906,0.0051446773954850755,0.0037747670565120937,-0.006319470464647432,-0.011619846489872493,1.0
-0.0007871949101332376,0.025754264742589527,0.0013779817231201938,-0.003684026753138368,-0.0048430726242081334,0.021440056525427752,0.006435554153074565,-0.004907356799870268,-0.000705717595767652,0.013545488292310408,0.0005600785262167545,-0.006049145499515549,-0.006933172171855517,0.009336664751682267,-0.003335095014757153,-0.012627763723148906,1.0
-0.00028547854119231886,0.024021166811648575,-0.0019010158514097101,0.004337925279720055,-0.0007871949101332376,0.025754264742589527,0.0013779817231201938,-0.003684026753138368,-0.0048430726242081334,0.021440056525427752,0.006435554153074565,-0.004907356799870268,-0.000705717595767652,0.013545488292310408,0.0005600785262167545,-0.006049145499515549,1.0
-0.005006924377784827,0.0218230192499774,-0.008052284936840431,0.011517481216943756,-0.00028547854119231886,0.024021166811648575,-0.0019010158514097101,0.004337925279720055,-0.0007871949101332376,0.025754264742589527,0.0013779817231201938,-0.003684026753138368,-0.0048430726242081334,0.021440056525427752,0.006435554153074565,-0.004907356799870268,1.0
-0.010896694598216072,0.022616354958141037,-0.01249534322020805,0.006306401914767776,-0.005006924377784827,0.0218230192499774,-0.008052284936840431,0.011517481216943756,-0.00028547854119231886,0.024021166811648575,-0.0019010158514097101,0.004337925279720055,-0.0007871949101332376,0.025754264742589527,0.0013779817231201938,-0.003684026753138368,1.0
-0.025530589808974824,0.019342930277386778,0.004785037202256028,0.0060906539644092995,-0.010896694598216072,0.022616354958141037,-0.01249534322020805,0.006306401914767776,-0.005006924377784827,0.0218230192499774,-0.008052284936840431,0.011517481216943756,-0.00028547854119231886,0.024021166811648575,-0.0019010158514097101,0.004337925279720055,1.0
-0.028514495257532246,0.014636861363766058,0.005858412749232099,0.0019523493699297088,-0.025530589808974824,0.019342930277386778,0.004785037202256028,0.0060906539644092995,-0.010896694598216072,0.022616354958141037,-0.01249534322020805,0.006306401914767776,-0.005006924377784827,0.0218230192499774,-0.008052284936840431,0.011517481216943756,1.0
-0.035394762232529686,0.011287974272239544,0.008386974126619465,-0.00981340963226724,-0.028514495257532246,0.014636861363766058,0.005858412749232099,0.0019523493699297088,-0.025530589808974824,0.019342930277386778,0.004785037202256028,0.0060906539644092995,-0.010896694598216072,0.022616354958141037,-0.01249534322020805,0.006306401914767776,1.0
-0.032461075397710815,0.009368278098109828,0.011454010210963149,-0.012405770737127435,-0.035394762232529686,0.011287974272239544,0.008386974126619465,-0.00981340963226724,-0.028514495257532246,0.014636861363766058,0.005858412749232099,0.0019523493699297088,-0.025530589808974824,0.019342930277386778,0.004785037202256028,0.0060906539644092995,1.0
-0.032645084249566025,0.01037647062759961,-0.00792925138697129,-0.004777410213568696,-0.032461075397710815,0.009368278098109828,0.011454010210963149,-0.012405770737127435,-0.035394762232529686,0.011287974272239544,0.008386974126619465,-0.00981340963226724,-0.028514495257532246,0.014636861363766058,0.005858412749232099,0.0019523493699297088,1.0
-0.03333765424165591,0.009030973824518262,-0.011883637460544763,-0.0035222873519259274,-0.032645084249566025,0.01037647062759961,-0.00792925138697129,-0.004777410213568696,-0.032461075397710815,0.009368278098109828,0.011454010210963149,-0.012405770737127435,-0.035394762232529686,0.011287974272239544,0.008386974126619465,-0.00981340963226724,1.0
-0.04357955593343554,0.006299538400884226,-0.013169987577123893,-0.003920067879736308,-0.03333765424165591,0.009030973824518262,-0.011883637460544763,-0.0035222873519259274,-0.032645084249566025,0.01037647062759961,-0.00792925138697129,-0.004777410213568696,-0.032461075397710815,0.009368278098109828,0.011454010210963149,-0.012405770737127435,1.0
-0.04372871201824324,0.00015919905726761717,-0.013959800829110774,-0.004239581227484469,-0.04357955593343554,0.006299538400884226,-0.013169987577123893,-0.003920067879736308,-0.03333765424165591,0.009030973824518262,-0.011883637460544763,-0.0035222873519259274,-0.032645084249566025,0.01037647062759961,-0.00792925138697129,-0.004777410213568696,1.0
-0.03605565737501948,-0.0019010465088516381,-0.01818309073307373,-0.013018618040057554,-0.04372871201824324,0.00015919905726761717,-0.013959800829110774,-0.004239581227484469,-0.04357955593343554,0.006299538400884226,-0.013169987577123893,-0.003920067879736308,-0.03333765424165591,0.009030973824518262,-0.011883637460544763,-0.0035222873519259274,1.0
-0.039166190397592615,0.0026201538200045235,-0.020810960068547987,-0.015265034848080422,-0.03605565737501948,-0.0019010465088516381,-0.01818309073307373,-0.013018618040057554,-0.04372871201824324,0.00015919905726761717,-0.013959800829110774,-0.004239581227484469,-0.04357955593343554,0.006299538400884226,-0.013169987577123893,-0.003920067879736308,1.0
-0.03883368649931995,0.004917066157775488,-0.026186585331752638,-0.015576521063317366,-0.039166190397592615,0.0026201538200045235,-0.020810960068547987,-0.015265034848080422,-0.03605565737501948,-0.0019010465088516381,-0.01818309073307373,-0.013018618040057554,-0.04372871201824324,0.00015919905726761717,-0.013959800829110774,-0.004239581227484469,1.0
0.04894962780621803,0.03776296980154097,-0.01575528623160532,-0.0001837275890789474,0.025586305366248396,0.034794095430637495,-0.01643039533595835,0.0010646637730138634,0.007911644935274964,0.032447519901311485,-0.01864174566812949,0.002524956760098494,-0.0005901259936091918,0.02726035750115772,-0.01466014001228343,0.009155096545360964,1.0
0.06394361323556907,0.03973030984961275,-0.01764726077135928,-0.0015540324956531905,0.04894962780621803,0.03776296980154097,-0.01575528623160532,-0.0001837275890789474,0.025586305366248396,0.034794095430637495,-0.01643039533595835,0.0010646637730138634,0.007911644935274964,0.032447519901311485,-0.01864174566812949,0.002524956760098494,1.0
0.09009397655528595,0.04310647124988966,-0.007323831000538302,0.01708315437638875,0.06394361323556907,0.03973030984961275,-0.01764726077135928,-0.0015540324956531905,0.04894962780621803,0.03776296980154097,-0.01575528623160532,-0.0001837275890789474,0.025586305366248396,0.034794095430637495,-0.01643039533595835,0.0010646637730138634,1.0
0.1070521258318422,0.04231015396891664,-0.0026942617571694195,0.024189650939631307,0.09009397655528595,0.04310647124988966,-0.007323831000538302,0.01708315437638875,0.06394361323556907,0.03973030984961275,-0.01764726077135928,-0.0015540324956531905,0.04894962780621803,0.03776296980154097,-0.01575528623160532,-0.0001837275890789474,1.0
0.11160699325181866,0.03842882901348548,0.0024536961501005526,0.03421335108547852,0.1070521258318422,0.04231015396891664,-0.0026942617571694195,0.024189650939631307,0.09009397655528595,0.04310647124988966,-0.007323831000538302,0.01708315437638875,0.06394361323556907,0.03973030984961275,-0.01764726077135928,-0.0015540324956531905,1.0
0.11890755545937992,0.029295136900929476,0.009898444321991022,0.042441524437477764,0.11160699325181866,0.03842882901348548,0.0024536961501005526,0.03421335108547852,0.1070521258318422,0.04231015396891664,-0.0026942617571694195,0.024189650939631307,0.09009397655528595,0.04310647124988966,-0.007323831000538302,0.01708315437638875,1.0
-0.020862677421231268,-0.022755595048679085,-0.010708676849039821,-0.019157819239277143,0.09506511714168475,-0.025483548533595815,-0.021636230151230177,-0.014130958348600758,0.09912989711929043,-0.026557467702623298,-0.032574748254495314,-0.010822043083725643,0.09283486691179554,-0.026589949081822984,-0.027441887668142675,-0.008185613337940972,1.0
-0.025747308384429957,-0.015206417363888336,-0.00966893704908468,-0.022087332598095172,-0.020862677421231268,-0.022755595048679085,-0.010708676849039821,-0.019157819239277143,0.09506511714168475,-0.025483548533595815,-0.021636230151230177,-0.014130958348600758,0.09912989711929043,-0.026557467702623298,-0.032574748254495314,-0.010822043083725643,1.0
-0.03870407067830328,-0.0132730346124898,-0.010538089778752173,-0.02164984441838629,-0.025747308384429957,-0.015206417363888336,-0.00966893704908468,-0.022087332598095172,-0.020862677421231268,-0.022755595048679085,-0.010708676849039821,-0.019157819239277143,0.09506511714168475,-0.025483548533595815,-0.021636230151230177,-0.014130958348600758,1.0
-0.03916968595662773,-0.010345678645865143,-0.007839785942017521,-0.019415454254999628,-0.03870407067830328,-0.0132730346124898,-0.010538089778752173,-0.02164984441838629,-0.025747308384429957,-0.015206417363888336,-0.00966893704908468,-0.022087332598095172,-0.020862677421231268,-0.022755595048679085,-0.010708676849039821,-0.019157819239277143,1.0
-0.06669195033182618,-0.007912191384748572,-0.0045092011160536355,-0.014864276234798175,-0.03916968595662773,-0.010345678645865143,-0.007839785942017521,-0.019415454254999628,-0.03870407067830328,-0.0132730346124898,-0.010538089778752173,-0.02164984441838629,-0.025747308384429957,-0.015206417363888336,-0.00966893704908468,-0.022087332598095172,1.0
-0.07475194150068987,-0.009247212112797516,0.0014225037102971955,-0.0082356613330226,-0.06669195033182618,-0.007912191384748572,-0.0045092011160536355,-0.014864276234798175,-0.03916968595662773,-0.010345678645865143,-0.007839785942017521,-0.019415454254999628,-0.03870407067830328,-0.0132730346124898,-0.010538089778752173,-0.02164984441838629,1.0
-0.077450822142481,-0.007759870396296319,0.004046318676122335,-0.006259240769171636,-0.07475194150068987,-0.009247212112797516,0.0014225037102971955,-0.0082356613330226,-0.06669195033182618,-0.007912191384748572,-0.0045092011160536355,-0.014864276234798175,-0.03916968595662773,-0.010345678645865143,-0.007839785942017521,-0.019415454254999628,1.0
-0.10415973914319565,-0.009824919565528242,0.005975506163736059,-0.0050971381160575474,-0.077450822142481,-0.007759870396296319,0.004046318676122335,-0.006259240769171636,-0.07475194150068987,-0.009247212112797516,0.0014225037102971955,-0.0082356613330226,-0.06669195033182618,-0.007912191384748572,-0.0045092011160536355,-0.014864276234798175,1.0
-0.09545801493156958,-0.008718046840448662,0.004674356634910281,-0.003575216824529249,-0.10415973914319565,-0.009824919565528242,0.005975506163736059,-0.0050971381160575474,-0.077450822142481,-0.007759870396296319,0.004046318676122335,-0.006259240769171636,-0.07475194150068987,-0.009247212112797516,0.0014225037102971955,-0.0082356613330226,1.0
