,YNT,Y_star,P_star,RR_star
2014-01-01,-0.010060503006455335,-0.010523356523117606,-0.0011607375072777769,0.013243334594188857
2014-04-01,-0.009536415855807334,-0.00981088951217155,-0.0011039828489181726,0.007645979221368365
2014-07-01,-0.009746525627184255,-0.006984385480929464,-0.0037013806691340062,0.007285966773423429
2014-10-01,-0.004702707694486108,-0.005598476734978183,-0.006598837702758337,0.006641111211721026
2015-01-01,-0.003850461960018592,-0.0004936599609602034,-0.012091507337377268,0.006324710578913219
2015-04-01,-0.004688079335201323,0.00040866081381631716,-0.008057130485497725,0.006911589875571928
2015-07-01,-0.0025855640331720053,0.001249671026867835,-0.008479439726502305,0.004953209734025419
2015-10-01,-0.0016407965854288165,0.001659824447557884,-0.007763815816294906,0.002211607013433384
2016-01-01,-0.0039312892769949315,0.0012451472587766427,-0.007008843820538393,-0.004709803340301978
2016-04-01,-0.0033991549062104554,0.0011369442126239178,-0.007406865950209538,-0.0010696683566110685
2016-07-01,-0.001091295484632937,0.0002726208590276696,-0.0054161151192256415,-0.00025559535007913154
2016-10-01,0.0010610354359492646,0.0036037187379039308,-0.002339058760411302,0.0006519062019327674
2017-01-01,0.002910878325501187,0.005143541063491036,0.004651626789936249,0.0029085418743454413
2017-04-01,0.0036862299503575002,0.007245804217749529,0.0021405275782858347,0.00013648093959132293
2017-07-01,0.006143145407465411,0.008413922844991949,0.0018904257097659548,-0.0014272644102632046
2017-10-01,0.003492862716196754,0.010439796016874859,0.0018234852039109648,0.0001590285626034813
2018-01-01,0.005616906733648008,0.00716709317243653,-0.0001102831305990046,0.007032101890570973
2018-04-01,0.005460442400442744,0.0070322483092212906,0.0025463213201997485,0.008069576843592835
2018-07-01,0.0014674399306073838,0.0023121137936931084,0.00514391554086048,0.012692137805245769
2018-10-01,0.0024450771157304985,0.000507465643550853,0.004176273706952906,0.015519440529042744
