C_1,Y_1_star,P_1_star,RR_1_star,C_2,Y_2_star,P_2_star,RR_2_star,C_3,Y_3_star,P_3_star,RR_3_star,C_4,Y_4_star,P_4_star,RR_4_star,cons
0.010874470492927557,-9.247161651819272e-05,-0.014859919686626201,-0.017827042497946664,0.004956610223549873,0.00011147805743815999,-0.016473452371118802,-0.01504191335453868,-0.0017603658575566783,-0.003525307078425361,-0.01551968596895001,-0.006600582576144911,-0.003845008839450159,0.0004177260125979411,-0.013995303086648009,-0.0012126690292203325,1.0
0.012397306281666687,0.005983927106982045,-0.013425449443203223,-0.020131817808220955,0.010874470492927557,-9.247161651819272e-05,-0.014859919686626201,-0.017827042497946664,0.004956610223549873,0.00011147805743815999,-0.016473452371118802,-0.01504191335453868,-0.0017603658575566783,-0.003525307078425361,-0.01551968596895001,-0.006600582576144911,1.0
0.010167006349144359,0.012139892326114777,-0.00998717930578383,-0.014004415528587354,0.012397306281666687,0.005983927106982045,-0.013425449443203223,-0.020131817808220955,0.010874470492927557,-9.247161651819272e-05,-0.014859919686626201,-0.017827042497946664,0.004956610223549873,0.00011147805743815999,-0.016473452371118802,-0.01504191335453868,1.0
0.016443668341034723,0.01694231101976702,-0.0057339204387241004,-0.010638427511115569,0.010167006349144359,0.012139892326114777,-0.00998717930578383,-0.014004415528587354,0.012397306281666687,0.005983927106982045,-0.013425449443203223,-0.020131817808220955,0.010874470492927557,-9.247161651819272e-05,-0.014859919686626201,-0.017827042497946664,1.0
0.012006109390464204,0.02050008657027534,-0.005828790856096988,-0.00961902552724314,0.016443668341034723,0.01694231101976702,-0.0057339204387241004,-0.010638427511115569,0.010167006349144359,0.012139892326114777,-0.00998717930578383,-0.014004415528587354,0.012397306281666687,0.005983927106982045,-0.013425449443203223,-0.020131817808220955,1.0
0.01308343848400284,0.01942782820407932,-0.0025712378579454288,-0.0002723531026742623,0.012006109390464204,0.02050008657027534,-0.005828790856096988,-0.00961902552724314,0.016443668341034723,0.01694231101976702,-0.0057339204387241004,-0.010638427511115569,0.010167006349144359,0.012139892326114777,-0.00998717930578383,-0.014004415528587354,1.0
0.012862879945535255,0.018816681510072746,-0.0017986035616551527,0.007007817473288328,0.01308343848400284,0.01942782820407932,-0.0025712378579454288,-0.0002723531026742623,0.012006109390464204,0.02050008657027534,-0.005828790856096988,-0.00961902552724314,0.016443668341034723,0.01694231101976702,-0.0057339204387241004,-0.010638427511115569,1.0
0.008407526270449495,0.020420244732491988,-0.0032486399961268848,0.0016599491458282052,0.012862879945535255,0.018816681510072746,-0.0017986035616551527,0.007007817473288328,0.01308343848400284,0.01942782820407932,-0.0025712378579454288,-0.0002723531026742623,0.012006109390464204,0.02050008657027534,-0.005828790856096988,-0.00961902552724314,1.0
0.009557049976013587,0.016106006059665983,0.004032051989015946,0.005108344428246437,0.008407526270449495,0.020420244732491988,-0.0032486399961268848,0.0016599491458282052,0.012862879945535255,0.018816681510072746,-0.0017986035616551527,0.007007817473288328,0.01308343848400284,0.01942782820407932,-0.0025712378579454288,-0.0002723531026742623,1.0
0.008085087380171885,0.010790683302213234,0.0011873500037547667,0.00221991986903049,0.009557049976013587,0.016106006059665983,0.004032051989015946,0.005108344428246437,0.008407526270449495,0.020420244732491988,-0.0032486399961268848,0.0016599491458282052,0.012862879945535255,0.018816681510072746,-0.0017986035616551527,0.007007817473288328,1.0
0.010375293009341036,0.006575323016574931,-0.0020532383396032285,-0.008406404834323995,0.008085087380171885,0.010790683302213234,0.0011873500037547667,0.00221991986903049,0.009557049976013587,0.016106006059665983,0.004032051989015946,0.005108344428246437,0.008407526270449495,0.020420244732491988,-0.0032486399961268848,0.0016599491458282052,1.0
0.005057513319211893,0.0046994201961905215,0.0006838190722202758,-0.010974702660192397,0.010375293009341036,0.006575323016574931,-0.0020532383396032285,-0.008406404834323995,0.008085087380171885,0.010790683302213234,0.0011873500037547667,0.00221991986903049,0.009557049976013587,0.016106006059665983,0.004032051989015946,0.005108344428246437,1.0
0.002096117372328621,0.005506017717194066,-0.005414419196765364,-0.004738352115015731,0.005057513319211893,0.0046994201961905215,0.0006838190722202758,-0.010974702660192397,0.010375293009341036,0.006575323016574931,-0.0020532383396032285,-0.008406404834323995,0.008085087380171885,0.010790683302213234,0.0011873500037547667,0.00221991986903049,1.0
0.0005247999272395276,0.004854632641965496,-0.005484246714574052,-0.006173076242810138,0.002096117372328621,0.005506017717194066,-0.005414419196765364,-0.004738352115015731,0.005057513319211893,0.0046994201961905215,0.0006838190722202758,-0.010974702660192397,0.010375293009341036,0.006575323016574931,-0.0020532383396032285,-0.008406404834323995,1.0
0.0018207704558204085,0.002386838836279583,-0.0026203391160432247,-0.007790202845775226,0.0005247999272395276,0.004854632641965496,-0.005484246714574052,-0.006173076242810138,0.002096117372328621,0.005506017717194066,-0.005414419196765364,-0.004738352115015731,0.005057513319211893,0.0046994201961905215,0.0006838190722202758,-0.010974702660192397,1.0
-0.004611407133040757,-0.004709350584319129,-0.00098707151654886,-0.007437619693764857,0.0018207704558204085,0.002386838836279583,-0.0026203391160432247,-0.007790202845775226,0.0005247999272395276,0.004854632641965496,-0.005484246714574052,-0.006173076242810138,0.002096117372328621,0.005506017717194066,-0.005414419196765364,-0.004738352115015731,1.0
-0.009642482422460574,-0.007525445447037304,-0.004442028286800982,-0.017826589915264316,-0.004611407133040757,-0.004709350584319129,-0.00098707151654886,-0.007437619693764857,0.0018207704558204085,0.002386838836279583,-0.0026203391160432247,-0.007790202845775226,0.0005247999272395276,0.004854632641965496,-0.005484246714574052,-0.006173076242810138,1.0
-0.01564751275595988,-0.004911115439451667,-0.003804045722570295,-0.019229764608084527,-0.009642482422460574,-0.007525445447037304,-0.004442028286800982,-0.017826589915264316,-0.004611407133040757,-0.004709350584319129,-0.00098707151654886,-0.007437619693764857,0.0018207704558204085,0.002386838836279583,-0.0026203391160432247,-0.007790202845775226,1.0
-0.01612263714759088,-0.0016005249720417367,-0.004269796858834102,-0.019985455514823128,-0.01564751275595988,-0.004911115439451667,-0.003804045722570295,-0.019229764608084527,-0.009642482422460574,-0.007525445447037304,-0.004442028286800982,-0.017826589915264316,-0.004611407133040757,-0.004709350584319129,-0.00098707151654886,-0.007437619693764857,1.0
-0.006893934567161253,0.00044167802539709576,-0.006762420011365652,-0.018190362693270123,-0.01612263714759088,-0.0016005249720417367,-0.004269796858834102,-0.019985455514823128,-0.01564751275595988,-0.004911115439451667,-0.003804045722570295,-0.019229764608084527,-0.009642482422460574,-0.007525445447037304,-0.004442028286800982,-0.017826589915264316,1.0
-0.013365690781915518,0.0025725062686596197,-0.00042213184638699886,-0.016300437498356506,-0.006893934567161253,0.00044167802539709576,-0.006762420011365652,-0.018190362693270123,-0.01612263714759088,-0.0016005249720417367,-0.004269796858834102,-0.019985455514823128,-0.01564751275595988,-0.004911115439451667,-0.003804045722570295,-0.019229764608084527,1.0
-0.01540920479528296,0.0014600237851383937,0.00010090100648772312,-0.018742243807465028,-0.013365690781915518,0.0025725062686596197,-0.00042213184638699886,-0.016300437498356506,-0.006893934567161253,0.00044167802539709576,-0.006762420011365652,-0.018190362693270123,-0.01612263714759088,-0.0016005249720417367,-0.004269796858834102,-0.019985455514823128,1.0
-0.016294938739951803,0.001257811250363925,0.002384318628211908,-0.016204344280292236,-0.01540920479528296,0.0014600237851383937,0.00010090100648772312,-0.018742243807465028,-0.013365690781915518,0.0025725062686596197,-0.00042213184638699886,-0.016300437498356506,-0.006893934567161253,0.00044167802539709576,-0.006762420011365652,-0.018190362693270123,1.0
-0.015752064255915244,0.0011232333927993616,0.0011236675787268322,-0.014981123848245258,-0.016294938739951803,0.001257811250363925,0.002384318628211908,-0.016204344280292236,-0.01540920479528296,0.0014600237851383937,0.00010090100648772312,-0.018742243807465028,-0.013365690781915518,0.0025725062686596197,-0.00042213184638699886,-0.016300437498356506,1.0
-0.013010578856821553,0.0037693826921456307,0.0007421186614534111,-0.015169783863993619,-0.015752064255915244,0.0011232333927993616,0.0011236675787268322,-0.014981123848245258,-0.016294938739951803,0.001257811250363925,0.002384318628211908,-0.016204344280292236,-0.01540920479528296,0.0014600237851383937,0.00010090100648772312,-0.018742243807465028,1.0
-0.004133436456392303,0.006529330893301664,0.004646060610478754,-0.010519289230994296,-0.013010578856821553,0.0037693826921456307,0.0007421186614534111,-0.015169783863993619,-0.015752064255915244,0.0011232333927993616,0.0011236675787268322,-0.014981123848245258,-0.016294938739951803,0.001257811250363925,0.002384318628211908,-0.016204344280292236,1.0
-0.0018018724714714551,0.009898097125766999,0.003979793290387437,-0.003746450805240418,-0.004133436456392303,0.006529330893301664,0.004646060610478754,-0.010519289230994296,-0.013010578856821553,0.0037693826921456307,0.0007421186614534111,-0.015169783863993619,-0.015752064255915244,0.0011232333927993616,0.0011236675787268322,-0.014981123848245258,1.0
-0.019126089287295756,0.014856707552139503,0.004160800437687747,-0.002503940873057133,-0.0018018724714714551,0.009898097125766999,0.003979793290387437,-0.003746450805240418,-0.004133436456392303,0.006529330893301664,0.004646060610478754,-0.010519289230994296,-0.013010578856821553,0.0037693826921456307,0.0007421186614534111,-0.015169783863993619,1.0
-0.010056914576237475,0.01981581014856213,0.006269560500238959,0.0007939107699918876,-0.019126089287295756,0.014856707552139503,0.004160800437687747,-0.002503940873057133,-0.0018018724714714551,0.009898097125766999,0.003979793290387437,-0.003746450805240418,-0.004133436456392303,0.006529330893301664,0.004646060610478754,-0.010519289230994296,1.0
-0.008232407270504893,0.02175738781625719,0.004270691599470011,0.004223028284851094,-0.010056914576237475,0.01981581014856213,0.006269560500238959,0.0007939107699918876,-0.019126089287295756,0.014856707552139503,0.004160800437687747,-0.002503940873057133,-0.0018018724714714551,0.009898097125766999,0.003979793290387437,-0.003746450805240418,1.0
-0.008553623355149753,0.027859461395252864,0.0016079347717630238,-0.0030058891302512554,-0.008232407270504893,0.02175738781625719,0.004270691599470011,0.004223028284851094,-0.010056914576237475,0.01981581014856213,0.006269560500238959,0.0007939107699918876,-0.019126089287295756,0.014856707552139503,0.004160800437687747,-0.002503940873057133,1.0
-0.0014201361948416036,0.03229478739139236,0.0034296880826284264,-0.004296199777772265,-0.008553623355149753,0.027859461395252864,0.0016079347717630238,-0.0030058891302512554,-0.008232407270504893,0.02175738781625719,0.004270691599470011,0.004223028284851094,-0.010056914576237475,0.01981581014856213,0.006269560500238959,0.0007939107699918876,1.0
0.0022769067653563013,0.0347998014980077,0.0038190813913198136,-0.0052930864227943115,-0.0014201361948416036,0.03229478739139236,0.0034296880826284264,-0.004296199777772265,-0.008553623355149753,0.027859461395252864,0.0016079347717630238,-0.0030058891302512554,-0.008232407270504893,0.02175738781625719,0.004270691599470011,0.004223028284851094,1.0
0.010211733123686173,0.03638548268204249,0.003313375847200982,-0.0046910657271895554,0.0022769067653563013,0.0347998014980077,0.0038190813913198136,-0.0052930864227943115,-0.0014201361948416036,0.03229478739139236,0.0034296880826284264,-0.004296199777772265,-0.008553623355149753,0.027859461395252864,0.0016079347717630238,-0.0030058891302512554,1.0
0.019334336157179166,0.039383104083807983,0.013091986829321367,0.015940395796386557,0.010211733123686173,0.03638548268204249,0.003313375847200982,-0.0046910657271895554,0.0022769067653563013,0.0347998014980077,0.0038190813913198136,-0.0052930864227943115,-0.0014201361948416036,0.03229478739139236,0.0034296880826284264,-0.004296199777772265,1.0
0.013779546180517244,0.03967649388788601,0.017556682558776886,0.025801147103277498,0.019334336157179166,0.039383104083807983,0.013091986829321367,0.015940395796386557,0.010211733123686173,0.03638548268204249,0.003313375847200982,-0.0046910657271895554,0.0022769067653563013,0.0347998014980077,0.0038190813913198136,-0.0052930864227943115,1.0
0.020793609277491854,0.034537681539100654,0.022381425212574732,0.03891720797343104,0.013779546180517244,0.03967649388788601,0.017556682558776886,0.025801147103277498,0.019334336157179166,0.039383104083807983,0.013091986829321367,0.015940395796386557,0.010211733123686173,0.03638548268204249,0.003313375847200982,-0.0046910657271895554,1.0
0.020435302742683348,0.025361017095990004,0.027770656168604028,0.0472023512958168,0.020793609277491854,0.034537681539100654,0.022381425212574732,0.03891720797343104,0.013779546180517244,0.03967649388788601,0.017556682558776886,0.025801147103277498,0.019334336157179166,0.039383104083807983,0.013091986829321367,0.015940395796386557,1.0
0.019695545508970014,0.0014759275101464998,0.011545612685270544,0.029721429480726785,0.020435302742683348,0.025361017095990004,0.027770656168604028,0.0472023512958168,0.020793609277491854,0.034537681539100654,0.022381425212574732,0.03891720797343104,0.013779546180517244,0.03967649388788601,0.017556682558776886,0.025801147103277498,1.0
0.00453399631363105,-0.026060358395412674,-0.0006119070000976427,0.0008307673495439805,0.019695545508970014,0.0014759275101464998,0.011545612685270544,0.029721429480726785,0.020435302742683348,0.025361017095990004,0.027770656168604028,0.0472023512958168,0.020793609277491854,0.034537681539100654,0.022381425212574732,0.03891720797343104,1.0
0.00040963790927328603,-0.02919587102118936,-0.010159874418538328,-0.008327803460621059,0.00453399631363105,-0.026060358395412674,-0.0006119070000976427,0.0008307673495439805,0.019695545508970014,0.0014759275101464998,0.011545612685270544,0.029721429480726785,0.020435302742683348,0.025361017095990004,0.027770656168604028,0.0472023512958168,1.0
0.0020496718554969817,-0.027397757899616744,-0.015699255707977904,-0.012122688754751122,0.00040963790927328603,-0.02919587102118936,-0.010159874418538328,-0.008327803460621059,0.00453399631363105,-0.026060358395412674,-0.0006119070000976427,0.0008307673495439805,0.019695545508970014,0.0014759275101464998,0.011545612685270544,0.029721429480726785,1.0
0.0026089551167629565,-0.024469949161883855,-0.006809820263088524,-0.01537991768041183,0.0020496718554969817,-0.027397757899616744,-0.015699255707977904,-0.012122688754751122,0.00040963790927328603,-0.02919587102118936,-0.010159874418538328,-0.008327803460621059,0.00453399631363105,-0.026060358395412674,-0.0006119070000976427,0.0008307673495439805,1.0
0.00178241507387078,-0.020829995165161156,0.0021444105895713837,-0.01980308280550581,0.0026089551167629565,-0.024469949161883855,-0.006809820263088524,-0.01537991768041183,0.0020496718554969817,-0.027397757899616744,-0.015699255707977904,-0.012122688754751122,0.00040963790927328603,-0.02919587102118936,-0.010159874418538328,-0.008327803460621059,1.0
0.002908287659710851,-0.012582434106124753,0.005124751700718897,-0.021621829496318554,0.00178241507387078,-0.020829995165161156,0.0021444105895713837,-0.01980308280550581,0.0026089551167629565,-0.024469949161883855,-0.006809820263088524,-0.01537991768041183,0.0020496718554969817,-0.027397757899616744,-0.015699255707977904,-0.012122688754751122,1.0
0.006314174700838393,-0.009521822545564012,0.00497657739637035,-0.02062939420180011,0.002908287659710851,-0.012582434106124753,0.005124751700718897,-0.021621829496318554,0.00178241507387078,-0.020829995165161156,0.0021444105895713837,-0.01980308280550581,0.0026089551167629565,-0.024469949161883855,-0.006809820263088524,-0.01537991768041183,1.0
0.01344359787142757,-0.0066750527624524335,0.008043883299007046,-0.018375316562289093,0.006314174700838393,-0.009521822545564012,0.00497657739637035,-0.02062939420180011,0.002908287659710851,-0.012582434106124753,0.005124751700718897,-0.021621829496318554,0.00178241507387078,-0.020829995165161156,0.0021444105895713837,-0.01980308280550581,1.0
0.010892035788307552,-0.0024589123050086526,0.012769925349237819,-0.014762753962912389,0.01344359787142757,-0.0066750527624524335,0.008043883299007046,-0.018375316562289093,0.006314174700838393,-0.009521822545564012,0.00497657739637035,-0.02062939420180011,0.002908287659710851,-0.012582434106124753,0.005124751700718897,-0.021621829496318554,1.0
0.011042490843202302,-0.0033791003082457097,0.015724729213108538,-0.007418413661293124,0.010892035788307552,-0.0024589123050086526,0.012769925349237819,-0.014762753962912389,0.01344359787142757,-0.0066750527624524335,0.008043883299007046,-0.018375316562289093,0.006314174700838393,-0.009521822545564012,0.00497657739637035,-0.02062939420180011,1.0
0.00791448064610556,-0.003015248019918965,0.017128921831418464,-0.005709621496328382,0.011042490843202302,-0.0033791003082457097,0.015724729213108538,-0.007418413661293124,0.010892035788307552,-0.0024589123050086526,0.012769925349237819,-0.014762753962912389,0.01344359787142757,-0.0066750527624524335,0.008043883299007046,-0.018375316562289093,1.0
0.004927426814216318,-0.006072779442708561,0.0167728183154998,-0.004167327417714233,0.00791448064610556,-0.003015248019918965,0.017128921831418464,-0.005709621496328382,0.011042490843202302,-0.0033791003082457097,0.015724729213108538,-0.007418413661293124,0.010892035788307552,-0.0024589123050086526,0.012769925349237819,-0.014762753962912389,1.0
0.008204666754750178,-0.007343978590707344,0.01378852146962815,-0.0019368367029949526,0.004927426814216318,-0.006072779442708561,0.0167728183154998,-0.004167327417714233,0.00791448064610556,-0.003015248019918965,0.017128921831418464,-0.005709621496328382,0.011042490843202302,-0.0033791003082457097,0.015724729213108538,-0.007418413661293124,1.0
0.0017000741391175467,-0.01023332310215716,0.009704472277798769,-0.0021945020002393087,0.008204666754750178,-0.007343978590707344,0.01378852146962815,-0.0019368367029949526,0.004927426814216318,-0.006072779442708561,0.0167728183154998,-0.004167327417714233,0.00791448064610556,-0.003015248019918965,0.017128921831418464,-0.005709621496328382,1.0
-0.0026361666190002353,-0.011211529940066856,0.00942163875133926,-0.004931949962843286,0.0017000741391175467,-0.01023332310215716,0.009704472277798769,-0.0021945020002393087,0.008204666754750178,-0.007343978590707344,0.01378852146962815,-0.0019368367029949526,0.004927426814216318,-0.006072779442708561,0.0167728183154998,-0.004167327417714233,1.0
-0.016150855663722652,-0.016384604806341664,0.00837791416017509,-0.002241531464536757,-0.0026361666190002353,-0.011211529940066856,0.00942163875133926,-0.004931949962843286,0.0017000741391175467,-0.01023332310215716,0.009704472277798769,-0.0021945020002393087,0.008204666754750178,-0.007343978590707344,0.01378852146962815,-0.0019368367029949526,1.0
-0.015144668194571054,-0.01940868598536832,0.003974175503272241,-0.001280266768647461,-0.016150855663722652,-0.016384604806341664,0.00837791416017509,-0.002241531464536757,-0.0026361666190002353,-0.011211529940066856,0.00942163875133926,-0.004931949962843286,0.0017000741391175467,-0.01023332310215716,0.009704472277798769,-0.0021945020002393087,1.0
-0.016096727571261127,-0.015536619173658568,0.0022506865127150696,-5.645042634941215e-05,-0.015144668194571054,-0.01940868598536832,0.003974175503272241,-0.001280266768647461,-0.016150855663722652,-0.016384604806341664,0.00837791416017509,-0.002241531464536757,-0.0026361666190002353,-0.011211529940066856,0.00942163875133926,-0.004931949962843286,1.0
-0.01216232548814844,-0.013403933159213439,0.0029933401323152357,0.0035902365044347562,-0.016096727571261127,-0.015536619173658568,0.0022506865127150696,-5.645042634941215e-05,-0.015144668194571054,-0.01940868598536832,0.003974175503272241,-0.001280266768647461,-0.016150855663722652,-0.016384604806341664,0.00837791416017509,-0.002241531464536757,1.0
-0.008620781936416577,-0.01307505595312621,-0.0004035955934130949,0.0067742660501740855,-0.01216232548814844,-0.013403933159213439,0.0029933401323152357,0.0035902365044347562,-0.016096727571261127,-0.015536619173658568,0.0022506865127150696,-5.645042634941215e-05,-0.015144668194571054,-0.01940868598536832,0.003974175503272241,-0.001280266768647461,1.0
-0.01634806723310689,-0.010523356523117606,-0.0011607375072777769,0.013243334594188857,-0.008620781936416577,-0.01307505595312621,-0.0004035955934130949,0.0067742660501740855,-0.01216232548814844,-0.013403933159213439,0.0029933401323152357,0.0035902365044347562,-0.016096727571261127,-0.015536619173658568,0.0022506865127150696,-5.645042634941215e-05,1.0
-0.013759813004822874,-0.00981088951217155,-0.0011039828489181726,0.007645979221368365,-0.01634806723310689,-0.010523356523117606,-0.0011607375072777769,0.013243334594188857,-0.008620781936416577,-0.01307505595312621,-0.0004035955934130949,0.0067742660501740855,-0.01216232548814844,-0.013403933159213439,0.0029933401323152357,0.0035902365044347562,1.0
-0.015456724446167414,-0.006984385480929464,-0.0037013806691340062,0.007285966773423429,-0.013759813004822874,-0.00981088951217155,-0.0011039828489181726,0.007645979221368365,-0.01634806723310689,-0.010523356523117606,-0.0011607375072777769,0.013243334594188857,-0.008620781936416577,-0.01307505595312621,-0.0004035955934130949,0.0067742660501740855,1.0
-0.005905267044820306,-0.005598476734978183,-0.006598837702758337,0.006641111211721026,-0.015456724446167414,-0.006984385480929464,-0.0037013806691340062,0.007285966773423429,-0.013759813004822874,-0.00981088951217155,-0.0011039828489181726,0.007645979221368365,-0.01634806723310689,-0.010523356523117606,-0.0011607375072777769,0.013243334594188857,1.0
-0.0011381952546454244,-0.0004936599609602034,-0.012091507337377268,0.006324710578913219,-0.005905267044820306,-0.005598476734978183,-0.006598837702758337,0.006641111211721026,-0.015456724446167414,-0.006984385480929464,-0.0037013806691340062,0.007285966773423429,-0.013759813004822874,-0.00981088951217155,-0.0011039828489181726,0.007645979221368365,1.0
0.002768712746251012,0.00040866081381631716,-0.008057130485497725,0.006911589875571928,-0.0011381952546454244,-0.0004936599609602034,-0.012091507337377268,0.006324710578913219,-0.005905267044820306,-0.005598476734978183,-0.006598837702758337,0.006641111211721026,-0.015456724446167414,-0.006984385480929464,-0.0037013806691340062,0.007285966773423429,1.0
-0.0007075250860566484,0.001249671026867835,-0.008479439726502305,0.004953209734025419,0.002768712746251012,0.00040866081381631716,-0.008057130485497725,0.006911589875571928,-0.0011381952546454244,-0.0004936599609602034,-0.012091507337377268,0.006324710578913219,-0.005905267044820306,-0.005598476734978183,-0.006598837702758337,0.006641111211721026,1.0
-0.0009710510552540796,0.001659824447557884,-0.007763815816294906,0.002211607013433384,-0.0007075250860566484,0.001249671026867835,-0.008479439726502305,0.004953209734025419,0.002768712746251012,0.00040866081381631716,-0.008057130485497725,0.006911589875571928,-0.0011381952546454244,-0.0004936599609602034,-0.012091507337377268,0.006324710578913219,1.0
-0.0015048798179684297,0.0012451472587766427,-0.007008843820538393,-0.004709803340301978,-0.0009710510552540796,0.001659824447557884,-0.007763815816294906,0.002211607013433384,-0.0007075250860566484,0.001249671026867835,-0.008479439726502305,0.004953209734025419,0.002768712746251012,0.00040866081381631716,-0.008057130485497725,0.006911589875571928,1.0
-0.005093773621634767,0.0011369442126239178,-0.007406865950209538,-0.0010696683566110685,-0.0015048798179684297,0.0012451472587766427,-0.007008843820538393,-0.004709803340301978,-0.0009710510552540796,0.001659824447557884,-0.007763815816294906,0.002211607013433384,-0.0007075250860566484,0.001249671026867835,-0.008479439726502305,0.004953209734025419,1.0
0.00035100514810793015,0.0002726208590276696,-0.0054161151192256415,-0.00025559535007913154,-0.005093773621634767,0.0011369442126239178,-0.007406865950209538,-0.0010696683566110685,-0.0015048798179684297,0.0012451472587766427,-0.007008843820538393,-0.004709803340301978,-0.0009710510552540796,0.001659824447557884,-0.007763815816294906,0.002211607013433384,1.0
0.008271960449018678,0.0036037187379039308,-0.002339058760411302,0.0006519062019327674,0.00035100514810793015,0.0002726208590276696,-0.0054161151192256415,-0.00025559535007913154,-0.005093773621634767,0.0011369442126239178,-0.007406865950209538,-0.0010696683566110685,-0.0015048798179684297,0.0012451472587766427,-0.007008843820538393,-0.004709803340301978,1.0
0.002695941102647481,0.005143541063491036,0.004651626789936249,0.0029085418743454413,0.008271960449018678,0.0036037187379039308,-0.002339058760411302,0.0006519062019327674,0.00035100514810793015,0.0002726208590276696,-0.0054161151192256415,-0.00025559535007913154,-0.005093773621634767,0.0011369442126239178,-0.007406865950209538,-0.0010696683566110685,1.0
0.006943069637710408,0.007245804217749529,0.0021405275782858347,0.00013648093959132293,0.002695941102647481,0.005143541063491036,0.004651626789936249,0.0029085418743454413,0.008271960449018678,0.0036037187379039308,-0.002339058760411302,0.0006519062019327674,0.00035100514810793015,0.0002726208590276696,-0.0054161151192256415,-0.00025559535007913154,1.0
0.012298064920940988,0.008413922844991949,0.0018904257097659548,-0.0014272644102632046,0.006943069637710408,0.007245804217749529,0.0021405275782858347,0.00013648093959132293,0.002695941102647481,0.005143541063491036,0.004651626789936249,0.0029085418743454413,0.008271960449018678,0.0036037187379039308,-0.002339058760411302,0.0006519062019327674,1.0
0.0064546875511499735,0.010439796016874859,0.0018234852039109648,0.0001590285626034813,0.012298064920940988,0.008413922844991949,0.0018904257097659548,-0.0014272644102632046,0.006943069637710408,0.007245804217749529,0.0021405275782858347,0.00013648093959132293,0.002695941102647481,0.005143541063491036,0.004651626789936249,0.0029085418743454413,1.0
