C_1,Y_1_star,P_1_star,RR_1_star,C_2,Y_2_star,P_2_star,RR_2_star,C_3,Y_3_star,P_3_star,RR_3_star,C_4,Y_4_star,P_4_star,RR_4_star,cons
0.024552957104569728,-0.009557931651037745,-0.0864173914825229,-0.0024125625548458906,0.02240224276089542,-0.008970271143581364,-0.08860277499769119,-0.0002320323815735188,0.042612827314101764,-0.011569383780971967,-0.08567153347650264,0.0021532497767644478,0.03945188907590236,-0.015754524451963407,-0.05482613784523261,0.0021215381676027724,1.0
-0.00131262573474622,-0.010593312970092061,-0.0837048399350319,-0.00689098112547638,0.024552957104569728,-0.009557931651037745,-0.0864173914825229,-0.0024125625548458906,0.02240224276089542,-0.008970271143581364,-0.08860277499769119,-0.0002320323815735188,0.042612827314101764,-0.011569383780971967,-0.08567153347650264,0.0021532497767644478,1.0
-0.010989604191076197,-0.004824227783528552,-0.07974867269382713,-0.004835505826557756,-0.00131262573474622,-0.010593312970092061,-0.0837048399350319,-0.00689098112547638,0.024552957104569728,-0.009557931651037745,-0.0864173914825229,-0.0024125625548458906,0.02240224276089542,-0.008970271143581364,-0.08860277499769119,-0.0002320323815735188,1.0
-0.0028922570177005724,-0.0036460865547654786,-0.07741174755462939,-0.008072357774965228,-0.010989604191076197,-0.004824227783528552,-0.07974867269382713,-0.004835505826557756,-0.00131262573474622,-0.010593312970092061,-0.0837048399350319,-0.00689098112547638,0.024552957104569728,-0.009557931651037745,-0.0864173914825229,-0.0024125625548458906,1.0
-0.020758029789046617,-0.0032896410555644786,-0.07318542603393412,-0.009052557723855189,-0.0028922570177005724,-0.0036460865547654786,-0.07741174755462939,-0.008072357774965228,-0.010989604191076197,-0.004824227783528552,-0.07974867269382713,-0.004835505826557756,-0.00131262573474622,-0.010593312970092061,-0.0837048399350319,-0.00689098112547638,1.0
-0.005959954141490087,-0.004367966519203421,-0.07130814282360605,-0.006026160319922223,-0.020758029789046617,-0.0032896410555644786,-0.07318542603393412,-0.009052557723855189,-0.0028922570177005724,-0.0036460865547654786,-0.07741174755462939,-0.008072357774965228,-0.010989604191076197,-0.004824227783528552,-0.07974867269382713,-0.004835505826557756,1.0
-0.02261973676646889,0.0004103980265103152,-0.07041548176016203,-0.0037941405195602994,-0.005959954141490087,-0.004367966519203421,-0.07130814282360605,-0.006026160319922223,-0.020758029789046617,-0.0032896410555644786,-0.07318542603393412,-0.009052557723855189,-0.0028922570177005724,-0.0036460865547654786,-0.07741174755462939,-0.008072357774965228,1.0
-0.028574295293138263,0.0012637920294629363,-0.06334687538739271,0.002325594056661073,-0.02261973676646889,0.0004103980265103152,-0.07041548176016203,-0.0037941405195602994,-0.005959954141490087,-0.004367966519203421,-0.07130814282360605,-0.006026160319922223,-0.020758029789046617,-0.0032896410555644786,-0.07318542603393412,-0.009052557723855189,1.0
-0.02661692659992987,0.003468312941893044,-0.0581795561779534,0.008805151956920446,-0.028574295293138263,0.0012637920294629363,-0.06334687538739271,0.002325594056661073,-0.02261973676646889,0.0004103980265103152,-0.07041548176016203,-0.0037941405195602994,-0.005959954141490087,-0.004367966519203421,-0.07130814282360605,-0.006026160319922223,1.0
-0.01899503509629774,0.007231191568973628,-0.05782536028402745,0.012352403234116122,-0.02661692659992987,0.003468312941893044,-0.0581795561779534,0.008805151956920446,-0.028574295293138263,0.0012637920294629363,-0.06334687538739271,0.002325594056661073,-0.02261973676646889,0.0004103980265103152,-0.07041548176016203,-0.0037941405195602994,1.0
