,Y,Y_star,P_star,RR_star
2011-01-01,0.011557444862976496,-0.01350721152291894,0.0013475214970293462,-0.017897880756792082
2011-04-01,0.010609307512860155,-0.014228619647062946,0.008602140581121147,-0.010346565536363829
2011-07-01,0.021637721599839566,-0.015383483240622477,0.011245890507976043,-0.007922747650054103
2011-10-01,0.01878936903407258,-0.014675395152751212,0.010260175133527755,-0.007178477305118421
2012-01-01,0.012714367971963014,-0.013023193857306953,0.007306199939383656,-0.005694489119857287
2012-04-01,0.0010082680816658751,-0.015544956141691144,0.0028329024307778184,-0.004021291672665239
2012-07-01,-0.00034524439417538133,-0.01762353830771509,0.0019962178217869833,-0.006015793125357999
2012-10-01,-0.004709070157344897,-0.021982161608509496,0.0021228662260447152,-0.0029911517728671805
2013-01-01,-0.0016453544245500495,-0.021020596058974387,0.0005628531517811758,-0.002945234579480099
2013-04-01,0.007412217061380844,-0.02039427582693547,-0.0015478497492487054,-0.005634882643569908
2013-07-01,0.008063642746417798,-0.017811722754651337,0.000747330717358516,-0.0027561468208181527
2013-10-01,0.00471810977888687,-0.016387781538300224,-0.002214277169621643,0.0013516485602659977
2014-01-01,0.004909433709505251,-0.018477150608505695,-0.002361642623110271,0.010897902595477897
2014-04-01,0.0034963458029810823,-0.015291710691242142,0.0021729313875559282,0.0091238131553987
2014-07-01,0.002184459841108932,-0.010897484519788447,0.00017159227830043658,0.008617091901411305
2014-10-01,0.006681315324799542,-0.010202363825819355,-0.0037484666625559994,0.007096895565491669
2015-01-01,-0.003367420053359993,-0.00622273853893596,-0.011164548404984183,0.004604028904370836
2015-04-01,-0.013031216559726388,-0.0054689998820486915,-0.009734278390973676,0.005471468297155967
2015-07-01,-0.022159073296780463,-0.005432636714133313,-0.009632262302160511,0.00483187296924403
2015-10-01,-0.024055274738245203,-0.006581182961242694,-0.006580264333822159,0.0007502117961324902
2016-01-01,-0.024660501197530493,-0.0056688863079164195,-0.003854120540021494,-0.005373495079721607
2016-04-01,-0.011445124363294923,-0.006867759677564777,-0.004599763513488985,-0.0011369736661319316
2016-07-01,-0.00863449945027206,-0.006629437629552901,-0.002892659107516263,-0.00042145710162207976
2016-10-01,-0.007280100173229442,-0.0049207618718969505,0.0011634807393783992,-0.00013779900060340537
2017-01-01,-0.0149881079624965,-0.0038523908279714148,0.009198307926849976,0.0016746475307872354
2017-04-01,-0.009680265520373155,-0.0023441819941415645,0.006295526953037196,-0.0007096003633517118
2017-07-01,-0.0034210204798057475,-4.76700185369082e-05,0.006829162058696678,-0.0002797770531566104
2017-10-01,0.0021471878963090774,0.002355188043676953,0.008781113206636264,0.0038043998850025938
2018-01-01,0.005457484940100343,0.0024152335142881808,0.008389402134910826,0.011612018905920693
2018-04-01,0.0004175598034166228,0.004219448529064386,0.012570786957514995,0.012856981368179593
2018-07-01,0.001272576859538077,0.0017763131657710387,0.017276217335532876,0.015525775953812012
2018-10-01,0.001198365978060778,-0.00055803365247447,0.016198615906605946,0.017205801463619802
