,CT,Y_star,P_star,RR_star
1980-01-01,0.047215633675897095,0.005590848376257883,0.06479718547532448,-9.536157953542182e-05
1980-04-01,0.024367391101062452,-0.018060636324791983,0.07146914556357035,-0.0020271225126798856
1980-07-01,0.03243795522956994,-0.026144933345977294,0.058281347428552406,-0.021792164526925156
1980-10-01,0.04427125305855739,-0.03312456322803878,0.057673124921139934,-0.00757785821181799
1981-01-01,-0.018861751655956382,-0.029862282833165468,0.045810605655152874,0.011405781900084871
1981-04-01,-0.011055656507204858,-0.035275989717171746,0.04113698255477918,0.031525425113954765
1981-07-01,-0.015194375953953454,-0.03413828707972915,0.04338357706039606,0.04363793718156022
1981-10-01,0.021739813470393443,-0.044661059789595906,0.039266000074116326,0.03211127129595829
1982-01-01,-0.03791519216569128,-0.05808634707854348,0.02998491876305303,0.03291230782457921
1982-04-01,-0.01586743804823243,-0.06069625004784848,0.024182051963916918,0.04045851497062522
1982-07-01,-0.034532449907590745,-0.0691989679865882,0.015071321459487207,0.03107090671679676
1982-10-01,-0.058949637478365347,-0.07406806255196557,0.008332130245896918,0.014461835372440232
1983-01-01,-0.05443852356563639,-0.06448369477819076,0.0027342877395527595,0.004469237674884754
1983-04-01,-0.040059954648782536,-0.05711069838401748,-0.00287805649715278,0.00562836457949556
1983-07-01,-0.022896159631399016,-0.05002644463811956,-0.00144126937025427,0.014194265688831963
1983-10-01,-0.04248480621177819,-0.04528111342118452,-0.0012067744904873201,0.017791216192020735
1984-01-01,-0.04092403693611324,-0.038643517421865684,-0.0019345046154837853,0.018181397888666243
1984-04-01,-0.037360031043439434,-0.04079455662217553,-0.003790880391522775,0.01925484444946693
1984-07-01,-0.03355083056778163,-0.0413088981436831,-0.009390871869139459,0.022274624346471164
1984-10-01,-0.028288641006390947,-0.03440458863210708,-0.011268615015403093,0.01803167188465934
1985-01-01,0.005730178052624879,-0.031207154825879782,-0.008868146917661787,0.022778979253962415
1985-04-01,0.004256663962040719,-0.024354080597849274,-0.006136441189615937,0.028243527794499165
1985-07-01,0.020534928328693525,-0.02429921395679897,-0.01104207513794861,0.0241239691297779
1985-10-01,0.021255452179142154,-0.024384058367900675,-0.014079655610832872,0.024369907452875227
1986-01-01,0.027058637517489714,-0.023119055720410904,-0.02133997856532477,0.02256496546417375
1986-04-01,0.05459428876696926,-0.022916704858264702,-0.03347254032662424,0.007350589174663869
1986-07-01,0.009185625981974255,-0.023174808121587894,-0.034218485385906494,0.0016000381267761337
1986-10-01,0.02982167431311744,-0.021201578267969645,-0.03581818073836479,0.0008744658588942588
1987-01-01,0.040651722375804056,-0.016180729427287526,-0.032885979887849366,0.003791813234697662
1987-04-01,0.04011547788119252,-0.008660736838850365,-0.02694548175968612,0.0049769361155208745
1987-07-01,0.025818053036548605,0.001071385597334191,-0.022779497080350583,0.0036020766714623172
1987-10-01,0.019244557268576656,0.00724094909850274,-0.020310260404170742,0.00226625240104894
1988-01-01,0.01779310783983057,0.016122897486657684,-0.021453449852635555,-0.0110152020899502
1988-04-01,0.006621196769987847,0.015272111278171038,-0.017268148075505974,-0.01395163053315929
1988-07-01,0.002042399857902666,0.018220400239017265,-0.01401388332269537,-0.00472655794528021
1988-10-01,-0.011128916755374973,0.021638116573895295,-0.0111652808582078,-0.0014655430626878206
1989-01-01,-0.025929245188777372,0.02124643757602904,-0.005740555867722932,0.007989423951533101
1989-04-01,0.018253928555271415,0.02074916343004732,-0.0022327122173848505,0.015958322324741765
1989-07-01,-0.005722862874277368,0.01794856712695855,-0.002715184164668932,0.013726342190961081
1989-10-01,-0.007068607364892898,0.013288555263897456,-0.000299165327382783,0.015159548250284129
1990-01-01,-0.03028172626573955,0.01445072246268849,0.0042757105482960625,0.018404586927616384
1990-04-01,0.005488111813457763,0.010945276240709796,0.006791489400595204,0.016619861262058458
1990-07-01,0.01633794329239535,-0.0007770369547930777,0.011103677662426224,0.013952151447538327
1990-10-01,-0.006737613910198448,-0.012640654449929099,0.015175011819745449,0.016959386812248126
1991-01-01,0.012357974315735376,-0.023451055322157688,0.013941888813852443,0.015681798480135924
1991-04-01,0.010389884360350266,-0.027438606281972037,0.011534634385638407,0.009492432195288236
1991-07-01,0.021745666332444458,-0.03284921668094119,0.01044943638243305,0.014889690866892706
1991-10-01,-0.0017152989776381133,-0.03658484821212809,0.007393203680895666,0.019452395218141304
1992-01-01,-0.020874563474340135,-0.03925816761516089,0.0007274576682144906,0.013074461487301863
1992-04-01,0.031276162503106164,-0.0433030751227129,-0.002883650275454682,0.013993688898283152
1992-07-01,-0.03287284672288493,-0.04358914036287923,-0.00891314032397369,0.014152375319184023
1992-10-01,-0.0076366931160816165,-0.04241300101347222,-0.013552643045182286,0.015343312520079335
1993-01-01,-0.008911001737031299,-0.04332482817255041,-0.0068672644621241225,0.019080399547659593
1993-04-01,0.002642021653741722,-0.04330207191870378,-0.008519453951140444,0.008987387042602811
1993-07-01,0.002507299565481347,-0.04247251895653959,-0.006962665313169514,0.004361300694272257
1993-10-01,0.015363380308803798,-0.04044605361415493,-0.00804873387368587,0.001523101123855834
1994-01-01,0.024204226503909965,-0.03469228675404842,-0.014866641554362056,-0.0041762093512238896
1994-04-01,0.009854809999376712,-0.028764372059854715,-0.011713349896113051,-0.004684389435889733
1994-07-01,-0.001027220282521668,-0.025519559382843903,-0.010685650131972676,-0.002742461495707801
1994-10-01,-0.023156646787608537,-0.02305718790320482,-0.010782205780089598,0.0008956909188159628
1995-01-01,-0.009170131403767101,-0.0242866270940168,-0.008276964877958736,0.007452867657178786
1995-04-01,0.008775075846271463,-0.02730833648873203,-0.009981222258097368,0.006788453082126129
1995-07-01,0.012498880319011363,-0.02542631803849235,-0.010779049339052297,0.0036810456198098866
1995-10-01,0.007508300429991621,-0.027445479514347944,-0.010904345248109763,0.0004934606228827872
1996-01-01,0.012560150632824119,-0.028096190429569595,-0.01145824593714808,-0.005997932406783587
1996-04-01,-0.001574480640957887,-0.02677923253914244,-0.01161169460790027,-0.0036520654307273187
1996-07-01,0.0179395001431093,-0.02316052369170628,-0.012799303013621047,-0.007869515112826677
1996-10-01,-0.007592300063222979,-0.017219860931630068,-0.011411575444453391,-0.008493368815535062
1997-01-01,-0.032211774370829005,-0.010915619983251718,-0.01283590894987757,-0.00390791871387261
1997-04-01,0.007139586802139775,-0.004578472084938282,-0.014470676188704236,-0.005083520348878858
1997-07-01,0.0028511979146035316,-0.001913150389871854,-0.009898565305700886,-0.00033297659196281207
1997-10-01,0.006282381635099199,0.0012491282545550586,-0.009366438946122485,0.0040761978119874115
1998-01-01,-0.026671839612760095,-0.00047515987562540965,-0.012063740370669828,0.004668103148018035
1998-04-01,0.003301029442042136,-0.001298866415437366,-0.011865845474163314,0.0018617042464552558
1998-07-01,-0.004957974427163947,0.001021182512945439,-0.016451897279151518,-0.0003562836265129192
1998-10-01,-0.027172357186390883,0.006479911843878808,-0.018227018115714286,-0.005063440585588047
1999-01-01,0.0031575092096147728,0.010552155769458216,-0.01842112361077916,-0.0133478954979554
1999-04-01,-0.04242177764515276,0.011795705497173214,-0.015911909377874265,-0.015006563221477979
1999-07-01,-0.003781245673305733,0.021040089972196287,-0.013457221826741491,-0.016698521560642894
1999-10-01,0.00232345556257485,0.029957562559361942,-0.010478922151382129,-0.011422674282002675
2000-01-01,-0.016898781820081865,0.033302377715367516,-0.007296223576809473,-0.00796080679958373
2000-04-01,-0.00505039068687374,0.03802874102230535,-0.008055506559989552,-0.006968131858782381
2000-07-01,-0.00744327769014852,0.0372424487271062,-0.005507357779425154,0.002504343924128436
2000-10-01,-0.02091264817782168,0.03402729734017058,-0.004429032202390994,0.01102946124731665
2001-01-01,-0.0007180444202568026,0.03273666496779113,-0.005147125093458997,0.004171696174204036
2001-04-01,-0.0030614822955854493,0.031712424054207315,0.0031700032768869502,0.004778213801095237
2001-07-01,0.005232533214309498,0.02743154160764551,0.0008504924255813362,-0.0002769196361310344
2001-10-01,0.01169720129463947,0.02537098500950537,-0.0031146472826361544,-0.013770196027283348
2002-01-01,-0.008024343744025941,0.02821840090088852,-0.00033729845086220964,-0.016941645391476096
2002-04-01,0.009256380859545388,0.02916967273389734,-0.006261210236185806,-0.009294674025339929
2002-07-01,0.006587157091681561,0.030222157399093556,-0.0057127141802637,-0.009564320201692442
2002-10-01,0.02042421419918483,0.03038197432764929,-0.0018950074809305703,-0.010912262529442157
2003-01-01,0.0009295776514459675,0.029074678177896784,0.0003540686760900327,-0.01024086871425774
2003-04-01,0.006763092523550895,0.028754554658761207,-0.00457029801993766,-0.020435791571383886
2003-07-01,0.006120732318425581,0.033871646767785896,-0.005003477744049226,-0.021206705313698813
2003-10-01,0.007588668434896917,0.03770068754929069,-0.005933078109407445,-0.02251345750103818
2004-01-01,0.016201940231992396,0.03755600654119555,-0.009031653176340072,-0.020402733800454816
2004-04-01,0.0031233233736802646,0.039022716012181276,-0.003271945289971739,-0.017974122878195754
2004-07-01,-0.0013272011998317623,0.03937197445889076,-0.0026786423154743126,-0.020778963650305547
2004-10-01,-0.009714095867488837,0.039771962405034986,-0.0005561805878151414,-0.017337931163537847
2005-01-01,-0.0121372184500661,0.04100497655212276,-0.001976512704884671,-0.016242380858283344
2005-04-01,0.007155199014446723,0.043451181416882846,-0.0021792333596816886,-0.01651588814123219
2005-07-01,0.01837008748597846,0.047154170748931266,0.0020643166670601385,-0.010396253368148341
2005-10-01,-0.014956907008837561,0.050532888058511395,0.0016471993356029786,-0.001769199002051706
2006-01-01,-0.0033143154783168427,0.05332688220514902,0.0022565545156093057,-0.0008834291353534323
2006-04-01,-0.0018783988863990686,0.05041117713186019,0.005506096240303924,0.0015399179592549724
2006-07-01,0.0023750313834334236,0.047836080105985626,0.003885860432088348,0.004731988259645422
2006-10-01,-0.01050401457826311,0.048796084336353705,0.001336624053953056,-0.002363866557985429
2007-01-01,-0.006863029747680827,0.049923243346401455,0.0037793128113684463,-0.0017121501463819386
2007-04-01,0.004489717457911269,0.05103415629554712,0.004522987200220283,-0.002221044263473161
2007-07-01,0.014751041542428567,0.051853767990348305,0.0036395062440720727,-0.0021692538029618
2007-10-01,0.015673036733156565,0.05116838744435754,0.01261545751658712,0.01850430645691445
2008-01-01,0.013114622335070436,0.04783989912351832,0.015334817144682177,0.024879004262382834
2008-04-01,0.017902858588678683,0.04273824156612975,0.02035902740538741,0.03592572637818588
