YNT_1,Y_1_star,P_1_star,RR_1_star,YNT_2,Y_2_star,P_2_star,RR_2_star,YNT_3,Y_3_star,P_3_star,RR_3_star,YNT_4,Y_4_star,P_4_star,RR_4_star,cons
-0.005790550003919037,0.0022564581092658935,-0.009036696901488393,0.0037423922351812527,-0.011169445959756885,-0.0008538151975686727,-0.009098242886623682,-0.0006485653136169819,-0.01584182516792154,-0.001902233999671531,-0.012670238739207208,-0.006559318034461364,-0.015338251375178302,-0.008228934144278591,-0.00988325557695344,-0.004188259596739344,1.0
-0.0029663722815573834,0.0021897838715896024,-0.011857697153892836,0.0022848735479655533,-0.005790550003919037,0.0022564581092658935,-0.009036696901488393,0.0037423922351812527,-0.011169445959756885,-0.0008538151975686727,-0.009098242886623682,-0.0006485653136169819,-0.01584182516792154,-0.001902233999671531,-0.012670238739207208,-0.006559318034461364,1.0
-0.000301990861222734,0.0005778346520129839,-0.009950530614227193,0.0005434816522949535,-0.0029663722815573834,0.0021897838715896024,-0.011857697153892836,0.0022848735479655533,-0.005790550003919037,0.0022564581092658935,-0.009036696901488393,0.0037423922351812527,-0.011169445959756885,-0.0008538151975686727,-0.009098242886623682,-0.0006485653136169819,1.0
-0.0012674498877736085,0.0004177260125979411,-0.013995303086648009,-0.0012126690292203325,-0.000301990861222734,0.0005778346520129839,-0.009950530614227193,0.0005434816522949535,-0.0029663722815573834,0.0021897838715896024,-0.011857697153892836,0.0022848735479655533,-0.005790550003919037,0.0022564581092658935,-0.009036696901488393,0.0037423922351812527,1.0
-0.0008210514698987481,-0.003525307078425361,-0.01551968596895001,-0.006600582576144911,-0.0012674498877736085,0.0004177260125979411,-0.013995303086648009,-0.0012126690292203325,-0.000301990861222734,0.0005778346520129839,-0.009950530614227193,0.0005434816522949535,-0.0029663722815573834,0.0021897838715896024,-0.011857697153892836,0.0022848735479655533,1.0
0.004304762620336078,0.00011147805743815999,-0.016473452371118802,-0.01504191335453868,-0.0008210514698987481,-0.003525307078425361,-0.01551968596895001,-0.006600582576144911,-0.0012674498877736085,0.0004177260125979411,-0.013995303086648009,-0.0012126690292203325,-0.000301990861222734,0.0005778346520129839,-0.009950530614227193,0.0005434816522949535,1.0
0.007451777590127051,-9.247161651819272e-05,-0.014859919686626201,-0.017827042497946664,0.004304762620336078,0.00011147805743815999,-0.016473452371118802,-0.01504191335453868,-0.0008210514698987481,-0.003525307078425361,-0.01551968596895001,-0.006600582576144911,-0.0012674498877736085,0.0004177260125979411,-0.013995303086648009,-0.0012126690292203325,1.0
0.008432980722131944,0.005983927106982045,-0.013425449443203223,-0.020131817808220955,0.007451777590127051,-9.247161651819272e-05,-0.014859919686626201,-0.017827042497946664,0.004304762620336078,0.00011147805743815999,-0.016473452371118802,-0.01504191335453868,-0.0008210514698987481,-0.003525307078425361,-0.01551968596895001,-0.006600582576144911,1.0
0.018342517456177987,0.012139892326114777,-0.00998717930578383,-0.014004415528587354,0.008432980722131944,0.005983927106982045,-0.013425449443203223,-0.020131817808220955,0.007451777590127051,-9.247161651819272e-05,-0.014859919686626201,-0.017827042497946664,0.004304762620336078,0.00011147805743815999,-0.016473452371118802,-0.01504191335453868,1.0
0.01827324747874215,0.01694231101976702,-0.0057339204387241004,-0.010638427511115569,0.018342517456177987,0.012139892326114777,-0.00998717930578383,-0.014004415528587354,0.008432980722131944,0.005983927106982045,-0.013425449443203223,-0.020131817808220955,0.007451777590127051,-9.247161651819272e-05,-0.014859919686626201,-0.017827042497946664,1.0
