YT_1,Y_1_star,P_1_star,RR_1_star,YT_2,Y_2_star,P_2_star,RR_2_star,YT_3,Y_3_star,P_3_star,RR_3_star,YT_4,Y_4_star,P_4_star,RR_4_star,cons
0.007029963180958276,0.0052886202923986625,-0.02962330546604103,0.01901767476463059,0.022208670413542464,0.0037102289699505672,-0.03579303466531471,0.01690580732210074,0.029888903779433207,-0.0014053284002879165,-0.03385457222573393,0.01729856687055215,0.043979084518539935,-0.011028100489254103,-0.0259157530074873,0.01627571893446098,1.0
-0.002575982279513056,0.007002095793373274,-0.010085348456361306,0.016463242728554362,0.007029963180958276,0.0052886202923986625,-0.02962330546604103,0.01901767476463059,0.022208670413542464,0.0037102289699505672,-0.03579303466531471,0.01690580732210074,0.029888903779433207,-0.0014053284002879165,-0.03385457222573393,0.01729856687055215,1.0
-0.018862850833668787,0.009007649435335573,-0.010249024206253357,0.012752579760179718,-0.002575982279513056,0.007002095793373274,-0.010085348456361306,0.016463242728554362,0.007029963180958276,0.0052886202923986625,-0.02962330546604103,0.01901767476463059,0.022208670413542464,0.0037102289699505672,-0.03579303466531471,0.01690580732210074,1.0
-0.04400854899562212,0.01449405065548418,-0.013585948378117923,0.010010697514928687,-0.018862850833668787,0.009007649435335573,-0.010249024206253357,0.012752579760179718,-0.002575982279513056,0.007002095793373274,-0.010085348456361306,0.016463242728554362,0.007029963180958276,0.0052886202923986625,-0.02962330546604103,0.01901767476463059,1.0
-0.02835814084954258,0.023527986020716596,-0.01943876455007428,0.0043912077131075256,-0.04400854899562212,0.01449405065548418,-0.013585948378117923,0.010010697514928687,-0.018862850833668787,0.009007649435335573,-0.010249024206253357,0.012752579760179718,-0.002575982279513056,0.007002095793373274,-0.010085348456361306,0.016463242728554362,1.0
-0.02831162865475534,0.026288435562293502,-0.0449717710595538,-0.0043418776915626215,-0.02835814084954258,0.023527986020716596,-0.01943876455007428,0.0043912077131075256,-0.04400854899562212,0.01449405065548418,-0.013585948378117923,0.010010697514928687,-0.018862850833668787,0.009007649435335573,-0.010249024206253357,0.012752579760179718,1.0
-0.026329330637469894,0.028115057749384043,-0.04513898454410161,-0.004237377794490496,-0.02831162865475534,0.026288435562293502,-0.0449717710595538,-0.0043418776915626215,-0.02835814084954258,0.023527986020716596,-0.01943876455007428,0.0043912077131075256,-0.04400854899562212,0.01449405065548418,-0.013585948378117923,0.010010697514928687,1.0
-0.010344372938343227,0.03478551502328346,-0.04211693094859671,-0.0021877608565768134,-0.026329330637469894,0.028115057749384043,-0.04513898454410161,-0.004237377794490496,-0.02831162865475534,0.026288435562293502,-0.0449717710595538,-0.0043418776915626215,-0.02835814084954258,0.023527986020716596,-0.01943876455007428,0.0043912077131075256,1.0
0.003466148776960054,0.04444978500598949,-0.037131897089770195,0.0053945475238585715,-0.010344372938343227,0.03478551502328346,-0.04211693094859671,-0.0021877608565768134,-0.026329330637469894,0.028115057749384043,-0.04513898454410161,-0.004237377794490496,-0.02831162865475534,0.026288435562293502,-0.0449717710595538,-0.0043418776915626215,1.0
0.016875142449565672,0.041810955380160046,-0.03019136116210839,0.005870933554692513,0.003466148776960054,0.04444978500598949,-0.037131897089770195,0.0053945475238585715,-0.010344372938343227,0.03478551502328346,-0.04211693094859671,-0.0021877608565768134,-0.026329330637469894,0.028115057749384043,-0.04513898454410161,-0.004237377794490496,1.0
0.02633601402413177,0.05265597010277899,-0.029870653130638622,0.01137102109560499,0.016875142449565672,0.041810955380160046,-0.03019136116210839,0.005870933554692513,0.003466148776960054,0.04444978500598949,-0.037131897089770195,0.0053945475238585715,-0.010344372938343227,0.03478551502328346,-0.04211693094859671,-0.0021877608565768134,1.0
0.03655114758378808,0.04749597902095051,-0.012393824157960632,0.019416594314267656,0.02633601402413177,0.05265597010277899,-0.029870653130638622,0.01137102109560499,0.016875142449565672,0.041810955380160046,-0.03019136116210839,0.005870933554692513,0.003466148776960054,0.04444978500598949,-0.037131897089770195,0.0053945475238585715,1.0
0.03323094543365812,0.04648005512851141,-0.013930550314601452,0.02773258462396926,0.03655114758378808,0.04749597902095051,-0.012393824157960632,0.019416594314267656,0.02633601402413177,0.05265597010277899,-0.029870653130638622,0.01137102109560499,0.016875142449565672,0.041810955380160046,-0.03019136116210839,0.005870933554692513,1.0
-0.004229141134299397,0.03736944862493729,-0.008083672960485537,0.021193146375144172,0.03323094543365812,0.04648005512851141,-0.013930550314601452,0.02773258462396926,0.03655114758378808,0.04749597902095051,-0.012393824157960632,0.019416594314267656,0.02633601402413177,0.05265597010277899,-0.029870653130638622,0.01137102109560499,1.0
-0.019233256019017375,0.03706357184689979,-0.00018687474308041332,0.010275254598115712,-0.004229141134299397,0.03736944862493729,-0.008083672960485537,0.021193146375144172,0.03323094543365812,0.04648005512851141,-0.013930550314601452,0.02773258462396926,0.03655114758378808,0.04749597902095051,-0.012393824157960632,0.019416594314267656,1.0
-0.04445075023211231,0.027195355942552527,-0.01579870658276097,0.0004301923694294424,-0.019233256019017375,0.03706357184689979,-0.00018687474308041332,0.010275254598115712,-0.004229141134299397,0.03736944862493729,-0.008083672960485537,0.021193146375144172,0.03323094543365812,0.04648005512851141,-0.013930550314601452,0.02773258462396926,1.0
-0.05943930306065148,0.02373968684498329,-0.01959582426200807,-0.01729622813175236,-0.04445075023211231,0.027195355942552527,-0.01579870658276097,0.0004301923694294424,-0.019233256019017375,0.03706357184689979,-0.00018687474308041332,0.010275254598115712,-0.004229141134299397,0.03736944862493729,-0.008083672960485537,0.021193146375144172,1.0
-0.024849521828466337,0.02565346471218157,-0.023445906073324384,-0.025388067231616098,-0.05943930306065148,0.02373968684498329,-0.01959582426200807,-0.01729622813175236,-0.04445075023211231,0.027195355942552527,-0.01579870658276097,0.0004301923694294424,-0.019233256019017375,0.03706357184689979,-0.00018687474308041332,0.010275254598115712,1.0
-0.012150210191443023,0.02561932679114105,-0.02106144469683676,-0.01784692957536003,-0.024849521828466337,0.02565346471218157,-0.023445906073324384,-0.025388067231616098,-0.05943930306065148,0.02373968684498329,-0.01959582426200807,-0.01729622813175236,-0.04445075023211231,0.027195355942552527,-0.01579870658276097,0.0004301923694294424,1.0
-0.014237857346552474,0.023541617632247692,-0.022008557751322773,-0.018857878051819054,-0.012150210191443023,0.02561932679114105,-0.02106144469683676,-0.01784692957536003,-0.024849521828466337,0.02565346471218157,-0.023445906073324384,-0.025388067231616098,-0.05943930306065148,0.02373968684498329,-0.01959582426200807,-0.01729622813175236,1.0
-0.029820572647741628,0.018892285149324207,-0.015953861773299983,-0.018317137815889516,-0.014237857346552474,0.023541617632247692,-0.022008557751322773,-0.018857878051819054,-0.012150210191443023,0.02561932679114105,-0.02106144469683676,-0.01784692957536003,-0.024849521828466337,0.02565346471218157,-0.023445906073324384,-0.025388067231616098,1.0
-0.03648924752664051,0.017487693030879204,-0.011127213295827767,-0.019021232783906907,-0.029820572647741628,0.018892285149324207,-0.015953861773299983,-0.018317137815889516,-0.014237857346552474,0.023541617632247692,-0.022008557751322773,-0.018857878051819054,-0.012150210191443023,0.02561932679114105,-0.02106144469683676,-0.01784692957536003,1.0
-0.03829160518385599,0.019800985818346835,-0.018391286575975115,-0.02999675104956832,-0.03648924752664051,0.017487693030879204,-0.011127213295827767,-0.019021232783906907,-0.029820572647741628,0.018892285149324207,-0.015953861773299983,-0.018317137815889516,-0.014237857346552474,0.023541617632247692,-0.022008557751322773,-0.018857878051819054,1.0
-0.03237232550529967,0.02984720042986232,-0.018517346936982648,-0.029226627902826405,-0.03829160518385599,0.019800985818346835,-0.018391286575975115,-0.02999675104956832,-0.03648924752664051,0.017487693030879204,-0.011127213295827767,-0.019021232783906907,-0.029820572647741628,0.018892285149324207,-0.015953861773299983,-0.018317137815889516,1.0
-0.0034805921811216223,0.0351806022445175,-0.01709640864567664,-0.033997427482844005,-0.03237232550529967,0.02984720042986232,-0.018517346936982648,-0.029226627902826405,-0.03829160518385599,0.019800985818346835,-0.018391286575975115,-0.02999675104956832,-0.03648924752664051,0.017487693030879204,-0.011127213295827767,-0.019021232783906907,1.0
-0.006247112989655079,0.034716102232374174,-0.019882461031969213,-0.03138984738244721,-0.0034805921811216223,0.0351806022445175,-0.01709640864567664,-0.033997427482844005,-0.03237232550529967,0.02984720042986232,-0.018517346936982648,-0.029226627902826405,-0.03829160518385599,0.019800985818346835,-0.018391286575975115,-0.02999675104956832,1.0
0.005038796751028585,0.03615818007319771,-0.014929513140906132,-0.028209633333987395,-0.006247112989655079,0.034716102232374174,-0.019882461031969213,-0.03138984738244721,-0.0034805921811216223,0.0351806022445175,-0.01709640864567664,-0.033997427482844005,-0.03237232550529967,0.02984720042986232,-0.018517346936982648,-0.029226627902826405,1.0
0.017936090370568536,0.039012916282647504,-0.010474720794880208,-0.03179399720268309,0.005038796751028585,0.03615818007319771,-0.014929513140906132,-0.028209633333987395,-0.006247112989655079,0.034716102232374174,-0.019882461031969213,-0.03138984738244721,-0.0034805921811216223,0.0351806022445175,-0.01709640864567664,-0.033997427482844005,1.0
