RR_1,Y_1_star,P_1_star,RR_1_star,RR_2,Y_2_star,P_2_star,RR_2_star,RR_3,Y_3_star,P_3_star,RR_3_star,RR_4,Y_4_star,P_4_star,RR_4_star,cons
0.0336580437541492,-0.004434245388864408,0.018542579319530406,0.012515004671138455,0.015523681613458684,0.0027829056310730294,0.013692796107492208,0.005464314920319153,0.010308723037663378,0.011892659519361722,0.009301441643013041,0.003997714608251475,0.033398521717852125,0.013726431345870833,0.007008917585506415,0.005315212406014368,1.0
0.04008881426495427,-0.012264592705593769,0.01662654071409485,0.015446760570265814,0.0336580437541492,-0.004434245388864408,0.018542579319530406,0.012515004671138455,0.015523681613458684,0.0027829056310730294,0.013692796107492208,0.005464314920319153,0.010308723037663378,0.011892659519361722,0.009301441643013041,0.003997714608251475,1.0
0.02231796655344405,-0.01596591498226271,0.014000691881880219,0.011560884232022483,0.04008881426495427,-0.012264592705593769,0.01662654071409485,0.015446760570265814,0.0336580437541492,-0.004434245388864408,0.018542579319530406,0.012515004671138455,0.015523681613458684,0.0027829056310730294,0.013692796107492208,0.005464314920319153,1.0
0.014633590838751556,-0.02089806614392816,0.011931213546304451,0.014241196001948791,0.02231796655344405,-0.01596591498226271,0.014000691881880219,0.011560884232022483,0.04008881426495427,-0.012264592705593769,0.01662654071409485,0.015446760570265814,0.0336580437541492,-0.004434245388864408,0.018542579319530406,0.012515004671138455,1.0
0.03795333818365759,-0.02332225878509819,0.008716278110987805,0.021551810384122544,0.014633590838751556,-0.02089806614392816,0.011931213546304451,0.014241196001948791,0.02231796655344405,-0.01596591498226271,0.014000691881880219,0.011560884232022483,0.04008881426495427,-0.012264592705593769,0.01662654071409485,0.015446760570265814,1.0
0.021105492709978232,-0.02180069723009255,0.0016815277731320986,0.013480594466573988,0.03795333818365759,-0.02332225878509819,0.008716278110987805,0.021551810384122544,0.014633590838751556,-0.02089806614392816,0.011931213546304451,0.014241196001948791,0.02231796655344405,-0.01596591498226271,0.014000691881880219,0.011560884232022483,1.0
0.042836662240737206,-0.024913186458082343,-0.002630573246018529,0.014424908568012986,0.021105492709978232,-0.02180069723009255,0.0016815277731320986,0.013480594466573988,0.03795333818365759,-0.02332225878509819,0.008716278110987805,0.021551810384122544,0.014633590838751556,-0.02089806614392816,0.011931213546304451,0.014241196001948791,1.0
0.06107379339527741,-0.026479697821652593,-0.007861339455277335,0.02421240429877207,0.042836662240737206,-0.024913186458082343,-0.002630573246018529,0.014424908568012986,0.021105492709978232,-0.02180069723009255,0.0016815277731320986,0.013480594466573988,0.03795333818365759,-0.02332225878509819,0.008716278110987805,0.021551810384122544,1.0
0.03524717707685217,-0.028742156593991847,-0.012151861147247816,0.021150955135644335,0.06107379339527741,-0.026479697821652593,-0.007861339455277335,0.02421240429877207,0.042836662240737206,-0.024913186458082343,-0.002630573246018529,0.014424908568012986,0.021105492709978232,-0.02180069723009255,0.0016815277731320986,0.013480594466573988,1.0
0.026410878436504942,-0.03397938389429416,-0.004884391075279054,0.017205862861580986,0.03524717707685217,-0.028742156593991847,-0.012151861147247816,0.021150955135644335,0.06107379339527741,-0.026479697821652593,-0.007861339455277335,0.02421240429877207,0.042836662240737206,-0.024913186458082343,-0.002630573246018529,0.014424908568012986,1.0
0.0109191874761536,-0.033959304617495994,-0.004963909359829804,0.005009506514601378,0.026410878436504942,-0.03397938389429416,-0.004884391075279054,0.017205862861580986,0.03524717707685217,-0.028742156593991847,-0.012151861147247816,0.021150955135644335,0.06107379339527741,-0.026479697821652593,-0.007861339455277335,0.02421240429877207,1.0
-0.01424816261562592,-0.033554444335913564,-0.003287827403359684,-0.0012181856523299376,0.0109191874761536,-0.033959304617495994,-0.004963909359829804,0.005009506514601378,0.026410878436504942,-0.03397938389429416,-0.004884391075279054,0.017205862861580986,0.03524717707685217,-0.028742156593991847,-0.012151861147247816,0.021150955135644335,1.0
-0.016613465141677795,-0.028695070437377252,-0.004731391012816268,-0.005306652933450775,-0.01424816261562592,-0.033554444335913564,-0.003287827403359684,-0.0012181856523299376,0.0109191874761536,-0.033959304617495994,-0.004963909359829804,0.005009506514601378,0.026410878436504942,-0.03397938389429416,-0.004884391075279054,0.017205862861580986,1.0
-0.030059439452413232,-0.027130778570484404,-0.012154404898319484,-0.010305823101572464,-0.016613465141677795,-0.028695070437377252,-0.004731391012816268,-0.005306652933450775,-0.01424816261562592,-0.033554444335913564,-0.003287827403359684,-0.0012181856523299376,0.0109191874761536,-0.033959304617495994,-0.004963909359829804,0.005009506514601378,1.0
-0.019756135802090062,-0.021899486354232976,-0.005149977262448596,-0.011435216612105873,-0.030059439452413232,-0.027130778570484404,-0.012154404898319484,-0.010305823101572464,-0.016613465141677795,-0.028695070437377252,-0.004731391012816268,-0.005306652933450775,-0.01424816261562592,-0.033554444335913564,-0.003287827403359684,-0.0012181856523299376,1.0
-0.006381644454219508,-0.0223330677958466,-0.003602702740413179,-0.006403514321044337,-0.019756135802090062,-0.021899486354232976,-0.005149977262448596,-0.011435216612105873,-0.030059439452413232,-0.027130778570484404,-0.012154404898319484,-0.010305823101572464,-0.016613465141677795,-0.028695070437377252,-0.004731391012816268,-0.005306652933450775,1.0
-0.002017830612475277,-0.016174023499078344,-0.0030645765516122206,-0.0011648493293018281,-0.006381644454219508,-0.0223330677958466,-0.003602702740413179,-0.006403514321044337,-0.019756135802090062,-0.021899486354232976,-0.005149977262448596,-0.011435216612105873,-0.030059439452413232,-0.027130778570484404,-0.012154404898319484,-0.010305823101572464,1.0
-0.0016782279007594922,-0.02012181445580571,0.00015110326467958988,0.004636056543777639,-0.002017830612475277,-0.016174023499078344,-0.0030645765516122206,-0.0011648493293018281,-0.006381644454219508,-0.0223330677958466,-0.003602702740413179,-0.006403514321044337,-0.019756135802090062,-0.021899486354232976,-0.005149977262448596,-0.011435216612105873,1.0
-0.0020148194856116006,-0.02199821350088177,-0.00536575469839866,0.00823724074947684,-0.0016782279007594922,-0.02012181445580571,0.00015110326467958988,0.004636056543777639,-0.002017830612475277,-0.016174023499078344,-0.0030645765516122206,-0.0011648493293018281,-0.006381644454219508,-0.0223330677958466,-0.003602702740413179,-0.006403514321044337,1.0
0.0015954450151010185,-0.019121330761732003,-0.006460943256293136,0.00830530159052091,-0.0020148194856116006,-0.02199821350088177,-0.00536575469839866,0.00823724074947684,-0.0016782279007594922,-0.02012181445580571,0.00015110326467958988,0.004636056543777639,-0.002017830612475277,-0.016174023499078344,-0.0030645765516122206,-0.0011648493293018281,1.0
-0.010462759824802437,-0.020917039569377273,-0.007012486907727003,0.006573375400511649,0.0015954450151010185,-0.019121330761732003,-0.006460943256293136,0.00830530159052091,-0.0020148194856116006,-0.02199821350088177,-0.00536575469839866,0.00823724074947684,-0.0016782279007594922,-0.02012181445580571,0.00015110326467958988,0.004636056543777639,1.0
-0.013733978105661127,-0.019581239323080837,-0.009259377776663785,0.001264590869973763,-0.010462759824802437,-0.020917039569377273,-0.007012486907727003,0.006573375400511649,0.0015954450151010185,-0.019121330761732003,-0.006460943256293136,0.00830530159052091,-0.0020148194856116006,-0.02199821350088177,-0.00536575469839866,0.00823724074947684,1.0
-0.020947432108267126,-0.0196721340650825,-0.009409202080937174,-0.0008788171684091177,-0.013733978105661127,-0.019581239323080837,-0.009259377776663785,0.001264590869973763,-0.010462759824802437,-0.020917039569377273,-0.007012486907727003,0.006573375400511649,0.0015954450151010185,-0.019121330761732003,-0.006460943256293136,0.00830530159052091,1.0
-0.02683304978769278,-0.015296060272532571,-0.010991981372328955,-0.0058363862465254214,-0.020947432108267126,-0.0196721340650825,-0.009409202080937174,-0.0008788171684091177,-0.013733978105661127,-0.019581239323080837,-0.009259377776663785,0.001264590869973763,-0.010462759824802437,-0.020917039569377273,-0.007012486907727003,0.006573375400511649,1.0
