Y_1,Y_1_star,P_1_star,RR_1_star,Y_2,Y_2_star,P_2_star,RR_2_star,Y_3,Y_3_star,P_3_star,RR_3_star,Y_4,Y_4_star,P_4_star,RR_4_star,cons
0.025429664143720387,-0.004434245388864408,0.018542579319530406,0.012515004671138455,0.021646460085408492,0.0027829056310730294,0.013692796107492208,0.005464314920319153,0.03227276911472288,0.011892659519361722,0.009301441643013041,0.003997714608251475,0.033536885662620364,0.013726431345870833,0.007008917585506415,0.005315212406014368,1.0
0.013830730635293165,-0.012264592705593769,0.01662654071409485,0.015446760570265814,0.025429664143720387,-0.004434245388864408,0.018542579319530406,0.012515004671138455,0.021646460085408492,0.0027829056310730294,0.013692796107492208,0.005464314920319153,0.03227276911472288,0.011892659519361722,0.009301441643013041,0.003997714608251475,1.0
0.008505840455038438,-0.01596591498226271,0.014000691881880219,0.011560884232022483,0.013830730635293165,-0.012264592705593769,0.01662654071409485,0.015446760570265814,0.025429664143720387,-0.004434245388864408,0.018542579319530406,0.012515004671138455,0.021646460085408492,0.0027829056310730294,0.013692796107492208,0.005464314920319153,1.0
-0.006890233093931997,-0.02089806614392816,0.011931213546304451,0.014241196001948791,0.008505840455038438,-0.01596591498226271,0.014000691881880219,0.011560884232022483,0.013830730635293165,-0.012264592705593769,0.01662654071409485,0.015446760570265814,0.025429664143720387,-0.004434245388864408,0.018542579319530406,0.012515004671138455,1.0
-0.01455087871030436,-0.02332225878509819,0.008716278110987805,0.021551810384122544,-0.006890233093931997,-0.02089806614392816,0.011931213546304451,0.014241196001948791,0.008505840455038438,-0.01596591498226271,0.014000691881880219,0.011560884232022483,0.013830730635293165,-0.012264592705593769,0.01662654071409485,0.015446760570265814,1.0
-0.008411197002370585,-0.02180069723009255,0.0016815277731320986,0.013480594466573988,-0.01455087871030436,-0.02332225878509819,0.008716278110987805,0.021551810384122544,-0.006890233093931997,-0.02089806614392816,0.011931213546304451,0.014241196001948791,0.008505840455038438,-0.01596591498226271,0.014000691881880219,0.011560884232022483,1.0
-0.017934232101168845,-0.024913186458082343,-0.002630573246018529,0.014424908568012986,-0.008411197002370585,-0.02180069723009255,0.0016815277731320986,0.013480594466573988,-0.01455087871030436,-0.02332225878509819,0.008716278110987805,0.021551810384122544,-0.006890233093931997,-0.02089806614392816,0.011931213546304451,0.014241196001948791,1.0
-0.025439260789843487,-0.026479697821652593,-0.007861339455277335,0.02421240429877207,-0.017934232101168845,-0.024913186458082343,-0.002630573246018529,0.014424908568012986,-0.008411197002370585,-0.02180069723009255,0.0016815277731320986,0.013480594466573988,-0.01455087871030436,-0.02332225878509819,0.008716278110987805,0.021551810384122544,1.0
-0.03287989751602893,-0.028742156593991847,-0.012151861147247816,0.021150955135644335,-0.025439260789843487,-0.026479697821652593,-0.007861339455277335,0.02421240429877207,-0.017934232101168845,-0.024913186458082343,-0.002630573246018529,0.014424908568012986,-0.008411197002370585,-0.02180069723009255,0.0016815277731320986,0.013480594466573988,1.0
-0.03187658039177066,-0.03397938389429416,-0.004884391075279054,0.017205862861580986,-0.03287989751602893,-0.028742156593991847,-0.012151861147247816,0.021150955135644335,-0.025439260789843487,-0.026479697821652593,-0.007861339455277335,0.02421240429877207,-0.017934232101168845,-0.024913186458082343,-0.002630573246018529,0.014424908568012986,1.0
-0.03607209295785907,-0.033959304617495994,-0.004963909359829804,0.005009506514601378,-0.03187658039177066,-0.03397938389429416,-0.004884391075279054,0.017205862861580986,-0.03287989751602893,-0.028742156593991847,-0.012151861147247816,0.021150955135644335,-0.025439260789843487,-0.026479697821652593,-0.007861339455277335,0.02421240429877207,1.0
-0.03351708089910943,-0.033554444335913564,-0.003287827403359684,-0.0012181856523299376,-0.03607209295785907,-0.033959304617495994,-0.004963909359829804,0.005009506514601378,-0.03187658039177066,-0.03397938389429416,-0.004884391075279054,0.017205862861580986,-0.03287989751602893,-0.028742156593991847,-0.012151861147247816,0.021150955135644335,1.0
-0.029984818311969974,-0.028695070437377252,-0.004731391012816268,-0.005306652933450775,-0.03351708089910943,-0.033554444335913564,-0.003287827403359684,-0.0012181856523299376,-0.03607209295785907,-0.033959304617495994,-0.004963909359829804,0.005009506514601378,-0.03187658039177066,-0.03397938389429416,-0.004884391075279054,0.017205862861580986,1.0
-0.028129347628270907,-0.027130778570484404,-0.012154404898319484,-0.010305823101572464,-0.029984818311969974,-0.028695070437377252,-0.004731391012816268,-0.005306652933450775,-0.03351708089910943,-0.033554444335913564,-0.003287827403359684,-0.0012181856523299376,-0.03607209295785907,-0.033959304617495994,-0.004963909359829804,0.005009506514601378,1.0
-0.0249926437255219,-0.021899486354232976,-0.005149977262448596,-0.011435216612105873,-0.028129347628270907,-0.027130778570484404,-0.012154404898319484,-0.010305823101572464,-0.029984818311969974,-0.028695070437377252,-0.004731391012816268,-0.005306652933450775,-0.03351708089910943,-0.033554444335913564,-0.003287827403359684,-0.0012181856523299376,1.0
-0.008611095970842086,-0.0223330677958466,-0.003602702740413179,-0.006403514321044337,-0.0249926437255219,-0.021899486354232976,-0.005149977262448596,-0.011435216612105873,-0.028129347628270907,-0.027130778570484404,-0.012154404898319484,-0.010305823101572464,-0.029984818311969974,-0.028695070437377252,-0.004731391012816268,-0.005306652933450775,1.0
0.009416511978479036,-0.016174023499078344,-0.0030645765516122206,-0.0011648493293018281,-0.008611095970842086,-0.0223330677958466,-0.003602702740413179,-0.006403514321044337,-0.0249926437255219,-0.021899486354232976,-0.005149977262448596,-0.011435216612105873,-0.028129347628270907,-0.027130778570484404,-0.012154404898319484,-0.010305823101572464,1.0
-0.006318894870414482,-0.02012181445580571,0.00015110326467958988,0.004636056543777639,0.009416511978479036,-0.016174023499078344,-0.0030645765516122206,-0.0011648493293018281,-0.008611095970842086,-0.0223330677958466,-0.003602702740413179,-0.006403514321044337,-0.0249926437255219,-0.021899486354232976,-0.005149977262448596,-0.011435216612105873,1.0
0.012196896501830423,-0.02199821350088177,-0.00536575469839866,0.00823724074947684,-0.006318894870414482,-0.02012181445580571,0.00015110326467958988,0.004636056543777639,0.009416511978479036,-0.016174023499078344,-0.0030645765516122206,-0.0011648493293018281,-0.008611095970842086,-0.0223330677958466,-0.003602702740413179,-0.006403514321044337,1.0
-0.0008350001902748261,-0.019121330761732003,-0.006460943256293136,0.00830530159052091,0.012196896501830423,-0.02199821350088177,-0.00536575469839866,0.00823724074947684,-0.006318894870414482,-0.02012181445580571,0.00015110326467958988,0.004636056543777639,0.009416511978479036,-0.016174023499078344,-0.0030645765516122206,-0.0011648493293018281,1.0
-0.009317528446230128,-0.020917039569377273,-0.007012486907727003,0.006573375400511649,-0.0008350001902748261,-0.019121330761732003,-0.006460943256293136,0.00830530159052091,0.012196896501830423,-0.02199821350088177,-0.00536575469839866,0.00823724074947684,-0.006318894870414482,-0.02012181445580571,0.00015110326467958988,0.004636056543777639,1.0
-0.0008515602640795095,-0.019581239323080837,-0.009259377776663785,0.001264590869973763,-0.009317528446230128,-0.020917039569377273,-0.007012486907727003,0.006573375400511649,-0.0008350001902748261,-0.019121330761732003,-0.006460943256293136,0.00830530159052091,0.012196896501830423,-0.02199821350088177,-0.00536575469839866,0.00823724074947684,1.0
-0.0027854433777338983,-0.0196721340650825,-0.009409202080937174,-0.0008788171684091177,-0.0008515602640795095,-0.019581239323080837,-0.009259377776663785,0.001264590869973763,-0.009317528446230128,-0.020917039569377273,-0.007012486907727003,0.006573375400511649,-0.0008350001902748261,-0.019121330761732003,-0.006460943256293136,0.00830530159052091,1.0
-0.007145565081794203,-0.015296060272532571,-0.010991981372328955,-0.0058363862465254214,-0.0027854433777338983,-0.0196721340650825,-0.009409202080937174,-0.0008788171684091177,-0.0008515602640795095,-0.019581239323080837,-0.009259377776663785,0.001264590869973763,-0.009317528446230128,-0.020917039569377273,-0.007012486907727003,0.006573375400511649,1.0
0.0009539233676747472,-0.014858185141729045,-0.010547305834227121,-0.008229472071051963,-0.007145565081794203,-0.015296060272532571,-0.010991981372328955,-0.0058363862465254214,-0.0027854433777338983,-0.0196721340650825,-0.009409202080937174,-0.0008788171684091177,-0.0008515602640795095,-0.019581239323080837,-0.009259377776663785,0.001264590869973763,1.0
0.0019405872734523655,-0.010460668723418146,-0.011369166761825958,-0.0045701207302692205,0.0009539233676747472,-0.014858185141729045,-0.010547305834227121,-0.008229472071051963,-0.007145565081794203,-0.015296060272532571,-0.010991981372328955,-0.0058363862465254214,-0.0027854433777338983,-0.0196721340650825,-0.009409202080937174,-0.0008788171684091177,1.0
0.006034718223093094,-0.0024318653967692655,-0.0126189951175973,-0.004255358557531786,0.0019405872734523655,-0.010460668723418146,-0.011369166761825958,-0.0045701207302692205,0.0009539233676747472,-0.014858185141729045,-0.010547305834227121,-0.008229472071051963,-0.007145565081794203,-0.015296060272532571,-0.010991981372328955,-0.0058363862465254214,1.0
0.018151404688628858,-0.0004451776235355802,-0.007307918346103217,0.001225280725086852,0.006034718223093094,-0.0024318653967692655,-0.0126189951175973,-0.004255358557531786,0.0019405872734523655,-0.010460668723418146,-0.011369166761825958,-0.0045701207302692205,0.0009539233676747472,-0.014858185141729045,-0.010547305834227121,-0.008229472071051963,1.0
0.0358307449782842,0.002628471767447007,-0.005135413736480027,0.006019921121577361,0.018151404688628858,-0.0004451776235355802,-0.007307918346103217,0.001225280725086852,0.006034718223093094,-0.0024318653967692655,-0.0126189951175973,-0.004255358557531786,0.0019405872734523655,-0.010460668723418146,-0.011369166761825958,-0.0045701207302692205,1.0
0.017020853864373464,0.0014984665356378955,-0.007891108407621247,0.0037203948405716606,0.0358307449782842,0.002628471767447007,-0.005135413736480027,0.006019921121577361,0.018151404688628858,-0.0004451776235355802,-0.007307918346103217,0.001225280725086852,0.006034718223093094,-0.0024318653967692655,-0.0126189951175973,-0.004255358557531786,1.0
0.025397086738726316,0.0025511707395815884,-0.008928376206110797,0.0030171444916825014,0.017020853864373464,0.0014984665356378955,-0.007891108407621247,0.0037203948405716606,0.0358307449782842,0.002628471767447007,-0.005135413736480027,0.006019921121577361,0.018151404688628858,-0.0004451776235355802,-0.007307918346103217,0.001225280725086852,1.0
0.02619756612821611,0.002131668739835155,-0.013996862124158965,0.002240704859055724,0.025397086738726316,0.0025511707395815884,-0.008928376206110797,0.0030171444916825014,0.017020853864373464,0.0014984665356378955,-0.007891108407621247,0.0037203948405716606,0.0358307449782842,0.002628471767447007,-0.005135413736480027,0.006019921121577361,1.0
0.02329170184527385,0.005900109123792098,-0.01693602023048669,-0.0028015442298369303,0.02619756612821611,0.002131668739835155,-0.013996862124158965,0.002240704859055724,0.025397086738726316,0.0025511707395815884,-0.008928376206110797,0.0030171444916825014,0.017020853864373464,0.0014984665356378955,-0.007891108407621247,0.0037203948405716606,1.0
0.027899024124451444,0.008956184625274206,-0.017295840575851068,-0.01021343202123464,0.02329170184527385,0.005900109123792098,-0.01693602023048669,-0.0028015442298369303,0.02619756612821611,0.002131668739835155,-0.013996862124158965,0.002240704859055724,0.025397086738726316,0.0025511707395815884,-0.008928376206110797,0.0030171444916825014,1.0
0.021452465273130272,0.008988240927544711,-0.015051411118464942,-0.01335314292873539,0.027899024124451444,0.008956184625274206,-0.017295840575851068,-0.01021343202123464,0.02329170184527385,0.005900109123792098,-0.01693602023048669,-0.0028015442298369303,0.02619756612821611,0.002131668739835155,-0.013996862124158965,0.002240704859055724,1.0
0.015059394325872333,0.01709057842355616,-0.012401984352902918,-0.014494141519752249,0.021452465273130272,0.008988240927544711,-0.015051411118464942,-0.01335314292873539,0.027899024124451444,0.008956184625274206,-0.017295840575851068,-0.01021343202123464,0.02329170184527385,0.005900109123792098,-0.01693602023048669,-0.0028015442298369303,1.0
0.011900358121119226,0.026975525197638094,-0.009051544399750755,-0.009460335116292629,0.015059394325872333,0.01709057842355616,-0.012401984352902918,-0.014494141519752249,0.021452465273130272,0.008988240927544711,-0.015051411118464942,-0.01335314292873539,0.027899024124451444,0.008956184625274206,-0.017295840575851068,-0.01021343202123464,1.0
0.02972003659068001,0.029789359614370552,-0.0056478684782840195,-0.007760046852274179,0.011900358121119226,0.026975525197638094,-0.009051544399750755,-0.009460335116292629,0.015059394325872333,0.01709057842355616,-0.012401984352902918,-0.014494141519752249,0.021452465273130272,0.008988240927544711,-0.015051411118464942,-0.01335314292873539,1.0
0.025934803512775773,0.032143730835337565,-0.006709189643151712,-0.008112276452251183,0.02972003659068001,0.029789359614370552,-0.0056478684782840195,-0.007760046852274179,0.011900358121119226,0.026975525197638094,-0.009051544399750755,-0.009460335116292629,0.015059394325872333,0.01709057842355616,-0.012401984352902918,-0.014494141519752249,1.0
