,P,Y_star,P_star,RR_star
2012-01-01,0.06534276449947099,-0.005758857410085288,0.014375262332109073,-0.0034869924081238723
2012-04-01,0.09905521530690889,-0.008482554546513046,0.010702807723352756,-0.0038718396767793706
2012-07-01,0.13370893434665762,-0.009218797770545411,0.010809067144889016,-0.0069080045287922
2012-10-01,0.15987421473834915,-0.014690832083429502,0.009321947615682134,-0.00427043665111416
2013-01-01,0.18005826974088687,-0.017653507009758946,0.004720427757604469,-0.002390122219684274
2013-04-01,0.2056196601507653,-0.013473647153022872,0.0022273532732075023,-0.001672380017526917
2013-07-01,0.24330684652501908,-0.011193507723285366,0.0027207794519206415,0.0013007313702469664
2013-10-01,0.26861111184418074,-0.010047340945860642,-0.0012953810400937998,0.004325772058682445
2014-01-01,0.2951226750802009,-0.00720654818638026,-0.003052537393505488,0.010583452787473833
2014-04-01,0.3151232928460542,-0.006970625661207855,-0.0032174502569821896,0.00569023793984192
2014-07-01,0.3306887242978066,-0.003986243636481883,-0.005685941775552578,0.005969961817374524
2014-10-01,0.3446031553717825,-0.0015049606828518936,-0.008602949924029128,0.006793423770932015
2015-01-01,0.3524288433051085,-0.0012172900956091014,-0.014066228480442576,0.0066877064285031556
2015-04-01,0.366309239671543,0.0007313079557689217,-0.009076934577252189,0.007976111831815975
2015-07-01,0.3707473168081297,0.0023880127223218587,-0.010279848361361083,0.005785082784720045
2015-10-01,0.36961457818264776,0.002540834426438774,-0.010867688743464964,0.0019507292847297931
2016-01-01,0.36078473495316254,0.00400675967561596,-0.010821223749384708,-0.004465578281309284
2016-04-01,0.34766121024819246,0.003249783307588655,-0.012323190072134112,-0.0025291997857054037
2016-07-01,0.3295570206089404,0.0024860554686021805,-0.009861003584718675,-0.002618146173780314
2016-10-01,0.3137063315833175,0.004153883950500018,-0.00593820103938188,-0.0013057545487291074
2017-01-01,0.29672568076923156,0.007631726866709432,0.0010475001223262971,0.0007093849794539679
2017-04-01,0.25206914793724633,0.010132829204138024,-0.0007498311358280229,-0.0016377721568179948
2017-07-01,0.20108566919864532,0.011904268290145292,-0.0003367382762688524,-0.0029689951714418844
2017-10-01,0.14336900571412906,0.01311095047454091,-0.00047444002911200764,-0.001269238277924209
2018-01-01,0.06491344780052803,0.008449986730229226,-0.0018351569761745723,0.004363867672805351
2018-04-01,-0.015439245879270001,0.0083078605168485,0.0020207293113282173,0.0046145155627650685
2018-07-01,-0.10754303863628646,0.0020263629599302914,0.005832244150804235,0.008516886209101675
2018-10-01,-0.21903775032902997,-0.00023947142244134406,0.0059311536564776056,0.010821325205767472
