,CT,Y_star,P_star,RR_star
1988-04-01,-0.023516879588310502,-0.0012359898132965638,0.009794437931334084,-0.00566420521101145
1988-07-01,0.00966944242767731,0.00011459645130859077,0.01082897582206474,0.002985992440656032
1988-10-01,0.0073256074882213085,0.006453703107709473,0.013152348899356864,0.012350278344310203
1989-01-01,0.009078458083290997,0.0069445713595558,0.00651644907956412,0.018698827229800218
1989-04-01,0.04951800702239417,0.012796716086957734,0.012619289045658734,0.033757692925138715
1989-07-01,-0.018512734451361368,0.012759734919744616,0.016776148698858896,0.03880923399101948
1989-10-01,-0.006629390802872948,0.007052707890693903,0.016026185306510475,0.032541790493676954
1990-01-01,0.020419549846289797,0.007596097424627632,0.025281194592490074,0.03767266457866588
1990-04-01,0.02287335312220229,0.0031089021996086323,0.018409806959806464,0.04040184573151935
1990-07-01,0.0319663226799598,-0.006878177954200033,0.0054169700895081024,0.03784521528362234
1990-10-01,0.050134369404345236,-0.014163274570283975,0.012441164384870316,0.04195127649072642
1991-01-01,0.0227065835650464,-0.027975657721261427,-0.001814480659209428,0.03351741318909397
1991-04-01,0.011065542973440756,-0.03355624267082925,-0.01447782980723454,0.028242734713609354
1991-07-01,0.00498366111306936,-0.037021343713738254,-0.01565305320900983,0.026015576007966227
1991-10-01,-0.008834569398239012,-0.04167208808640294,-0.02939191233669638,0.01883456122435464
1992-01-01,0.015255518973338766,-0.04142159737986438,-0.03207230582739237,0.005465668525889157
1992-04-01,-0.002738175246667751,-0.04287020086382663,-0.03627004471108177,-0.0026112833473220273
1992-07-01,-0.017085010221888908,-0.04274095601160784,-0.04018404937215833,-0.010563182759613461
1992-10-01,-0.0026639619235151457,-0.036563336950353506,-0.04508034290263185,-0.006754327234932506
1993-01-01,-0.011489729026934015,-0.03858991115272751,-0.038389547515374094,-0.0049752870330885355
1993-04-01,-0.01615161124429143,-0.03945502992348993,-0.03294453715836549,-0.010751258595774244
1993-07-01,-0.011915270314858617,-0.04276968196194331,-0.030438233742828242,-0.01522213972928994
1993-10-01,-0.01768624496446236,-0.03615838240640399,-0.031677457433647686,-0.018452096100644032
1994-01-01,-0.017108867486321344,-0.02980273618587669,-0.03388449320346453,-0.025613186521113503
1994-04-01,-0.0017271403426288856,-0.02519487743887983,-0.032314251361341716,-0.02675231314915224
1994-07-01,0.004511861042264087,-0.024604076994714178,-0.029560867828675546,-0.023456459815920337
1994-10-01,0.014763757368866592,-0.02061071283511608,-0.02566499920256624,-0.012067871590810375
1995-01-01,0.008329063994557018,-0.024966256262060112,-0.016445264326999887,0.0023734156554043543
1995-04-01,0.0175828343974036,-0.028055610468853052,-0.008967526501197233,0.002377879867758289
1995-07-01,0.014973306528617059,-0.020471909437631608,-0.005345327639655887,0.004915421265906065
1995-10-01,0.011615894963016515,-0.024733095546181038,-0.005021828518287291,0.006226308109520827
1996-01-01,0.03575437822136074,-0.02065526455908446,-0.01564224209131062,0.0053959044524502595
1996-04-01,0.01813613374809364,-0.01886351434036147,-0.020459159004271095,0.014320508426582041
1996-07-01,0.020677844587847716,-0.01747536806750314,-0.027518979099904004,0.016149185989970997
1996-10-01,0.01158761733237057,-0.014702960499498522,-0.031785058074046926,0.012450642344897232
1997-01-01,0.002432600647795269,-0.014426622912164067,-0.03323081997157305,0.011349902213630915
1997-04-01,0.0035504896832971866,0.00011391445371362226,-0.04263840063692484,0.005856921198291772
1997-07-01,-0.0009960895701546235,-0.001177733211751711,-0.048199214573801843,-0.0005568936267065418
1997-10-01,-0.003925625868831162,0.002162753188287581,-0.04597474176698372,0.0002340957010871837
1998-01-01,0.0052987742072474475,-0.0023906206447341415,-0.04014367103246566,0.00185440709241404
1998-04-01,-0.0104855886101749,-0.0024695965333705917,-0.033615152311529936,0.0016974738949481866
1998-07-01,-0.01468978194396442,0.004337883282086161,-0.029943282216584755,-0.0029624563514117435
1998-10-01,-0.013869919283019172,0.011293570796969144,-0.02958191702827197,-0.007410081112841552
1999-01-01,-0.009591631323488059,0.013649164196366545,-0.037759707209373446,-0.01603855619825154
1999-04-01,-0.010629290085029552,0.013646974293911127,-0.03806661531035302,-0.017222508307464652
1999-07-01,-0.010092316251322231,0.019895880886069844,-0.03136018960115822,-0.031549619674742166
1999-10-01,-0.014021425774116025,0.029513026618926214,-0.028982883124992847,-0.024164077322973026
2000-01-01,-0.02770740017208695,0.028542000024357198,-0.020680307837572978,-0.02265583640964377
2000-04-01,-0.02651428673898515,0.032812297533731105,-0.018587339124594343,-0.019369693907852176
2000-07-01,-0.02619067098947525,0.0299177309421524,0.007560277904574054,0.004822711113175615
2000-10-01,-0.03381687828912128,0.023109797982702025,0.005209627418556056,0.005124815612965718
2001-01-01,-0.046681946638004845,0.021999971598688814,0.008482489813657663,-0.0010998217408478717
2001-04-01,-0.03781286998820654,0.0217423623722907,0.01186679070858918,-0.006343417161696618
2001-07-01,-0.03946303011021257,0.020416006085329855,-0.01826788827363704,-0.01263494668296174
2001-10-01,-0.041485655818791045,0.021158905131801443,-0.01503166371168362,-0.021686528311112705
2002-01-01,-0.04415033235714816,0.022751576534059244,-0.016545595804251457,-0.026268678361866728
