YNT_1,Y_1_star,P_1_star,RR_1_star,YNT_2,Y_2_star,P_2_star,RR_2_star,YNT_3,Y_3_star,P_3_star,RR_3_star,YNT_4,Y_4_star,P_4_star,RR_4_star,cons
0.00515240242837578,-0.00848236618124078,-0.0127721360445698,-0.009732223429162603,0.006973765560719158,-0.007023933921551791,-0.013985198348327234,-0.007133318171887718,0.010620626823579116,-0.00874789631884539,-0.012912621842263916,-0.0026208795273467375,0.002449179567754811,-0.007304438487871837,-0.012842673190477117,-0.00038780010284332565,1.0
-0.001983571948695584,-0.0048648531742290484,-0.01234895735292037,-0.006577468283279569,0.00515240242837578,-0.00848236618124078,-0.0127721360445698,-0.009732223429162603,0.006973765560719158,-0.007023933921551791,-0.013985198348327234,-0.007133318171887718,0.010620626823579116,-0.00874789631884539,-0.012912621842263916,-0.0026208795273467375,1.0
0.0065575104051838196,0.0014926878379970382,-0.013712494095018301,-0.006119587288121452,-0.001983571948695584,-0.0048648531742290484,-0.01234895735292037,-0.006577468283279569,0.00515240242837578,-0.00848236618124078,-0.0127721360445698,-0.009732223429162603,0.006973765560719158,-0.007023933921551791,-0.013985198348327234,-0.007133318171887718,1.0
-0.0016578450352628948,0.0015276821692342482,-0.010310356332726563,-0.0003483246281328838,0.0065575104051838196,0.0014926878379970382,-0.013712494095018301,-0.006119587288121452,-0.001983571948695584,-0.0048648531742290484,-0.01234895735292037,-0.006577468283279569,0.00515240242837578,-0.00848236618124078,-0.0127721360445698,-0.009732223429162603,1.0
-0.009532104683970033,0.006143333281123292,-0.008874899957729651,0.004379753151108398,-0.0016578450352628948,0.0015276821692342482,-0.010310356332726563,-0.0003483246281328838,0.0065575104051838196,0.0014926878379970382,-0.013712494095018301,-0.006119587288121452,-0.001983571948695584,-0.0048648531742290484,-0.01234895735292037,-0.006577468283279569,1.0
-0.0063361850641232564,0.005480375224187162,-0.011166018387496073,0.002580370163765445,-0.009532104683970033,0.006143333281123292,-0.008874899957729651,0.004379753151108398,-0.0016578450352628948,0.0015276821692342482,-0.010310356332726563,-0.0003483246281328838,0.0065575104051838196,0.0014926878379970382,-0.013712494095018301,-0.006119587288121452,1.0
-0.012187483126387733,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,-0.0063361850641232564,0.005480375224187162,-0.011166018387496073,0.002580370163765445,-0.009532104683970033,0.006143333281123292,-0.008874899957729651,0.004379753151108398,-0.0016578450352628948,0.0015276821692342482,-0.010310356332726563,-0.0003483246281328838,1.0
-0.010513384179649421,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,-0.012187483126387733,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,-0.0063361850641232564,0.005480375224187162,-0.011166018387496073,0.002580370163765445,-0.009532104683970033,0.006143333281123292,-0.008874899957729651,0.004379753151108398,1.0
-0.019801939266676172,0.0021980400167803432,-0.015432309964048917,-0.001409542983550156,-0.010513384179649421,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,-0.012187483126387733,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,-0.0063361850641232564,0.005480375224187162,-0.011166018387496073,0.002580370163765445,1.0
-0.005542531639040504,0.004684203191934699,-0.016558180995024235,-0.009204564088619784,-0.019801939266676172,0.0021980400167803432,-0.015432309964048917,-0.001409542983550156,-0.010513384179649421,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,-0.012187483126387733,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,1.0
