,NX,Y_star,P_star,RR_star
1969-01-01,-0.14810214273091482,0.021611024913261185,-0.02899065203767199,-0.005198246027874687
1969-04-01,-0.091133054540121,0.022619018365154227,-0.02462744056452716,0.0028214009303167537
1969-07-01,-0.023571973535638335,0.04114305107417748,-0.01791417864735451,0.01655446984721389
1969-10-01,-0.024953705938415283,0.03393894644737883,-0.008721689331395105,0.02103953968111414
1970-01-01,-0.04123772371737111,0.011901674943654158,0.006550593164884719,0.02643877645975472
1970-04-01,-0.056897628466508365,0.01676600901473053,0.014028256588491899,0.02312719575417427
1970-07-01,-0.0029089941731470503,0.01062941535596995,0.007846018289931126,0.018060408541434505
1970-10-01,0.02633515519626961,0.021242923467641377,0.009730276141865123,0.010009950223199948
1971-01-01,-0.017769116868876722,0.0181140502499602,0.021121764026610732,-0.005742369575420351
1971-04-01,0.054812396387109885,0.02274369097192543,0.009091755810749433,-0.0029078437511797233
1971-07-01,0.06216308311622143,0.017198438307156536,0.02304461843623925,0.003692748717552923
1971-10-01,0.16883431196277598,0.007973713899084571,-0.0042970166780861895,-0.007286637825296343
1972-01-01,0.17039973121132235,0.00602427961236549,-0.013679479956524824,-0.022879733472970957
1972-04-01,0.25386715118494685,0.017675169956807894,0.006279707794491783,-0.0307458997632298
1972-07-01,0.23954031071674642,0.013793485615922944,0.008210536612501946,-0.03772743835934598
1972-10-01,0.2554691380374656,0.025688275021036648,-0.012157825340508882,-0.041942558755014916
1973-01-01,0.12389478166793211,0.043231461141842634,-0.040869927786876585,-0.046131421101756456
1973-04-01,0.035039361223645926,0.049451316758587036,-0.04952173961705477,-0.036773846782739227
1973-07-01,-0.05535471717687912,0.05021869420043161,-0.04960501031920893,-0.02094232513435087
1973-10-01,-0.06722080525779184,0.045505205449699035,-0.01685208814818412,-0.03287009762767756
1974-01-01,-0.2776745836330754,0.03880253782309385,0.0546584567293809,-0.03240114173475693
1974-04-01,-0.2858967421237999,0.02784337785382853,0.08987677145447984,-0.008048011576475094
1974-07-01,-0.27392393673580173,0.01685432694302993,0.11567824636050114,0.00631922632389654
1974-10-01,-0.16843815196304135,-0.0028750230376506343,0.1199518790843667,-0.0016641034870854409
1975-01-01,-0.030035928131352918,-0.016759736501463895,0.0919253853457516,-0.020010421678011522
1975-04-01,0.045467205731409166,-0.013023039782623595,0.10790964261699224,-0.023760196174734544
1975-07-01,0.005955541924469898,-0.009375174840671482,0.12243893115534707,-0.012038637126681207
1975-10-01,-0.02371866076375717,-0.004116271009167095,0.13409567857726137,-0.01061461291645421
1976-01-01,-0.058100099503739955,0.005141678353357575,0.10608914508647162,-0.02406453658034242
1976-04-01,-0.03856028462737804,0.012649180256594903,0.0791823846431577,-0.029066435277685144
1976-07-01,-0.013783849863177267,0.010523875870111379,0.05823208323122244,-0.02790336743004312
1976-10-01,-0.034101682666996425,0.007431792292327673,0.02859416164805378,-0.030794141552861542
1977-01-01,-0.09556487193307639,0.0028031689696125556,0.03171766866813248,-0.03319541444395999
1977-04-01,-0.08271077681111194,0.013909914296316918,0.03080387886621096,-0.03379050991491133
1977-07-01,-0.016189975432592263,0.030252957422932852,0.032903420502723074,-0.03641934513172511
1977-10-01,0.08174912635508846,0.03421950060333374,0.042994208055158176,-0.03692627136212082
1978-01-01,0.0022071805862378113,0.020807817166619814,0.054023264497730664,-0.04255190753065762
1978-04-01,-0.026996210787594066,0.035576587125711205,0.04784825910473719,-0.04592259177540071
1978-07-01,-0.0628381425759077,0.03565037022374061,0.05109461212004213,-0.04734455569563475
1978-10-01,-0.03379951628251909,0.04672723980460555,0.05936544180852724,-0.0396853753777822
1979-01-01,0.06839715032131011,0.050007780213600396,0.05323632494814372,-0.04966737642661148
1979-04-01,0.015433732100698094,0.0480732655602106,0.08721714697142155,-0.049927787412866104
1979-07-01,0.04284349667256926,0.02346976551226413,0.08475725787351969,-0.03186958560867355
1979-10-01,0.09964283223735215,0.007495694179678236,0.09518154552580975,-0.00848089484004495
1980-01-01,0.06191531113011273,-0.002724518291294408,0.1445583141989434,0.007371610616355809
1980-04-01,0.04191716469118134,-0.029830556480793243,0.14251419482395858,-0.005716247318805085
1980-07-01,-0.09045448941048306,-0.03701414200014652,0.15024443671250096,-0.029212728949824487
1980-10-01,-0.057156191318542326,-0.05466981861404818,0.16821103702446938,0.019048121940576215
1981-01-01,-0.05064482189769315,-0.04420712608594012,0.12843589856200593,0.042354874061675304
1981-04-01,-0.11793846163434196,-0.05043600971088723,0.11329559664293562,0.05862283542914613
1981-07-01,-0.15625342559121513,-0.0426503713306269,0.11647565265789199,0.07385086683746732
1981-10-01,-0.22079279086446846,-0.054465127344639576,0.08152331766599233,0.05156874831011055
1982-01-01,-0.1614787952533927,-0.07170934511322162,0.056809407603634406,0.06287572978961493
1982-04-01,-0.13336427360655811,-0.07343348622329067,0.041994612995471484,0.06795836339160527
1982-07-01,-0.09491755634307886,-0.08059690399198594,0.020124093843516874,0.053634446227471405
1982-10-01,-0.06129146567437971,-0.08144298683676712,0.012797324066778377,0.02624263066868309
1983-01-01,-0.08827197018467459,-0.06904731948900879,0.007020069577905884,0.009271693746504859
1983-04-01,-0.05009417514145653,-0.0593537324431875,-0.015863663572729732,0.011058727610157136
